日時	USD/JPY(始値, 買い)	USD/JPY(高値, 買い)	USD/JPY(安値, 買い)	USD/JPY(終値, 買い)	USD/JPY(始値, 売り)	USD/JPY(高値, 売り)	USD/JPY(安値, 売り)	USD/JPY(終値, 売り)	
2014-01-24T20:00:00	102.544	102.635	102.001	102.294	102.546	102.630	101.997	102.287	
2014-01-24T19:00:00	102.875	102.872	102.517	102.544	102.868	102.867	102.512	102.546	
2014-01-24T18:00:00	103.026	103.085	102.756	102.875	103.025	103.079	102.752	102.868	
2014-01-24T17:00:00	103.367	103.378	102.964	103.026	103.364	103.374	102.960	103.025	
2014-01-24T16:00:00	103.372	103.553	103.354	103.367	103.366	103.549	103.350	103.364	
2014-01-24T15:00:00	103.294	103.400	103.252	103.372	103.290	103.397	103.245	103.366	
2014-01-24T14:00:00	103.241	103.306	103.087	103.294	103.236	103.302	103.081	103.290	
2014-01-24T13:00:00	103.439	103.462	103.187	103.241	103.433	103.458	103.182	103.236	
2014-01-24T12:00:00	103.530	103.540	103.344	103.439	103.525	103.534	103.338	103.433	
2014-01-24T11:00:00	103.560	103.564	103.461	103.530	103.554	103.559	103.457	103.525	
2014-01-24T10:00:00	103.424	103.586	103.345	103.560	103.419	103.582	103.340	103.554	
2014-01-24T09:00:00	103.392	103.529	103.331	103.424	103.386	103.523	103.324	103.419	
2014-01-24T08:00:00	103.365	103.441	103.275	103.392	103.355	103.441	103.270	103.386	
2014-01-24T07:00:00	103.288	103.388	103.243	103.365	103.278	103.381	103.226	103.355	
2014-01-24T06:00:00	103.182	103.321	103.143	103.288	103.176	103.320	103.137	103.278	
2014-01-24T05:00:00	103.180	103.236	102.975	103.182	103.175	103.231	102.972	103.176	
2014-01-24T04:00:00	103.074	103.240	102.990	103.180	103.069	103.236	102.983	103.175	
2014-01-24T03:00:00	103.473	103.512	103.073	103.074	103.470	103.507	103.069	103.069	
2014-01-24T02:00:00	103.662	103.694	103.374	103.473	103.657	103.690	103.369	103.470	
2014-01-24T01:00:00	103.662	103.783	103.609	103.662	103.659	103.779	103.604	103.657	
2014-01-24T00:00:00	103.566	103.692	103.492	103.662	103.547	103.686	103.487	103.659	
2014-01-23T23:00:00	103.717	103.788	103.548	103.566	103.711	103.783	103.543	103.547	
2014-01-23T22:00:00	104.060	104.146	103.717	103.717	104.055	104.139	103.711	103.711	
2014-01-23T21:00:00	104.228	104.225	104.013	104.060	104.222	104.221	104.013	104.055	
2014-01-23T20:00:00	104.332	104.338	104.181	104.228	104.329	104.332	104.176	104.222	
2014-01-23T19:00:00	104.302	104.361	104.260	104.332	104.297	104.357	104.256	104.329	
2014-01-23T18:00:00	104.386	104.398	104.262	104.302	104.381	104.394	104.256	104.297	
2014-01-23T17:00:00	104.351	104.446	104.320	104.386	104.350	104.442	104.314	104.381	
2014-01-23T16:00:00	104.330	104.357	104.213	104.351	104.326	104.353	104.208	104.350	
2014-01-23T15:00:00	104.390	104.391	104.289	104.330	104.386	104.389	104.287	104.326	
2014-01-23T14:00:00	104.303	104.433	104.276	104.390	104.300	104.428	104.272	104.386	
2014-01-23T13:00:00	104.438	104.485	104.286	104.303	104.437	104.481	104.280	104.300	
2014-01-23T12:00:00	104.596	104.628	104.347	104.438	104.592	104.625	104.343	104.437	
2014-01-23T11:00:00	104.603	104.625	104.483	104.596	104.599	104.622	104.478	104.592	
2014-01-23T10:00:00	104.728	104.750	104.556	104.603	104.721	104.745	104.553	104.599	
2014-01-23T09:00:00	104.654	104.845	104.628	104.728	104.651	104.840	104.624	104.721	
2014-01-23T08:00:00	104.543	104.693	104.514	104.654	104.535	104.690	104.507	104.651	
2014-01-23T07:00:00	104.523	104.572	104.523	104.543	104.507	104.565	104.511	104.535	
2014-01-23T06:00:00	104.496	104.580	104.472	104.523	104.492	104.578	104.465	104.507	
2014-01-23T05:00:00	104.407	104.498	104.387	104.496	104.402	104.493	104.382	104.492	
2014-01-23T04:00:00	104.442	104.475	104.401	104.407	104.436	104.471	104.394	104.402	
2014-01-23T03:00:00	104.415	104.477	104.411	104.442	104.411	104.473	104.405	104.436	
2014-01-23T02:00:00	104.362	104.454	104.346	104.415	104.358	104.451	104.340	104.411	
2014-01-23T01:00:00	104.247	104.403	104.232	104.362	104.242	104.406	104.229	104.358	
2014-01-23T00:00:00	104.419	104.449	104.238	104.247	104.417	104.444	104.235	104.242	
2014-01-22T23:00:00	104.438	104.512	104.387	104.419	104.432	104.510	104.382	104.417	
2014-01-22T22:00:00	104.331	104.450	104.318	104.438	104.327	104.446	104.316	104.432	
2014-01-22T21:00:00	104.347	104.416	104.318	104.331	104.342	104.411	104.313	104.327	
2014-01-22T20:00:00	104.301	104.366	104.301	104.347	104.295	104.362	104.296	104.342	
2014-01-22T19:00:00	104.360	104.402	104.300	104.301	104.357	104.400	104.295	104.295	
2014-01-22T18:00:00	104.306	104.383	104.262	104.360	104.302	104.379	104.257	104.357	
2014-01-22T17:00:00	104.368	104.468	104.236	104.306	104.365	104.463	104.230	104.302	
2014-01-22T16:00:00	104.455	104.478	104.273	104.368	104.449	104.473	104.268	104.365	
2014-01-22T15:00:00	104.482	104.482	104.404	104.455	104.477	104.478	104.398	104.449	
2014-01-22T14:00:00	104.206	104.574	104.202	104.482	104.200	104.571	104.198	104.477	
2014-01-22T13:00:00	104.038	104.227	104.002	104.206	104.031	104.222	103.997	104.200	
2014-01-22T12:00:00	104.381	104.383	103.975	104.038	104.375	104.378	103.967	104.031	
2014-01-22T11:00:00	104.378	104.389	104.276	104.381	104.372	104.387	104.274	104.375	
2014-01-22T10:00:00	104.215	104.418	104.215	104.378	104.211	104.414	104.210	104.372	
2014-01-22T09:00:00	104.225	104.359	104.159	104.215	104.223	104.353	104.153	104.211	
2014-01-22T08:00:00	104.305	104.321	104.177	104.225	104.296	104.321	104.172	104.223	
2014-01-22T07:00:00	104.314	104.334	104.262	104.305	104.286	104.327	104.250	104.296	
2014-01-22T06:00:00	104.375	104.373	104.266	104.314	104.368	104.367	104.258	104.286	
2014-01-22T05:00:00	104.269	104.379	104.242	104.375	104.265	104.376	104.235	104.368	
2014-01-22T04:00:00	104.211	104.269	104.177	104.269	104.206	104.265	104.170	104.265	
2014-01-22T03:00:00	104.183	104.279	104.157	104.211	104.178	104.277	104.151	104.206	
2014-01-22T02:00:00	104.158	104.195	104.075	104.183	104.153	104.191	104.069	104.178	
2014-01-22T01:00:00	104.287	104.368	104.029	104.158	104.282	104.365	104.022	104.153	
2014-01-22T00:00:00	104.432	104.439	104.188	104.287	104.426	104.434	104.182	104.282	
2014-01-21T23:00:00	104.572	104.580	104.371	104.432	104.567	104.575	104.366	104.426	
2014-01-21T22:00:00	104.665	104.713	104.552	104.572	104.661	104.709	104.546	104.567	
2014-01-21T21:00:00	104.650	104.696	104.625	104.665	104.649	104.693	104.620	104.661	
2014-01-21T20:00:00	104.726	104.742	104.640	104.650	104.720	104.737	104.637	104.649	
2014-01-21T19:00:00	104.659	104.734	104.621	104.726	104.652	104.732	104.616	104.720	
2014-01-21T18:00:00	104.689	104.694	104.581	104.659	104.686	104.691	104.576	104.652	
2014-01-21T17:00:00	104.676	104.751	104.663	104.689	104.675	104.747	104.656	104.686	
2014-01-21T16:00:00	104.543	104.685	104.524	104.676	104.539	104.681	104.519	104.675	
2014-01-21T15:00:00	104.560	104.580	104.479	104.543	104.555	104.574	104.474	104.539	
2014-01-21T14:00:00	104.646	104.667	104.546	104.560	104.642	104.663	104.541	104.555	
2014-01-21T13:00:00	104.637	104.696	104.625	104.646	104.632	104.692	104.619	104.642	
2014-01-21T12:00:00	104.647	104.668	104.615	104.637	104.645	104.668	104.611	104.632	
2014-01-21T11:00:00	104.573	104.682	104.555	104.647	104.569	104.678	104.549	104.645	
2014-01-21T10:00:00	104.422	104.610	104.384	104.573	104.417	104.607	104.379	104.569	
2014-01-21T09:00:00	104.252	104.464	104.236	104.422	104.246	104.461	104.231	104.417	
2014-01-21T08:00:00	104.186	104.273	104.158	104.252	104.175	104.270	104.152	104.246	
2014-01-21T07:00:00	104.188	104.220	104.158	104.186	104.165	104.209	104.145	104.175	
