日時	JPN225(始値, 買い)	JPN225(高値, 買い)	JPN225(安値, 買い)	JPN225(終値, 買い)	JPN225(始値, 売り)	JPN225(高値, 売り)	JPN225(安値, 売り)	JPN225(終値, 売り)	
2013-07-17T16:00:00	14570	14638	14575	14620	14550	14618	14555	14600	
2013-07-17T15:00:00	14585	14603	14553	14570	14565	14583	14533	14550	
2013-07-17T14:00:00	14585	14600	14563	14585	14565	14580	14543	14565	
2013-07-17T13:00:00	14503	14613	14495	14585	14483	14593	14475	14565	
2013-07-17T12:00:00	14505	14513	14483	14503	14485	14493	14463	14483	
2013-07-17T11:00:00	14485	14513	14473	14505	14465	14493	14453	14485	
2013-07-17T10:00:00	14508	14513	14450	14485	14488	14493	14430	14465	
2013-07-17T09:00:00	14485	14518	14458	14508	14465	14498	14438	14488	
2013-07-17T08:00:00	14508	14515	14478	14485	14488	14495	14458	14465	
2013-07-17T05:00:00	14445	14510	14440	14508	14425	14490	14420	14488	
2013-07-17T04:00:00	14518	14520	14430	14445	14498	14500	14410	14425	
2013-07-17T03:00:00	14465	14543	14455	14518	14445	14523	14435	14498	
2013-07-17T02:00:00	14503	14505	14448	14465	14483	14485	14428	14445	
2013-07-17T01:00:00	14535	14548	14503	14503	14515	14528	14483	14483	
2013-07-17T00:00:00	14563	14573	14523	14535	14543	14553	14503	14515	
2013-07-16T23:00:00	14575	14603	14558	14563	14555	14583	14538	14543	
2013-07-16T22:00:00	14593	14605	14570	14575	14573	14585	14550	14555	
2013-07-16T21:00:00	14563	14593	14553	14593	14543	14573	14533	14573	
2013-07-16T20:00:00	14553	14568	14543	14563	14533	14548	14523	14543	
2013-07-16T19:00:00	14575	14583	14543	14553	14555	14563	14523	14533	
2013-07-16T18:00:00	14553	14578	14543	14575	14533	14558	14523	14555	
2013-07-16T17:00:00	14545	14568	14533	14553	14525	14548	14513	14533	
2013-07-16T16:00:00	14615	14628	14530	14545	14595	14608	14510	14525	
2013-07-16T15:00:00	14585	14618	14568	14615	14565	14598	14548	14595	
2013-07-16T14:00:00	14563	14600	14558	14585	14543	14580	14538	14565	
2013-07-16T13:00:00	14593	14600	14558	14563	14573	14580	14538	14543	
2013-07-16T12:00:00	14595	14613	14578	14593	14575	14593	14558	14573	
2013-07-16T11:00:00	14595	14610	14558	14595	14575	14590	14538	14575	
2013-07-16T10:00:00	14618	14643	14583	14595	14598	14623	14563	14575	
2013-07-16T09:00:00	14595	14650	14578	14618	14575	14630	14558	14598	
2013-07-16T08:00:00	14705	14708	14593	14595	14685	14688	14573	14575	
2013-07-16T05:00:00	14720	14720	14688	14705	14700	14700	14668	14685	
2013-07-16T04:00:00	14713	14728	14695	14720	14693	14708	14675	14700	
2013-07-16T03:00:00	14693	14718	14695	14713	14673	14698	14675	14693	
2013-07-16T02:00:00	14698	14708	14685	14693	14678	14688	14665	14673	
2013-07-16T01:00:00	14713	14718	14688	14698	14693	14698	14668	14678	
2013-07-16T00:00:00	14675	14723	14673	14713	14655	14703	14653	14693	
2013-07-15T23:00:00	14668	14678	14648	14675	14648	14658	14628	14655	
2013-07-15T22:00:00	14685	14718	14658	14668	14665	14698	14638	14648	
2013-07-15T21:00:00	14703	14748	14683	14685	14683	14728	14663	14665	
2013-07-15T20:00:00	14685	14713	14670	14703	14665	14693	14650	14683	
2013-07-15T19:00:00	14640	14693	14643	14685	14620	14673	14623	14665	
2013-07-15T18:00:00	14670	14688	14633	14640	14650	14668	14613	14620	
2013-07-15T17:00:00	14620	14683	14608	14670	14600	14663	14588	14650	
2013-07-15T16:00:00	14560	14640	14563	14620	14540	14620	14543	14600	
2013-07-15T15:00:00	14575	14585	14558	14560	14555	14565	14538	14540	
2013-07-15T14:00:00	14605	14620	14570	14575	14585	14600	14550	14555	
2013-07-15T13:00:00	14598	14605	14583	14605	14578	14585	14563	14585	
2013-07-15T12:00:00	14598	14613	14585	14598	14578	14593	14565	14578	
2013-07-15T11:00:00	14503	14655	14483	14598	14483	14635	14463	14578	
2013-07-15T10:00:00	14518	14520	14503	14503	14498	14500	14483	14483	
2013-07-15T09:00:00	14528	14528	14438	14518	14508	14508	14418	14498	
2013-07-15T08:00:00	14513	14543	14503	14528	14493	14523	14483	14508	
2013-07-13T05:00:00	14533	14533	14513	14513	14513	14513	14493	14493	
2013-07-13T04:00:00	14498	14533	14488	14533	14478	14513	14468	14513	
2013-07-13T03:00:00	14480	14518	14473	14498	14460	14498	14453	14478	
2013-07-13T02:00:00	14478	14493	14475	14480	14458	14473	14455	14460	
2013-07-13T01:00:00	14468	14488	14458	14478	14448	14468	14438	14458	
2013-07-13T00:00:00	14483	14483	14458	14468	14463	14463	14438	14448	
2013-07-12T23:00:00	14443	14493	14433	14483	14423	14473	14413	14463	
2013-07-12T22:00:00	14498	14500	14430	14443	14468	14470	14408	14423	
2013-07-12T21:00:00	14483	14505	14480	14498	14453	14475	14450	14468	
2013-07-12T20:00:00	14488	14503	14460	14483	14458	14473	14430	14453	
2013-07-12T19:00:00	14485	14508	14483	14488	14455	14478	14453	14458	
2013-07-12T18:00:00	14473	14488	14458	14485	14443	14458	14428	14455	
2013-07-12T17:00:00	14473	14488	14458	14473	14443	14458	14428	14443	
2013-07-12T16:00:00	14500	14538	14453	14473	14470	14508	14423	14443	
2013-07-12T15:00:00	14520	14518	14473	14500	14490	14488	14443	14470	
2013-07-12T14:00:00	14530	14543	14483	14520	14500	14513	14453	14490	
2013-07-12T13:00:00	14503	14548	14500	14530	14473	14518	14470	14500	
2013-07-12T12:00:00	14490	14540	14483	14503	14460	14510	14453	14473	
2013-07-12T11:00:00	14528	14538	14443	14490	14498	14508	14413	14460	
2013-07-12T10:00:00	14538	14588	14520	14528	14508	14558	14490	14498	
2013-07-12T09:00:00	14480	14538	14420	14538	14450	14508	14390	14508	
2013-07-12T08:00:00	14513	14595	14465	14480	14483	14565	14435	14450	
2013-07-12T05:00:00	14518	14533	14513	14513	14488	14503	14483	14483	
2013-07-12T04:00:00	14505	14518	14475	14518	14475	14488	14445	14488	
2013-07-12T03:00:00	14468	14548	14455	14505	14438	14518	14425	14475	
2013-07-12T02:00:00	14438	14468	14423	14468	14408	14438	14393	14438	
2013-07-12T01:00:00	14410	14448	14398	14438	14380	14418	14368	14408	
2013-07-12T00:00:00	14385	14423	14380	14410	14355	14393	14350	14380	
2013-07-11T23:00:00	14450	14448	14335	14385	14420	14418	14305	14355	
2013-07-11T22:00:00	14443	14483	14433	14450	14413	14453	14403	14420	
2013-07-11T21:00:00	14463	14483	14430	14443	14433	14453	14400	14413	
2013-07-11T20:00:00	14463	14488	14458	14463	14433	14458	14428	14433	
2013-07-11T19:00:00	14483	14498	14448	14463	14453	14468	14418	14433	
2013-07-11T18:00:00	14528	14533	14473	14483	14498	14503	14443	14453	
2013-07-11T17:00:00	14515	14535	14483	14528	14485	14505	14453	14498	
2013-07-11T16:00:00	14455	14553	14443	14515	14425	14523	14413	14485	
2013-07-11T15:00:00	14460	14483	14415	14455	14430	14453	14385	14425	
2013-07-11T14:00:00	14348	14503	14328	14460	14318	14473	14298	14430	
2013-07-11T13:00:00	14288	14373	14283	14348	14258	14343	14253	14318	
2013-07-11T12:00:00	14348	14423	14273	14288	14318	14393	14243	14258	
2013-07-11T11:00:00	14413	14433	14343	14348	14383	14403	14313	14318	
2013-07-11T10:00:00	14423	14448	14368	14413	14393	14418	14338	14383	
2013-07-11T09:00:00	14275	14443	14255	14423	14245	14413	14225	14393	
2013-07-11T08:00:00	14305	14403	14275	14275	14275	14373	14245	14245	
2013-07-11T05:00:00	14280	14308	14283	14305	14250	14278	14253	14275	
2013-07-11T04:00:00	14315	14343	14253	14280	14285	14313	14223	14250	
2013-07-11T03:00:00	14308	14390	14263	14315	14278	14360	14233	14285	
2013-07-11T02:00:00	14298	14318	14293	14308	14268	14288	14263	14278	
2013-07-11T01:00:00	14278	14305	14275	14298	14248	14275	14245	14268	
2013-07-11T00:00:00	14278	14308	14268	14278	14248	14278	14238	14248	
2013-07-10T23:00:00	14340	14348	14273	14278	14310	14318	14243	14248	
2013-07-10T22:00:00	14333	14353	14305	14340	14303	14323	14275	14310	
2013-07-10T21:00:00	14318	14335	14288	14333	14288	14305	14258	14303	
2013-07-10T20:00:00	14293	14323	14278	14318	14263	14293	14248	14288	
2013-07-10T19:00:00	14303	14333	14288	14293	14273	14303	14258	14263	
2013-07-10T18:00:00	14300	14305	14270	14303	14270	14275	14240	14273	
2013-07-10T17:00:00	14393	14388	14238	14300	14363	14358	14208	14270	
2013-07-10T16:00:00	14403	14438	14393	14393	14373	14408	14363	14363	
2013-07-10T15:00:00	14400	14438	14388	14403	14370	14408	14358	14373	
2013-07-10T14:00:00	14348	14405	14278	14400	14318	14375	14248	14370	
2013-07-10T13:00:00	14515	14523	14328	14348	14485	14493	14298	14318	
2013-07-10T12:00:00	14485	14528	14453	14515	14455	14498	14423	14485	
2013-07-10T11:00:00	14508	14533	14463	14485	14478	14503	14433	14455	
2013-07-10T10:00:00	14488	14560	14485	14508	14458	14530	14455	14478	
2013-07-10T09:00:00	14443	14490	14428	14488	14413	14460	14398	14458	
2013-07-10T08:00:00	14410	14448	14428	14443	14380	14418	14398	14413	
2013-07-10T05:00:00	14433	14438	14408	14410	14403	14408	14378	14380	
2013-07-10T04:00:00	14423	14450	14413	14433	14393	14420	14383	14403	
2013-07-10T03:00:00	14443	14465	14418	14423	14413	14435	14388	14393	
2013-07-10T02:00:00	14463	14475	14433	14443	14433	14445	14403	14413	
2013-07-10T01:00:00	14455	14480	14450	14463	14425	14450	14420	14433	
2013-07-10T00:00:00	14440	14478	14438	14455	14410	14448	14408	14425	
2013-07-09T23:00:00	14463	14465	14418	14440	14433	14435	14388	14410	
2013-07-09T22:00:00	14473	14490	14448	14463	14443	14460	14418	14433	
2013-07-09T21:00:00	14433	14478	14423	14473	14403	14448	14393	14443	
2013-07-09T20:00:00	14403	14440	14403	14433	14373	14410	14373	14403	
2013-07-09T19:00:00	14443	14450	14380	14403	14413	14420	14350	14373	
2013-07-09T18:00:00	14445	14455	14438	14443	14415	14425	14408	14413	
2013-07-09T17:00:00	14468	14478	14440	14445	14438	14448	14410	14415	
2013-07-09T16:00:00	14483	14485	14430	14468	14453	14455	14400	14438	
2013-07-09T15:00:00	14460	14498	14453	14483	14430	14468	14423	14453	
2013-07-09T14:00:00	14413	14483	14413	14460	14383	14453	14383	14430	
2013-07-09T13:00:00	14300	14428	14285	14413	14270	14398	14255	14383	
2013-07-09T12:00:00	14308	14323	14245	14300	14278	14293	14215	14270	
2013-07-09T11:00:00	14338	14335	14268	14308	14308	14305	14238	14278	
2013-07-09T10:00:00	14238	14358	14198	14338	14208	14328	14168	14308	
2013-07-09T09:00:00	14290	14328	14183	14238	14260	14298	14153	14208	
2013-07-09T08:00:00	14310	14320	14288	14290	14280	14290	14258	14260	
2013-07-09T05:00:00	14318	14323	14305	14310	14288	14293	14275	14280	
2013-07-09T04:00:00	14333	14333	14298	14318	14303	14303	14268	14288	
2013-07-09T03:00:00	14308	14338	14293	14333	14278	14308	14263	14303	
2013-07-09T02:00:00	14273	14328	14268	14308	14243	14298	14238	14278	
2013-07-09T01:00:00	14308	14320	14268	14273	14278	14290	14238	14243	
2013-07-09T00:00:00	14328	14343	14303	14308	14298	14313	14273	14278	
2013-07-08T23:00:00	14298	14348	14300	14328	14268	14318	14270	14298	
2013-07-08T22:00:00	14268	14308	14238	14298	14238	14278	14208	14268	
2013-07-08T21:00:00	14298	14305	14260	14268	14268	14275	14230	14238	
2013-07-08T20:00:00	14260	14318	14253	14298	14230	14288	14223	14268	
2013-07-08T19:00:00	14258	14283	14253	14260	14228	14253	14223	14230	
2013-07-08T18:00:00	14265	14290	14253	14258	14235	14260	14223	14228	
2013-07-08T17:00:00	14208	14278	14205	14265	14178	14248	14175	14235	
2013-07-08T16:00:00	14178	14245	14140	14208	14148	14215	14110	14178	
2013-07-08T15:00:00	14140	14185	14075	14178	14110	14155	14045	14148	
2013-07-08T14:00:00	14273	14273	14138	14140	14243	14243	14108	14110	
2013-07-08T13:00:00	14358	14378	14238	14273	14328	14348	14208	14243	
2013-07-08T12:00:00	14388	14433	14348	14358	14358	14403	14318	14328	
2013-07-08T11:00:00	14338	14398	14330	14388	14308	14368	14300	14358	
2013-07-08T10:00:00	14488	14498	14308	14338	14458	14468	14278	14308	
2013-07-08T09:00:00	14485	14518	14465	14488	14455	14488	14435	14458	
2013-07-08T08:00:00	14428	14485	14453	14485	14398	14455	14423	14455	
2013-07-06T05:00:00	14425	14433	14418	14428	14395	14403	14388	14398	
2013-07-06T04:00:00	14395	14428	14360	14425	14365	14398	14330	14395	
2013-07-06T03:00:00	14345	14413	14350	14395	14315	14383	14320	14365	
2013-07-06T02:00:00	14353	14373	14323	14345	14323	14343	14293	14315	
2013-07-06T01:00:00	14318	14355	14315	14353	14288	14325	14285	14323	
2013-07-06T00:00:00	14300	14320	14248	14318	14270	14290	14218	14288	
2013-07-05T23:00:00	14368	14378	14233	14300	14338	14348	14203	14270	
2013-07-05T22:00:00	14435	14435	14330	14368	14405	14405	14300	14338	
2013-07-05T21:00:00	14308	14458	14295	14435	14278	14428	14265	14405	
2013-07-05T20:00:00	14293	14313	14288	14308	14263	14283	14258	14278	
2013-07-05T19:00:00	14303	14303	14283	14293	14273	14273	14253	14263	
2013-07-05T18:00:00	14323	14328	14278	14303	14293	14298	14248	14273	
2013-07-05T17:00:00	14383	14383	14288	14323	14353	14353	14258	14293	
2013-07-05T16:00:00	14335	14388	14318	14383	14305	14358	14288	14353	
2013-07-05T15:00:00	14313	14373	14315	14335	14283	14343	14285	14305	
2013-07-05T14:00:00	14283	14328	14268	14313	14253	14298	14238	14283	
2013-07-05T13:00:00	14245	14313	14243	14283	14215	14283	14213	14253	
2013-07-05T12:00:00	14225	14248	14203	14245	14195	14218	14173	14215	
2013-07-05T11:00:00	14243	14245	14205	14225	14213	14215	14175	14195	
2013-07-05T10:00:00	14203	14253	14203	14243	14173	14223	14173	14213	
2013-07-05T09:00:00	14180	14258	14175	14203	14150	14228	14145	14173	
2013-07-05T08:00:00	14168	14268	14163	14180	14138	14238	14133	14150	
2013-07-05T00:00:00	14180	14180	14158	14168	14150	14150	14128	14138	
2013-07-04T23:00:00	14178	14198	14155	14180	14148	14168	14125	14150	
2013-07-04T22:00:00	14135	14183	14125	14178	14105	14153	14095	14148	
2013-07-04T21:00:00	14045	14135	14040	14135	14015	14105	14010	14105	
2013-07-04T20:00:00	14010	14045	14010	14045	13980	14015	13980	14015	
2013-07-04T19:00:00	13983	14023	13980	14010	13953	13993	13950	13980	
2013-07-04T18:00:00	13985	13988	13968	13983	13955	13958	13938	13953	
2013-07-04T17:00:00	13975	13998	13963	13985	13945	13968	13933	13955	
2013-07-04T16:00:00	13968	13998	13953	13975	13938	13968	13923	13945	
2013-07-04T15:00:00	14035	14035	13935	13968	14005	14005	13905	13938	
2013-07-04T14:00:00	14043	14063	14008	14035	14013	14033	13978	14005	
2013-07-04T13:00:00	14050	14055	14023	14043	14020	14025	13993	14013	
2013-07-04T12:00:00	14043	14078	14033	14050	14013	14048	14003	14020	
2013-07-04T11:00:00	14043	14058	13993	14043	14013	14028	13963	14013	
2013-07-04T10:00:00	14065	14098	14043	14043	14035	14068	14013	14013	
2013-07-04T09:00:00	13998	14115	13968	14065	13968	14085	13938	14035	
2013-07-04T08:00:00	14050	14028	13988	13998	14020	13998	13958	13968	
2013-07-04T02:00:00	14023	14050	14018	14050	13993	14020	13988	14020	
2013-07-04T01:00:00	13985	14048	13973	14023	13955	14018	13943	13993	
2013-07-04T00:00:00	13873	13985	13878	13985	13843	13955	13848	13955	
2013-07-03T23:00:00	13898	13908	13843	13873	13868	13878	13813	13843	
2013-07-03T22:00:00	13913	13930	13858	13898	13883	13900	13828	13868	
2013-07-03T21:00:00	13863	13955	13840	13913	13833	13925	13810	13883	
2013-07-03T20:00:00	13843	13868	13813	13863	13813	13838	13783	13833	
2013-07-03T19:00:00	13853	13893	13843	13843	13823	13863	13813	13813	
2013-07-03T18:00:00	13833	13870	13818	13853	13803	13840	13788	13823	
2013-07-03T17:00:00	13830	13888	13785	13833	13800	13858	13755	13803	
2013-07-03T16:00:00	14050	14060	13810	13830	14020	14030	13780	13800	
2013-07-03T15:00:00	14058	14080	14030	14050	14028	14050	14000	14020	
2013-07-03T14:00:00	14038	14090	14030	14058	14008	14060	14000	14028	
2013-07-03T13:00:00	14118	14128	14013	14038	14088	14098	13983	14008	
2013-07-03T12:00:00	14015	14133	14008	14118	13985	14103	13978	14088	
2013-07-03T11:00:00	14053	14065	13985	14015	14023	14035	13955	13985	
2013-07-03T10:00:00	14073	14108	14013	14053	14043	14078	13983	14023	
2013-07-03T09:00:00	14203	14203	14065	14073	14173	14173	14035	14043	
2013-07-03T08:00:00	14185	14273	14198	14203	14155	14243	14168	14173	
2013-07-03T05:00:00	14185	14193	14173	14185	14155	14163	14143	14155	
2013-07-03T04:00:00	14163	14208	14118	14185	14133	14178	14088	14155	
2013-07-03T03:00:00	14275	14278	14103	14163	14245	14248	14073	14133	
2013-07-03T02:00:00	14308	14315	14258	14275	14278	14285	14228	14245	
2013-07-03T01:00:00	14303	14323	14283	14308	14273	14293	14253	14278	
2013-07-03T00:00:00	14300	14313	14278	14303	14270	14283	14248	14273	
2013-07-02T23:00:00	14288	14308	14263	14300	14258	14278	14233	14270	
2013-07-02T22:00:00	14200	14305	14203	14288	14170	14275	14173	14258	
2013-07-02T21:00:00	14153	14218	14133	14200	14123	14188	14103	14170	
2013-07-02T20:00:00	14133	14163	14125	14153	14103	14133	14095	14123	
2013-07-02T19:00:00	14113	14133	14103	14133	14083	14103	14073	14103	
2013-07-02T18:00:00	14118	14143	14090	14113	14088	14113	14060	14083	
2013-07-02T17:00:00	14100	14123	14078	14118	14070	14093	14048	14088	
2013-07-02T16:00:00	14160	14168	14095	14100	14130	14138	14065	14070	
2013-07-02T15:00:00	14100	14168	14100	14160	14070	14138	14070	14130	
2013-07-02T14:00:00	14008	14108	13983	14100	13978	14078	13953	14070	
2013-07-02T13:00:00	13998	14040	13978	14008	13968	14010	13948	13978	
2013-07-02T12:00:00	14015	14018	13963	13998	13985	13988	13933	13968	
2013-07-02T11:00:00	13968	14028	13950	14015	13938	13998	13920	13985	
2013-07-02T10:00:00	14043	14048	13923	13968	14013	14018	13893	13938	
2013-07-02T09:00:00	13970	14055	13953	14043	13940	14025	13923	14013	
2013-07-02T08:00:00	13933	13980	13908	13970	13903	13950	13878	13940	
2013-07-02T05:00:00	13965	13965	13930	13933	13935	13935	13900	13903	
2013-07-02T04:00:00	13993	14003	13928	13965	13963	13973	13898	13935	
2013-07-02T03:00:00	13958	14013	13943	13993	13928	13983	13913	13963	
2013-07-02T02:00:00	14043	14048	13953	13958	14013	14018	13923	13928	
2013-07-02T01:00:00	14013	14043	14008	14043	13983	14013	13978	14013	
2013-07-02T00:00:00	13993	14028	13998	14013	13963	13998	13968	13983	
2013-07-01T23:00:00	13975	14008	13973	13993	13945	13978	13943	13963	
2013-07-01T22:00:00	13945	13978	13940	13975	13915	13948	13910	13945	
2013-07-01T21:00:00	13948	13968	13938	13945	13918	13938	13908	13915	
2013-07-01T20:00:00	13950	13973	13940	13948	13920	13943	13910	13918	
2013-07-01T19:00:00	13975	13993	13938	13950	13945	13963	13908	13920	
2013-07-01T18:00:00	13908	13983	13913	13975	13878	13953	13883	13945	
2013-07-01T17:00:00	13968	13970	13903	13908	13938	13940	13873	13878	
2013-07-01T16:00:00	13935	14013	13938	13968	13905	13983	13908	13938	
2013-07-01T15:00:00	13865	13955	13843	13935	13835	13925	13813	13905	
2013-07-01T14:00:00	13738	13898	13730	13865	13708	13868	13700	13835	
2013-07-01T13:00:00	13680	13803	13683	13738	13650	13773	13653	13708	
2013-07-01T12:00:00	13630	13705	13615	13680	13600	13675	13585	13650	
2013-07-01T11:00:00	13618	13650	13578	13630	13588	13620	13548	13600	
2013-07-01T10:00:00	13690	13708	13615	13618	13660	13678	13585	13588	
2013-07-01T09:00:00	13798	13788	13638	13690	13768	13758	13608	13660	
2013-07-01T08:00:00	13713	13838	13738	13798	13683	13808	13708	13768	
2013-06-29T05:00:00	13693	13745	13693	13713	13663	13715	13663	13683	
2013-06-29T04:00:00	13775	13793	13683	13693	13745	13763	13653	13663	
2013-06-29T03:00:00	13770	13793	13748	13775	13740	13763	13718	13745	
2013-06-29T02:00:00	13733	13778	13718	13770	13703	13748	13688	13740	
2013-06-29T01:00:00	13750	13758	13698	13733	13720	13728	13668	13703	
2013-06-29T00:00:00	13755	13788	13708	13750	13725	13758	13678	13720	
2013-06-28T23:00:00	13633	13790	13628	13755	13603	13760	13598	13725	
2013-06-28T22:00:00	13618	13673	13613	13633	13588	13643	13583	13603	
2013-06-28T21:00:00	13670	13673	13588	13618	13640	13643	13558	13588	
2013-06-28T20:00:00	13683	13685	13655	13670	13653	13655	13625	13640	
2013-06-28T19:00:00	13725	13728	13680	13683	13695	13698	13650	13653	
2013-06-28T18:00:00	13703	13753	13693	13725	13673	13723	13663	13695	
2013-06-28T17:00:00	13685	13703	13668	13703	13655	13673	13638	13673	
2013-06-28T16:00:00	13673	13723	13655	13685	13643	13693	13625	13655	
2013-06-28T15:00:00	13703	13708	13630	13673	13673	13678	13600	13643	
2013-06-28T14:00:00	13678	13753	13663	13703	13648	13723	13633	13673	
2013-06-28T13:00:00	13660	13745	13648	13678	13630	13715	13618	13648	
2013-06-28T12:00:00	13703	13723	13633	13660	13673	13693	13603	13630	
2013-06-28T11:00:00	13543	13718	13533	13703	13513	13688	13503	13673	
2013-06-28T10:00:00	13495	13558	13478	13543	13465	13528	13448	13513	
2013-06-28T09:00:00	13388	13543	13358	13495	13358	13513	13328	13465	
2013-06-28T08:00:00	13400	13435	13348	13388	13370	13405	13318	13358	
2013-06-28T05:00:00	13418	13418	13398	13400	13388	13388	13368	13370	
