日時	EUR/AUD(始値, 買い)	EUR/AUD(高値, 買い)	EUR/AUD(安値, 買い)	EUR/AUD(終値, 買い)	EUR/AUD(始値, 売り)	EUR/AUD(高値, 売り)	EUR/AUD(安値, 売り)	EUR/AUD(終値, 売り)	
2014-02-01T07:00:00	1.54150	1.54844	1.51136	1.51774	1.54033	1.54824	1.51110	1.51744	
2014-01-25T07:00:00	1.57587	1.57742	1.53629	1.54150	1.57420	1.57713	1.53605	1.54033	
2014-01-18T07:00:00	1.54250	1.58338	1.52381	1.57587	1.54090	1.58309	1.52359	1.57420	
2014-01-11T07:00:00	1.52025	1.55091	1.50318	1.54250	1.51865	1.55070	1.50293	1.54090	
2014-01-04T07:00:00	1.51986	1.53569	1.51297	1.52025	1.51795	1.53544	1.51270	1.51865	
2013-12-28T07:00:00	1.55069	1.55598	1.51179	1.51986	1.54889	1.55561	1.51149	1.51795	
2013-12-21T07:00:00	1.53338	1.56000	1.52884	1.55069	1.53147	1.55962	1.52856	1.54889	
2013-12-14T07:00:00	1.53353	1.55830	1.53081	1.53338	1.53168	1.55762	1.53039	1.53147	
2013-12-07T07:00:00	1.50629	1.54338	1.50175	1.53353	1.50469	1.54316	1.50157	1.53168	
2013-11-30T07:00:00	1.49361	1.51657	1.48011	1.50629	1.49181	1.51618	1.47991	1.50469	
2013-11-23T07:00:00	1.47899	1.50332	1.47110	1.49361	1.47728	1.50305	1.47081	1.49181	
2013-11-16T07:00:00	1.44121	1.48084	1.43192	1.47899	1.43976	1.48061	1.43176	1.47728	
2013-11-09T07:00:00	1.42474	1.44879	1.42308	1.44121	1.42341	1.44840	1.42256	1.43976	
2013-11-02T06:00:00	1.43006	1.42990	1.40518	1.42474	1.42890	1.42856	1.40492	1.42341	
2013-10-26T06:00:00	1.44053	1.45317	1.42528	1.43006	1.43948	1.45300	1.42509	1.42890	
2013-10-19T06:00:00	1.41506	1.44228	1.41258	1.44053	1.41385	1.44193	1.41230	1.43948	
2013-10-12T06:00:00	1.43101	1.44091	1.41351	1.41506	1.42991	1.43962	1.41326	1.41385	
2013-10-05T06:00:00	1.43778	1.44678	1.42730	1.43101	1.43628	1.44654	1.42707	1.42991	
2013-09-28T06:00:00	1.45200	1.45558	1.43377	1.43778	1.45026	1.45507	1.43347	1.43628	
2013-09-21T06:00:00	1.43996	1.45620	1.42744	1.45200	1.43872	1.45594	1.42721	1.45026	
2013-09-14T06:00:00	1.43842	1.44014	1.41952	1.43996	1.43779	1.43968	1.41912	1.43872	
2013-09-07T06:00:00	1.43516	1.44028	1.42380	1.43842	1.43431	1.44010	1.42349	1.43779	
2013-08-31T06:00:00	1.48541	1.48077	1.42625	1.43516	1.48403	1.48039	1.42597	1.43431	
2013-08-24T06:00:00	1.48258	1.50322	1.47627	1.48541	1.48112	1.50297	1.47586	1.48403	
2013-08-17T06:00:00	1.45199	1.49320	1.44448	1.48258	1.45117	1.49282	1.44422	1.48112	
2013-08-10T06:00:00	1.45162	1.46302	1.44518	1.45199	1.44991	1.46278	1.44489	1.45117	
2013-08-03T06:00:00	1.49172	1.49960	1.44804	1.45162	1.49093	1.49936	1.44776	1.44991	
2013-07-27T06:00:00	1.43332	1.49415	1.43128	1.49172	1.43245	1.49385	1.43100	1.49093	
2013-07-20T06:00:00	1.43189	1.44572	1.41868	1.43332	1.43075	1.44551	1.41843	1.43245	
2013-07-13T06:00:00	1.44464	1.44408	1.41674	1.43189	1.44282	1.44228	1.41651	1.43075	
2013-07-06T06:00:00	1.41607	1.44801	1.38642	1.44464	1.41469	1.44767	1.38605	1.44282	
2013-06-29T06:00:00	1.42463	1.44006	1.40293	1.41607	1.42281	1.43963	1.40265	1.41469	
2013-06-22T06:00:00	1.42411	1.43180	1.39392	1.42463	1.42269	1.43139	1.39362	1.42281	
2013-06-15T06:00:00	1.39449	1.44180	1.38266	1.42411	1.39340	1.44151	1.38241	1.42269	
2013-06-08T06:00:00	1.39210	1.42384	1.38129	1.39449	1.39049	1.42364	1.38107	1.39340	
2013-06-01T06:00:00	1.35808	1.40212	1.33721	1.39210	1.35678	1.40175	1.33693	1.39049	
2013-05-25T06:00:00	1.34141	1.35926	1.33294	1.35808	1.33985	1.35908	1.33269	1.35678	
2013-05-18T06:00:00	1.31872	1.34351	1.31056	1.34141	1.31866	1.34330	1.31039	1.33985	
2013-05-11T06:00:00	1.29646	1.32262	1.29487	1.31872	1.29582	1.32244	1.29363	1.31866	
2013-05-04T06:00:00	1.27169	1.30202	1.27169	1.29646	1.27099	1.30177	1.27099	1.29582	
2013-04-27T06:00:00	1.26719	1.28904	1.26134	1.27169	1.26722	1.28878	1.26107	1.27099	
2013-04-20T06:00:00	1.27074	1.27771	1.26012	1.26719	1.26987	1.27749	1.25989	1.26722	
2013-04-13T06:00:00	1.24823	1.27408	1.24515	1.27074	1.24710	1.27385	1.24488	1.26987	
2013-04-06T06:00:00	1.25133	1.25562	1.23667	1.24823	1.25081	1.25540	1.23647	1.24710	
2013-03-30T06:00:00	1.23063	1.25655	1.22203	1.25133	1.22947	1.25636	1.22183	1.25081	
2013-03-23T06:00:00	1.24390	1.24968	1.22229	1.23063	1.24319	1.24944	1.22204	1.22947	
2013-03-16T06:00:00	1.25640	1.25640	1.23433	1.24390	1.25595	1.25595	1.23410	1.24319	
2013-03-09T07:00:00	1.27093	1.27432	1.24708	1.25640	1.27008	1.27329	1.24689	1.25595	
2013-03-02T07:00:00	1.27637	1.28672	1.26529	1.27093	1.27571	1.28650	1.26513	1.27008	
2013-02-23T07:00:00	1.27812	1.29160	1.26782	1.27637	1.27745	1.29136	1.26753	1.27571	
2013-02-16T07:00:00	1.29717	1.30192	1.27452	1.27812	1.29646	1.30173	1.27426	1.27745	
2013-02-09T07:00:00	1.29538	1.31462	1.28491	1.29717	1.29465	1.31449	1.28464	1.29646	
2013-02-02T07:00:00	1.31118	1.31598	1.29055	1.29538	1.31052	1.31576	1.28992	1.29465	
2013-01-26T07:00:00	1.29161	1.31919	1.28384	1.31118	1.29069	1.31897	1.28365	1.31052	
2013-01-19T07:00:00	1.26774	1.29425	1.25700	1.29161	1.26704	1.29402	1.25678	1.29069	
2013-01-12T07:00:00	1.26653	1.27400	1.25616	1.26774	1.26565	1.27377	1.25590	1.26704	
2013-01-05T07:00:00	1.24766	1.26770	1.23588	1.26653	1.24643	1.26747	1.23563	1.26565	
2012-12-29T07:00:00	1.27436	1.27566	1.24442	1.24766	1.27385	1.27527	1.24423	1.24643	
2012-12-22T07:00:00	1.26756	1.28083	1.26611	1.27436	1.26696	1.28052	1.26585	1.27385	
2012-12-15T07:00:00	1.24599	1.27015	1.24599	1.26756	1.24531	1.26989	1.24531	1.26696	
2012-12-08T07:00:00	1.23317	1.24668	1.22883	1.24599	1.23227	1.24631	1.22854	1.24531	
2012-12-01T07:00:00	1.24602	1.25459	1.23028	1.23317	1.24489	1.25439	1.23005	1.23227	
2012-11-24T07:00:00	1.24113	1.24937	1.23367	1.24602	1.23970	1.24920	1.23344	1.24489	
2012-11-17T07:00:00	1.23256	1.24286	1.22599	1.24113	1.23208	1.24262	1.22571	1.23970	
2012-11-10T07:00:00	1.22475	1.24003	1.21602	1.23256	1.22431	1.23978	1.21577	1.23208	
2012-11-03T06:00:00	1.24197	1.24197	1.21973	1.22475	1.24152	1.24152	1.21949	1.22431	
2012-10-27T06:00:00	1.24775	1.25359	1.23604	1.24197	1.24700	1.25337	1.23584	1.24152	
2012-10-20T06:00:00	1.26062	1.26738	1.24592	1.24775	1.26009	1.26710	1.24568	1.24700	
2012-10-13T06:00:00	1.26625	1.27344	1.25833	1.26062	1.26586	1.27302	1.25810	1.26009	
2012-10-06T06:00:00	1.28011	1.28380	1.25092	1.26625	1.27997	1.28229	1.25066	1.26586	
2012-09-29T06:00:00	1.23845	1.28258	1.23671	1.28011	1.23826	1.28234	1.23648	1.27997	
2012-09-22T06:00:00	1.24160	1.24618	1.23302	1.23845	1.24110	1.24592	1.23278	1.23826	
2012-09-15T06:00:00	1.24466	1.25539	1.23563	1.24160	1.24421	1.25522	1.23544	1.24110	
2012-09-08T06:00:00	1.23429	1.24526	1.22569	1.24466	1.23366	1.24503	1.22534	1.24421	
2012-09-01T06:00:00	1.21893	1.23926	1.21893	1.23429	1.21749	1.23908	1.21749	1.23366	
2012-08-25T06:00:00	1.20290	1.22324	1.20011	1.21893	1.20229	1.22302	1.19920	1.21749	
2012-08-18T06:00:00	1.18432	1.20724	1.17768	1.20290	1.18333	1.20701	1.17747	1.20229	
2012-08-11T06:00:00	1.16200	1.18515	1.16200	1.18432	1.16153	1.18495	1.16153	1.18333	
2012-08-04T06:00:00	1.17271	1.17770	1.16133	1.16200	1.17173	1.17747	1.16105	1.16153	
2012-07-28T06:00:00	1.17595	1.17682	1.16070	1.17271	1.17411	1.17655	1.16044	1.17173	
2012-07-21T06:00:00	1.17245	1.18581	1.16982	1.17595	1.17048	1.18555	1.16923	1.17411	
2012-07-14T06:00:00	1.19820	1.19933	1.17059	1.17245	1.19650	1.19938	1.17035	1.17048	
2012-07-07T06:00:00	1.20381	1.20989	1.19367	1.19820	1.20305	1.20965	1.19326	1.19650	
2012-06-30T06:00:00	1.23631	1.23655	1.20109	1.20381	1.23432	1.23630	1.20081	1.20305	
2012-06-23T06:00:00	1.24979	1.25186	1.23287	1.23631	1.24767	1.25163	1.23262	1.23432	
2012-06-16T06:00:00	1.25484	1.25986	1.23961	1.24979	1.25363	1.25949	1.23944	1.24767	
2012-06-09T06:00:00	1.26323	1.26835	1.25285	1.25484	1.26148	1.26806	1.25260	1.25363	
2012-06-02T06:00:00	1.28311	1.28831	1.25883	1.26323	1.28106	1.28731	1.25840	1.26148	
2012-05-26T06:00:00	1.28375	1.28477	1.26687	1.28311	1.28194	1.28435	1.26661	1.28106	
2012-05-19T06:00:00	1.29934	1.30103	1.27962	1.28375	1.29757	1.30076	1.27938	1.28194	
2012-05-12T06:00:00	1.29013	1.30324	1.27740	1.29934	1.28823	1.30293	1.27715	1.29757	
2012-05-05T06:00:00	1.28702	1.29051	1.27744	1.29013	1.28511	1.29028	1.27715	1.28823	
2012-04-28T06:00:00	1.26667	1.29223	1.26514	1.28702	1.26499	1.29201	1.26471	1.28511	
2012-04-21T06:00:00	1.27483	1.28378	1.26505	1.26667	1.27277	1.28355	1.26444	1.26499	
2012-04-14T06:00:00	1.26175	1.27673	1.25731	1.27483	1.25989	1.27651	1.25709	1.27277	
2012-04-07T06:00:00	1.27174	1.27855	1.25927	1.26175	1.26961	1.27825	1.25895	1.25989	
2012-03-31T06:00:00	1.29020	1.29020	1.26523	1.27174	1.28824	1.28824	1.26419	1.26961	
2012-03-24T06:00:00	1.26845	1.29026	1.26250	1.29020	1.26675	1.28915	1.26223	1.28824	
2012-03-17T06:00:00	1.24502	1.27580	1.24062	1.26845	1.24320	1.27558	1.24036	1.26675	
2012-03-10T07:00:00	1.24173	1.25478	1.23890	1.24502	1.23991	1.25455	1.23862	1.24320	
2012-03-03T07:00:00	1.23111	1.25215	1.22837	1.24173	1.22917	1.25193	1.22727	1.23991	
2012-02-25T07:00:00	1.25841	1.26197	1.22629	1.23111	1.25651	1.26179	1.22607	1.22917	
2012-02-18T07:00:00	1.22920	1.25945	1.22298	1.25841	1.22727	1.25914	1.22262	1.25651	
2012-02-11T07:00:00	1.23693	1.23807	1.21506	1.22920	1.23624	1.23751	1.21483	1.22727	
2012-02-04T07:00:00	1.22266	1.24211	1.21346	1.23693	1.22080	1.24193	1.21322	1.23624	
2012-01-28T07:00:00	1.24072	1.24788	1.21697	1.22266	1.23996	1.24762	1.21669	1.22080	
2012-01-21T07:00:00	1.23448	1.24900	1.22745	1.24072	1.23246	1.24796	1.22700	1.23996	
