日時	"EUR/JPY(始値, 買い)"	"EUR/JPY(高値, 買い)"	"EUR/JPY(安値, 買い)"	"EUR/JPY(終値, 買い)"	"EUR/JPY(始値, 売り)*"	"EUR/JPY(高値, 売り)*"	"EUR/JPY(安値, 売り)*"	"EUR/JPY(終値, 売り)*"
2015/10/30 17:00:00	132.989	133.399	132.216	132.826	132.957	133.394	132.200	132.700
2015/10/29 17:00:00	132.310	133.036	131.592	132.989	132.226	133.028	131.580	132.957
2015/10/28 17:00:00	133.099	133.557	131.974	132.310	133.087	133.551	131.970	132.226
2015/10/27 17:00:00	133.918	133.929	132.738	133.099	133.881	133.900	132.733	133.087
2015/10/26 17:00:00	133.666	133.935	133.151	133.918	133.575	133.900	133.145	133.881
2015/10/23 17:00:00	134.101	134.270	133.378	133.862	134.045	134.268	133.371	133.735
2015/10/22 17:00:00	136.025	136.075	134.054	134.101	135.948	136.067	134.042	134.045
2015/10/21 17:00:00	135.983	136.394	135.891	136.025	135.951	136.387	135.883	135.948
2015/10/20 17:00:00	135.431	136.229	135.268	135.983	135.297	136.226	135.260	135.951
2015/10/19 17:00:00	135.697	135.958	135.076	135.431	135.570	135.941	135.070	135.297
2015/10/16 17:00:00	135.458	135.991	134.962	135.641	135.346	135.984	134.955	135.496
2015/10/15 17:00:00	136.371	136.745	134.806	135.458	136.338	136.739	134.799	135.346
2015/10/14 17:00:00	136.298	136.666	136.156	136.371	136.217	136.615	136.148	136.338
2015/10/13 17:00:00	136.383	136.602	136.014	136.298	136.308	136.596	136.007	136.217
2015/10/12 17:00:00	136.651	136.941	136.240	136.383	136.482	136.935	136.233	136.308
2015/10/09 17:00:00	135.263	136.965	135.062	136.620	135.214	136.957	135.053	136.513
2015/10/08 17:00:00	134.890	135.598	134.728	135.263	134.841	135.591	134.723	135.214
2015/10/07 17:00:00	135.575	135.636	134.618	134.890	135.435	135.627	134.615	134.841
2015/10/06 17:00:00	134.823	135.619	134.409	135.575	134.725	135.604	134.402	135.435
2015/10/05 17:00:00	134.649	135.721	134.427	134.823	134.544	135.716	134.414	134.725
2015/10/02 17:00:00	134.249	134.884	133.992	134.506	134.235	134.879	133.985	134.329
2015/10/01 17:00:00	134.000	134.261	133.445	134.249	133.982	134.245	133.436	134.235
2015/09/30 17:00:00	134.734	135.122	133.578	134.000	134.678	135.115	133.572	133.982
2015/09/29 17:00:00	134.880	134.970	134.242	134.734	134.803	134.960	134.237	134.678
2015/09/28 17:00:00	134.900	135.003	133.947	134.880	134.756	134.974	133.939	134.803
2015/09/25 17:00:00	134.853	135.395	134.123	135.119	134.827	135.388	134.113	134.947
2015/09/24 17:00:00	134.573	134.902	134.016	134.853	134.510	134.878	134.005	134.827
2015/09/23 17:00:00	133.697	134.696	133.160	134.573	133.573	134.689	133.156	134.510
2015/09/22 17:00:00	134.932	134.994	133.325	133.697	134.855	134.966	133.318	133.573
2015/09/21 17:00:00	135.593	136.146	134.778	134.932	135.478	136.138	134.770	134.855
2015/09/18 17:00:00	137.321	137.331	135.250	135.612	137.218	137.306	135.243	135.522
2015/09/17 17:00:00	136.216	137.453	136.071	137.321	136.091	137.443	136.066	137.218
2015/09/16 17:00:00	135.786	136.639	135.162	136.216	135.711	136.632	135.154	136.091
2015/09/15 17:00:00	136.099	136.417	135.004	135.786	136.039	136.410	134.995	135.711
2015/09/14 17:00:00	136.718	137.058	135.497	136.099	136.576	137.049	135.493	136.039
2015/09/11 17:00:00	136.103	136.929	135.733	136.750	136.007	136.923	135.726	136.684
2015/09/10 17:00:00	135.096	136.204	134.760	136.103	134.957	136.196	134.751	136.007
2015/09/09 17:00:00	134.253	135.196	134.240	135.096	134.188	135.193	134.184	134.957
2015/09/08 17:00:00	133.257	134.412	132.977	134.253	133.202	134.404	132.969	134.188
2015/09/07 17:00:00	132.815	133.359	132.664	133.257	132.748	133.356	132.647	133.202
2015/09/04 17:00:00	133.597	133.682	132.237	132.756	133.539	133.664	132.229	132.597
2015/09/03 17:00:00	135.160	135.377	133.128	133.597	135.056	135.368	133.127	133.539
2015/09/02 17:00:00	135.094	135.810	134.733	135.160	135.043	135.801	134.729	135.056
2015/09/01 17:00:00	135.919	136.248	134.680	135.094	135.881	136.240	134.675	135.043
2015/08/31 17:00:00	136.082	136.367	135.678	135.919	135.939	136.357	135.676	135.881
2015/08/28 17:00:00	136.204	136.623	135.307	136.200	136.030	136.616	135.303	136.026
2015/08/27 17:00:00	135.737	136.423	135.260	136.204	135.630	136.410	135.259	136.030
2015/08/26 17:00:00	136.926	137.655	135.457	135.737	136.841	137.592	135.451	135.630
2015/08/25 17:00:00	137.604	138.630	136.495	136.926	137.502	138.609	136.486	136.841
2015/08/24 17:00:00	138.753	138.972	136.033	137.604	138.675	138.960	135.941	137.502
2015/08/21 17:00:00	138.760	139.050	138.176	139.001	138.675	138.997	138.167	138.838
2015/08/20 17:00:00	137.692	138.765	137.663	138.760	137.616	138.725	137.601	138.675
2015/08/19 17:00:00	137.214	137.850	137.072	137.692	137.066	137.844	137.066	137.616
2015/08/18 17:00:00	137.856	137.909	137.063	137.214	137.770	137.901	137.057	137.066
2015/08/17 17:00:00	138.206	138.404	137.590	137.856	138.053	138.396	137.583	137.770
2015/08/14 17:00:00	138.798	138.860	137.938	138.184	138.735	138.854	137.933	138.054
2015/08/13 17:00:00	138.668	138.861	138.082	138.798	138.559	138.853	138.081	138.735
2015/08/12 17:00:00	138.180	138.868	138.025	138.668	138.100	138.864	138.016	138.559
2015/08/11 17:00:00	137.371	138.377	136.797	138.180	137.319	138.371	136.787	138.100
2015/08/10 17:00:00	136.251	137.424	136.131	137.371	136.082	137.421	136.064	137.319
2015/08/07 17:00:00	136.324	136.738	135.560	136.253	136.253	136.721	135.554	136.140
2015/08/06 17:00:00	136.216	136.498	135.809	136.324	136.150	136.519	135.803	136.253
2015/08/05 17:00:00	135.361	136.222	134.998	136.216	135.335	136.198	134.995	136.150
2015/08/04 17:00:00	135.858	136.174	135.282	135.361	135.810	136.167	135.274	135.335
2015/08/03 17:00:00	136.105	136.453	135.598	135.858	135.955	136.446	135.590	135.810
2015/07/31 17:00:00	135.756	137.354	135.586	136.092	135.698	137.346	135.577	135.996
2015/07/30 17:00:00	136.218	136.494	135.541	135.756	136.096	136.486	135.537	135.698
2015/07/29 17:00:00	136.692	136.965	135.983	136.218	136.637	136.952	135.975	136.096
2015/07/28 17:00:00	136.700	136.986	136.377	136.692	136.611	136.979	136.370	136.637
2015/07/27 17:00:00	136.036	137.110	135.757	136.700	135.883	137.105	135.749	136.611
2015/07/24 17:00:00	136.130	136.290	135.535	136.002	136.088	136.286	135.532	135.841
2015/07/23 17:00:00	135.512	136.468	135.422	136.130	135.448	136.438	135.375	136.088
2015/07/22 17:00:00	135.469	135.636	134.853	135.512	135.441	135.626	134.847	135.448
2015/07/21 17:00:00	134.590	135.770	134.500	135.469	134.412	135.768	134.412	135.441
2015/07/20 17:00:00	134.366	135.057	134.353	134.590	134.341	135.050	134.330	134.412
2015/07/17 17:00:00	135.032	135.279	134.353	134.505	134.961	135.272	134.320	134.348
2015/07/16 17:00:00	135.577	135.890	134.754	135.032	135.467	135.876	134.751	134.961
2015/07/15 17:00:00	135.945	136.385	135.363	135.577	135.813	136.380	135.358	135.467
2015/07/14 17:00:00	135.914	136.509	135.289	135.945	135.804	136.452	135.279	135.813
2015/07/13 17:00:00	135.644	137.808	135.607	135.914	135.565	137.797	135.560	135.804
2015/07/10 17:00:00	133.947	137.291	133.838	137.087	133.870	137.287	133.803	136.966
2015/07/09 17:00:00	133.713	135.082	133.312	133.947	133.693	135.071	133.306	133.870
2015/07/08 17:00:00	135.006	135.034	133.313	133.713	134.892	134.973	133.306	133.693
2015/07/07 17:00:00	135.552	135.677	133.516	135.006	135.486	135.671	133.511	134.892
2015/07/06 17:00:00	134.063	136.074	133.930	135.552	133.909	136.066	133.860	135.486
2015/07/03 17:00:00	136.472	136.852	135.920	136.626	136.347	136.846	135.910	136.470
2015/07/02 17:00:00	136.172	136.935	136.048	136.472	136.109	136.915	136.043	136.347
2015/07/01 17:00:00	136.661	137.423	136.037	136.172	136.514	137.423	136.031	136.109
2015/06/30 17:00:00	137.706	137.781	135.890	136.661	137.658	137.740	135.880	136.514
2015/06/29 17:00:00	135.107	138.146	133.790	137.706	135.082	138.124	133.760	137.658
2015/06/26 17:00:00	138.597	138.680	137.804	138.414	138.496	138.677	137.800	138.312
2015/06/25 17:00:00	138.835	138.895	137.671	138.597	138.718	138.890	137.664	138.496
2015/06/24 17:00:00	138.434	139.172	138.269	138.835	138.403	139.168	138.250	138.718
2015/06/23 17:00:00	139.940	140.034	138.210	138.434	139.866	140.027	138.209	138.403
2015/06/22 17:00:00	139.913	140.637	139.272	139.940	139.852	140.632	139.265	139.866
2015/06/19 17:00:00	139.678	140.195	138.929	139.294	139.624	140.151	138.924	139.145
2015/06/18 17:00:00	139.967	140.673	139.498	139.678	139.907	140.666	139.493	139.624
2015/06/17 17:00:00	138.784	140.083	138.695	139.967	138.720	140.011	138.678	139.907
2015/06/16 17:00:00	139.262	140.006	138.257	138.784	139.189	139.998	138.249	138.720
2015/06/15 17:00:00	138.236	139.352	138.122	139.262	138.110	139.345	138.063	139.189
2015/06/12 17:00:00	138.949	139.331	137.989	139.076	138.869	139.319	137.979	138.965
2015/06/11 17:00:00	138.955	139.625	138.583	138.949	138.812	139.608	138.574	138.869
2015/06/10 17:00:00	140.302	140.676	138.437	138.955	140.287	140.670	138.424	138.812
2015/06/09 17:00:00	140.571	141.058	139.369	140.302	140.513	141.025	139.361	140.287
2015/06/08 17:00:00	139.395	140.751	139.041	140.571	139.375	140.743	139.035	140.513
2015/06/05 17:00:00	139.767	140.704	139.033	139.680	139.715	140.697	139.029	139.502
2015/06/04 17:00:00	140.114	141.063	139.554	139.767	140.062	141.055	139.550	139.715
2015/06/03 17:00:00	138.475	140.149	138.052	140.114	138.340	140.141	138.042	140.062
2015/06/02 17:00:00	136.361	138.893	136.110	138.475	136.290	138.873	136.106	138.340
2015/06/01 17:00:00	136.263	136.599	135.135	136.361	136.240	136.593	135.131	136.290
2015/05/29 17:00:00	135.756	136.539	135.435	136.539	135.709	136.455	135.427	136.378
2015/05/28 17:00:00	134.876	135.863	134.758	135.756	134.782	135.856	134.751	135.709
2015/05/27 17:00:00	133.888	135.023	133.786	134.876	133.768	135.013	133.768	134.782
2015/05/26 17:00:00	133.458	134.519	133.105	133.888	133.428	134.517	133.100	133.768
2015/05/25 17:00:00	133.724	133.839	133.261	133.458	133.676	133.829	133.252	133.428
2015/05/22 17:00:00	134.522	135.346	133.729	133.915	134.460	135.339	133.723	133.767
2015/05/21 17:00:00	134.697	135.353	134.217	134.522	134.556	135.348	134.222	134.460
2015/05/20 17:00:00	134.587	134.873	133.921	134.697	134.558	134.855	133.913	134.556
2015/05/19 17:00:00	135.782	135.833	133.950	134.587	135.750	135.829	133.943	134.558
2015/05/18 17:00:00	136.638	136.965	135.592	135.782	136.473	136.959	135.585	135.750
2015/05/15 17:00:00	135.970	136.825	135.706	136.767	135.894	136.815	135.700	136.606
2015/05/14 17:00:00	135.327	136.422	135.212	135.970	135.250	136.420	135.179	135.894
2015/05/13 17:00:00	134.415	135.504	134.211	135.327	134.380	135.500	134.202	135.250
2015/05/12 17:00:00	134.000	135.299	133.760	134.415	133.927	135.293	133.754	134.380
2015/05/11 17:00:00	134.097	134.244	133.495	134.000	133.960	134.233	133.488	133.927
2015/05/08 17:00:00	134.913	135.467	134.088	134.374	134.877	135.351	134.078	134.198
2015/05/07 17:00:00	135.578	135.999	134.198	134.913	135.479	135.995	134.191	134.877
2015/05/06 17:00:00	134.070	135.697	134.034	135.578	134.006	135.692	134.004	135.479
2015/05/05 17:00:00	133.968	134.499	133.112	134.070	133.871	134.493	133.106	134.006
2015/05/04 17:00:00	134.649	134.731	133.706	133.968	134.573	134.725	133.699	133.871
2015/05/01 17:00:00	134.003	135.300	133.905	134.665	133.987	135.288	133.897	134.504
2015/04/30 17:00:00	132.490	134.529	131.307	134.003	132.407	134.520	131.307	133.987
2015/04/29 17:00:00	130.520	132.905	130.269	132.490	130.474	132.897	130.262	132.407
2015/04/28 17:00:00	129.701	130.682	129.366	130.520	129.644	130.674	129.357	130.474
2015/04/27 17:00:00	129.201	129.989	129.017	129.701	129.141	129.983	129.011	129.644
2015/04/24 17:00:00	129.450	130.119	128.842	129.437	129.424	130.114	128.837	129.266
2015/04/23 17:00:00	128.631	129.677	127.877	129.450	128.588	129.677	127.875	129.424
2015/04/22 17:00:00	128.505	128.971	128.187	128.631	128.444	128.967	128.178	128.588
2015/04/21 17:00:00	127.970	128.782	127.460	128.505	127.914	128.773	127.453	128.444
2015/04/20 17:00:00	128.808	128.861	127.598	127.970	128.748	128.756	127.594	127.914
2015/04/17 17:00:00	128.097	128.755	127.763	128.567	128.028	128.742	127.760	128.423
2015/04/16 17:00:00	127.339	128.588	126.752	128.097	127.288	128.579	126.744	128.028
2015/04/15 17:00:00	127.223	127.495	126.287	127.339	127.201	127.494	126.279	127.288
2015/04/14 17:00:00	126.962	127.644	126.098	127.223	126.885	127.631	126.095	127.201
2015/04/13 17:00:00	127.451	127.832	126.505	126.962	127.355	127.828	126.496	126.885
2015/04/10 17:00:00	128.571	128.786	127.208	127.473	128.498	128.781	127.201	127.339
2015/04/09 17:00:00	129.538	129.772	128.245	128.571	129.500	129.766	128.241	128.498
2015/04/08 17:00:00	130.152	130.362	129.402	129.538	130.012	130.354	129.396	129.500
2015/04/07 17:00:00	130.596	131.048	130.022	130.152	130.550	131.042	130.002	130.012
2015/04/06 17:00:00	130.845	131.303	130.428	130.596	130.759	131.294	130.409	130.550
2015/04/03 17:00:00	130.295	130.977	130.021	130.585	130.200	130.969	129.932	130.458
2015/04/02 17:00:00	128.906	130.502	128.616	130.295	128.863	130.494	128.610	130.200
2015/04/01 17:00:00	128.943	129.461	128.404	128.906	128.863	129.453	128.402	128.863
2015/03/31 17:00:00	130.110	130.273	128.611	128.943	130.039	130.261	128.604	128.863
2015/03/30 17:00:00	129.822	130.208	129.306	130.110	129.765	130.191	129.301	130.039
2015/03/27 17:00:00	129.773	130.425	129.036	129.813	129.678	130.411	129.031	129.680
2015/03/26 17:00:00	131.113	131.141	129.537	129.773	131.065	131.105	129.530	129.678
2015/03/25 17:00:00	130.829	131.436	130.590	131.113	130.810	131.433	130.581	131.065
2015/03/24 17:00:00	131.086	131.519	130.355	130.829	131.008	131.510	130.347	130.810
2015/03/23 17:00:00	130.008	131.362	129.295	131.086	129.907	131.358	129.290	131.008
2015/03/20 17:00:00	128.799	130.712	128.658	129.914	128.739	130.703	128.618	129.756
2015/03/19 17:00:00	130.571	130.855	128.371	128.799	130.414	130.844	128.363	128.739
2015/03/18 17:00:00	128.638	131.865	128.270	130.571	128.590	131.750	128.266	130.414
2015/03/17 17:00:00	128.283	129.159	128.086	128.638	128.167	129.156	128.082	128.590
2015/03/16 17:00:00	127.170	128.799	127.133	128.283	127.050	128.793	127.043	128.167
2015/03/13 17:00:00	129.026	129.071	126.913	127.606	128.948	129.063	126.902	127.306
2015/03/12 17:00:00	128.112	129.053	127.658	129.026	128.067	129.024	127.651	128.948
2015/03/11 17:00:00	129.590	129.962	127.628	128.112	129.541	129.958	127.620	128.067
2015/03/10 17:00:00	131.506	131.879	129.481	129.590	131.443	131.874	129.472	129.541
2015/03/09 17:00:00	130.995	131.813	130.712	131.506	130.845	131.806	130.704	131.443
2015/03/06 17:00:00	132.580	132.600	130.895	131.089	132.419	132.560	130.849	130.860
2015/03/05 17:00:00	132.646	133.603	132.109	132.580	132.530	133.593	132.103	132.419
2015/03/04 17:00:00	133.856	133.865	132.407	132.646	133.813	133.850	132.402	132.530
2015/03/03 17:00:00	134.398	134.442	133.684	133.856	134.345	134.438	133.677	133.813
2015/03/02 17:00:00	133.931	134.603	133.680	134.398	133.813	134.599	133.677	134.345
2015/02/27 17:00:00	133.746	134.276	133.447	134.009	133.698	134.267	133.438	133.843
2015/02/26 17:00:00	135.036	135.375	133.547	133.746	135.005	135.368	133.540	133.698
2015/02/25 17:00:00	134.947	135.231	134.575	135.036	134.891	135.223	134.568	135.005
2015/02/24 17:00:00	134.676	135.666	134.523	134.947	134.654	135.625	134.514	134.891
2015/02/23 17:00:00	135.806	135.835	134.449	134.676	135.670	135.670	134.445	134.654
2015/02/20 17:00:00	135.248	135.912	133.558	135.491	135.215	135.905	133.548	135.378
2015/02/19 17:00:00	135.415	135.952	134.953	135.248	135.378	135.944	134.945	135.215
2015/02/18 17:00:00	136.097	136.160	135.081	135.415	135.995	136.106	135.078	135.378
2015/02/17 17:00:00	134.610	136.242	133.941	136.097	134.455	136.234	133.934	135.995
2015/02/16 17:00:00	135.169	135.562	134.000	134.610	135.058	135.556	133.992	134.455
2015/02/13 17:00:00	135.862	136.037	135.165	135.482	135.803	136.029	135.108	135.182
2015/02/12 17:00:00	136.603	136.716	134.713	135.862	136.525	136.688	134.703	135.803
2015/02/11 17:00:00	135.244	136.697	135.035	136.603	135.173	136.687	135.030	136.525
2015/02/10 17:00:00	134.386	135.294	134.048	135.244	134.329	135.292	134.042	135.173
2015/02/09 17:00:00	134.520	135.001	133.687	134.386	134.405	134.990	133.678	134.329
2015/02/06 17:00:00	134.941	135.201	134.015	134.956	134.801	135.190	133.833	134.672
2015/02/05 17:00:00	133.064	135.168	132.571	134.941	133.003	135.160	132.559	134.801
2015/02/04 17:00:00	135.005	135.365	132.553	133.064	134.940	135.357	132.541	133.003
2015/02/03 17:00:00	133.426	135.199	132.395	135.005	133.287	135.193	132.389	134.940
2015/02/02 17:00:00	132.375	133.603	132.363	133.426	132.276	133.598	132.134	133.287
2015/01/30 17:00:00	133.905	134.192	132.376	132.819	133.842	134.183	132.369	132.519
2015/01/29 17:00:00	132.732	134.078	132.383	133.905	132.627	134.077	132.379	133.842
2015/01/28 17:00:00	134.150	134.363	132.451	132.732	134.103	134.357	132.447	132.627
2015/01/27 17:00:00	133.151	134.222	132.503	134.150	133.119	134.212	132.498	134.103
2015/01/26 17:00:00	131.228	133.719	130.152	133.151	131.079	133.713	130.143	133.119
2015/01/23 17:00:00	134.704	135.066	130.915	132.052	134.647	135.056	130.904	131.898
2015/01/22 17:00:00	136.979	137.315	134.232	134.704	136.907	137.308	134.217	134.647
2015/01/21 17:00:00	137.291	137.338	135.812	136.979	137.175	137.294	135.800	136.907
2015/01/20 17:00:00	136.523	137.649	136.442	137.291	136.339	137.641	136.339	137.175
2015/01/19 17:00:00	135.777	136.831	135.139	136.523	135.638	136.826	135.130	136.339
2015/01/16 17:00:00	135.141	136.192	134.721	136.032	135.065	136.179	134.699	135.862
2015/01/15 17:00:00	138.327	138.797	135.003	135.141	138.313	138.792	134.977	135.065
2015/01/14 17:00:00	138.868	138.920	137.014	138.327	138.804	138.904	137.004	138.313
2015/01/13 17:00:00	140.114	140.521	138.323	138.868	140.031	140.515	138.317	138.804
2015/01/12 17:00:00	140.306	140.887	139.755	140.114	140.134	140.879	139.745	140.031
2015/01/09 17:00:00	141.214	141.368	140.196	140.420	141.046	141.364	140.187	140.296
2015/01/08 17:00:00	141.206	141.737	140.715	141.214	141.186	141.732	140.714	141.046
2015/01/07 17:00:00	140.816	141.676	140.539	141.206	140.750	141.668	140.464	141.186
2015/01/06 17:00:00	142.781	142.816	140.751	140.816	142.750	142.795	140.719	140.750
2015/01/05 17:00:00	144.164	144.189	142.303	142.781	144.044	144.160	142.294	142.750
2015/01/02 17:00:00	145.086	145.330	144.131	144.675	145.076	145.322	144.123	144.503
2014/12/31 17:00:00	145.362	145.585	144.828	145.086	145.202	145.577	144.818	145.076
2014/12/30 17:00:00	146.679	146.766	144.767	145.362	146.585	146.740	144.763	145.202
2014/12/29 17:00:00	146.668	147.230	146.509	146.679	146.567	147.222	146.505	146.585
2014/12/26 17:00:00	147.036	147.036	146.488	146.704	146.923	146.955	146.477	146.531
2014/12/24 17:00:00	146.912	147.150	146.452	147.036	146.845	147.143	146.444	146.923
2014/12/23 17:00:00	146.837	147.144	146.715	146.912	146.812	147.134	146.677	146.845
2014/12/22 17:00:00	146.127	147.128	145.962	146.837	146.058	147.120	145.953	146.812
2014/12/19 17:00:00	146.048	146.745	145.942	146.239	145.954	146.740	145.934	146.115
2014/12/18 17:00:00	146.486	146.756	145.598	146.048	146.373	146.739	145.598	145.954
2014/12/17 17:00:00	145.725	146.779	145.352	146.486	145.560	146.763	145.221	146.373
2014/12/16 17:00:00	146.573	147.037	144.966	145.725	146.484	147.026	144.959	145.560
