日時	"GBP/CHF(始値, 買い)"	"GBP/CHF(高値, 買い)"	"GBP/CHF(安値, 買い)"	"GBP/CHF(終値, 買い)"	"GBP/CHF(始値, 売り)*"	"GBP/CHF(高値, 売り)*"	"GBP/CHF(安値, 売り)*"	"GBP/CHF(終値, 売り)*"
2006/04/24 17:00:00	2.27299	2.27719	2.26489	2.26839	2.27171	2.27591	2.26361	2.26711
2006/04/21 17:00:00	2.27419	2.27919	2.27139	2.27439	2.27291	2.27791	2.27011	2.27311
2006/04/20 17:00:00	2.27179	2.27709	2.26719	2.27419	2.27051	2.27581	2.26591	2.27291
2006/04/19 17:00:00	2.26339	2.27599	2.26009	2.27179	2.26211	2.27471	2.25881	2.27051
2006/04/18 17:00:00	2.26469	2.27099	2.25889	2.26339	2.26341	2.26971	2.25761	2.26211
2006/04/17 17:00:00	2.27529	2.27689	2.26149	2.26469	2.27401	2.27561	2.26021	2.26341
2006/04/14 17:00:00	2.27529	2.27679	2.27319	2.27429	2.27401	2.27551	2.27191	2.27301
2006/04/13 17:00:00	2.27269	2.27909	2.27219	2.27529	2.27141	2.27781	2.27091	2.27401
2006/04/12 17:00:00	2.27139	2.27949	2.26779	2.27269	2.27011	2.27821	2.26651	2.27141
2006/04/11 17:00:00	2.27049	2.27449	2.26379	2.27139	2.26921	2.27321	2.26251	2.27011
2006/04/10 17:00:00	2.26809	2.27349	2.26509	2.27049	2.26681	2.27221	2.26381	2.26921
2006/04/07 17:00:00	2.26179	2.27109	2.25859	2.26939	2.26051	2.26981	2.25731	2.26811
2006/04/06 17:00:00	2.25169	2.26569	2.24949	2.26179	2.25041	2.26441	2.24821	2.26051
2006/04/05 17:00:00	2.26549	2.26739	2.24629	2.25169	2.26421	2.26611	2.24501	2.25041
2006/04/04 17:00:00	2.26909	2.27289	2.26209	2.26549	2.26781	2.27161	2.26081	2.26421
2006/04/03 17:00:00	2.26589	2.27279	2.26189	2.26909	2.26461	2.27151	2.26061	2.26781
2006/03/31 17:00:00	2.26529	2.27269	2.26319	2.26449	2.26401	2.27141	2.26191	2.26321
2006/03/30 17:00:00	2.27279	2.27389	2.26469	2.26529	2.27151	2.27261	2.26341	2.26401
2006/03/29 17:00:00	2.28179	2.28399	2.27039	2.27279	2.28051	2.28271	2.26911	2.27151
2006/03/28 17:00:00	2.28699	2.29029	2.27479	2.28179	2.28571	2.28901	2.27351	2.28051
2006/03/27 17:00:00	2.28349	2.28979	2.28129	2.28699	2.28221	2.28851	2.28001	2.28571
2006/03/24 17:00:00	2.28409	2.29139	2.28099	2.28559	2.28281	2.29011	2.27971	2.28431
2006/03/23 17:00:00	2.28059	2.28829	2.27489	2.28409	2.27931	2.28701	2.27361	2.28281
2006/03/22 17:00:00	2.27369	2.28209	2.27249	2.28059	2.27241	2.28081	2.27121	2.27931
2006/03/21 17:00:00	2.26689	2.27779	2.26279	2.27369	2.26561	2.27651	2.26151	2.27241
2006/03/20 17:00:00	2.26679	2.27099	2.26379	2.26689	2.26551	2.26971	2.26251	2.26561
2006/03/17 17:00:00	2.26499	2.26949	2.26069	2.26459	2.26521	2.26971	2.26091	2.26481
2006/03/16 17:00:00	2.26359	2.27029	2.26099	2.26499	2.26381	2.27051	2.26121	2.26521
2006/03/15 17:00:00	2.27259	2.27489	2.26169	2.26359	2.27281	2.27511	2.26191	2.26381
2006/03/14 17:00:00	2.27249	2.27749	2.26889	2.27259	2.27271	2.27771	2.26911	2.27281
2006/03/13 17:00:00	2.27169	2.27569	2.26749	2.27249	2.27191	2.27591	2.26771	2.27271
2006/03/10 17:00:00	2.28009	2.28519	2.27119	2.27249	2.28031	2.28541	2.27141	2.27271
2006/03/09 17:00:00	2.27349	2.28279	2.26909	2.28009	2.27221	2.28301	2.26931	2.28031
2006/03/08 17:00:00	2.27969	2.28329	2.27069	2.27349	2.27841	2.28201	2.26941	2.27221
2006/03/07 17:00:00	2.27209	2.28239	2.27149	2.27969	2.27081	2.28111	2.27021	2.27841
2006/03/06 17:00:00	2.27649	2.27929	2.26979	2.27209	2.27521	2.27801	2.26851	2.27081
2006/03/03 17:00:00	2.27759	2.28459	2.27639	2.27659	2.27631	2.28331	2.27511	2.27531
2006/03/02 17:00:00	2.29789	2.29919	2.27589	2.27759	2.29661	2.29791	2.27461	2.27631
2006/03/01 17:00:00	2.29939	2.30229	2.29259	2.29789	2.29811	2.30101	2.29131	2.29661
2006/02/28 17:00:00	2.30159	2.30649	2.29649	2.29939	2.30031	2.30521	2.29521	2.29811
2006/02/27 17:00:00	2.29899	2.30349	2.29289	2.30159	2.29771	2.30221	2.29161	2.30031
2006/02/24 17:00:00	2.29209	2.29869	2.28949	2.29759	2.29231	2.29891	2.28971	2.29781
2006/02/23 17:00:00	2.28589	2.29299	2.28319	2.29209	2.28611	2.29321	2.28341	2.29231
2006/02/22 17:00:00	2.28349	2.28779	2.27849	2.28589	2.28221	2.28801	2.27871	2.28611
2006/02/21 17:00:00	2.28149	2.29009	2.28049	2.28349	2.28021	2.28881	2.27921	2.28221
2006/02/20 17:00:00	2.28439	2.28459	2.27729	2.28149	2.28311	2.28331	2.27601	2.28021
2006/02/17 17:00:00	2.27849	2.28719	2.27669	2.28259	2.27721	2.28591	2.27541	2.28131
2006/02/16 17:00:00	2.28029	2.28249	2.27099	2.27849	2.27901	2.28121	2.26971	2.27721
2006/02/15 17:00:00	2.27029	2.28439	2.26789	2.28029	2.26901	2.28311	2.26661	2.27901
2006/02/14 17:00:00	2.27789	2.27969	2.26809	2.27029	2.27661	2.27841	2.26681	2.26901
2006/02/13 17:00:00	2.28059	2.28229	2.27269	2.27789	2.27931	2.28101	2.27141	2.27661
2006/02/10 17:00:00	2.26349	2.28209	2.26329	2.28139	2.26221	2.28081	2.26201	2.28011
2006/02/09 17:00:00	2.26279	2.26729	2.25809	2.26349	2.26151	2.26601	2.25681	2.26221
2006/02/08 17:00:00	2.26479	2.26939	2.25789	2.26279	2.26351	2.26811	2.25661	2.26151
2006/02/07 17:00:00	2.27319	2.27679	2.26259	2.26479	2.27191	2.27551	2.26131	2.26351
2006/02/06 17:00:00	2.28039	2.28159	2.27189	2.27319	2.27911	2.28031	2.27061	2.27191
2006/02/03 17:00:00	2.29049	2.29389	2.27989	2.28149	2.28921	2.29261	2.27861	2.28021
2006/02/02 17:00:00	2.28939	2.29409	2.28549	2.29049	2.28811	2.29281	2.28421	2.28921
2006/02/01 17:00:00	2.27549	2.29239	2.27399	2.28939	2.27421	2.29111	2.27271	2.28811
2006/01/31 17:00:00	2.27599	2.28059	2.27059	2.27549	2.27471	2.27931	2.26931	2.27421
2006/01/30 17:00:00	2.26849	2.27879	2.26519	2.27599	2.26721	2.27751	2.26391	2.27471
2006/01/27 17:00:00	2.26009	2.27389	2.25799	2.26999	2.25881	2.27261	2.25671	2.26871
2006/01/26 17:00:00	2.25589	2.26599	2.25519	2.26009	2.25461	2.26471	2.25391	2.25881
2006/01/25 17:00:00	2.25109	2.26009	2.24989	2.25589	2.24981	2.25881	2.24861	2.25461
2006/01/24 17:00:00	2.24789	2.25609	2.24619	2.25109	2.24661	2.25481	2.24491	2.24981
2006/01/23 17:00:00	2.25979	2.26039	2.24529	2.24789	2.25851	2.25911	2.24401	2.24661
2006/01/20 17:00:00	2.25789	2.26879	2.25569	2.26109	2.25661	2.26751	2.25441	2.25981
2006/01/19 17:00:00	2.25589	2.26509	2.25359	2.25789	2.25461	2.26381	2.25231	2.25661
2006/01/18 17:00:00	2.26249	2.26459	2.25109	2.25589	2.26121	2.26331	2.24981	2.25461
2006/01/17 17:00:00	2.26189	2.26639	2.25329	2.26249	2.26061	2.26511	2.25201	2.26121
2006/01/16 17:00:00	2.26559	2.26839	2.25829	2.26189	2.26431	2.26711	2.25701	2.26061
2006/01/13 17:00:00	2.26469	2.27609	2.26159	2.26749	2.26341	2.27481	2.26031	2.26621
2006/01/12 17:00:00	2.25099	2.26889	2.24859	2.26469	2.24971	2.26761	2.24731	2.26341
2006/01/11 17:00:00	2.25879	2.26109	2.24419	2.25099	2.25751	2.25981	2.24291	2.24971
2006/01/10 17:00:00	2.25399	2.26439	2.25309	2.25879	2.25271	2.26311	2.25181	2.25751
2006/01/09 17:00:00	2.24699	2.25889	2.24689	2.25399	2.24571	2.25761	2.24561	2.25271
2006/01/06 17:00:00	2.24049	2.25059	2.23699	2.24879	2.23921	2.24931	2.23571	2.24751
2006/01/05 17:00:00	2.24309	2.24909	2.23879	2.24049	2.24181	2.24781	2.23751	2.23921
2006/01/04 17:00:00	2.25419	2.26049	2.24219	2.24309	2.25291	2.25921	2.24091	2.24181
2006/01/03 17:00:00	2.26119	2.27469	2.24939	2.25419	2.25991	2.27341	2.24811	2.25291
2005/12/30 17:00:00	2.26689	2.27119	2.25939	2.26119	2.26561	2.26991	2.25811	2.25991
2005/12/29 17:00:00	2.26239	2.27239	2.25989	2.26689	2.26111	2.27111	2.25861	2.26561
2005/12/28 17:00:00	2.27639	2.27699	2.25739	2.26239	2.27511	2.27571	2.25611	2.26111
2005/12/27 17:00:00	2.27699	2.28229	2.26919	2.27639	2.27571	2.28101	2.26791	2.27511
2005/12/23 17:00:00	2.27999	2.28309	2.27079	2.27699	2.27871	2.28181	2.26951	2.27571
2005/12/22 17:00:00	2.29259	2.29349	2.27749	2.27999	2.29131	2.29221	2.27621	2.27871
2005/12/21 17:00:00	2.29599	2.30089	2.28689	2.29259	2.29471	2.29961	2.28561	2.29131
2005/12/20 17:00:00	2.27969	2.30269	2.27689	2.29599	2.27841	2.30141	2.27561	2.29471
2005/12/19 17:00:00	2.28089	2.28699	2.27559	2.27969	2.27961	2.28571	2.27431	2.27841
2005/12/16 17:00:00	2.27789	2.28939	2.27409	2.28609	2.27661	2.28811	2.27281	2.28481
2005/12/15 17:00:00	2.27439	2.27989	2.26899	2.27789	2.27311	2.27861	2.26771	2.27661
2005/12/14 17:00:00	2.29099	2.29099	2.26729	2.27439	2.28971	2.28971	2.26601	2.27311
2005/12/13 17:00:00	2.28959	2.29499	2.28589	2.29099	2.28831	2.29371	2.28461	2.28971
2005/12/12 17:00:00	2.28619	2.29379	2.28269	2.28959	2.28491	2.29251	2.28141	2.28831
2005/12/09 17:00:00	2.27959	2.28899	2.27839	2.28689	2.27831	2.28771	2.27711	2.28561
2005/12/08 17:00:00	2.27989	2.28359	2.27369	2.27959	2.27861	2.28231	2.27241	2.27831
2005/12/07 17:00:00	2.27519	2.28099	2.27139	2.27989	2.27391	2.27971	2.27011	2.27861
2005/12/06 17:00:00	2.27689	2.28259	2.26549	2.27519	2.27561	2.28131	2.26421	2.27391
2005/12/05 17:00:00	2.28439	2.28659	2.27379	2.27689	2.28311	2.28531	2.27251	2.27561
2005/12/02 17:00:00	2.28239	2.28799	2.27709	2.28349	2.28111	2.28671	2.27581	2.28221
2005/12/01 17:00:00	2.27489	2.28789	2.27109	2.28239	2.27361	2.28661	2.26981	2.28111
2005/11/30 17:00:00	2.25749	2.27989	2.25709	2.27489	2.25621	2.27861	2.25581	2.27361
2005/11/29 17:00:00	2.25829	2.26629	2.25469	2.25749	2.25701	2.26501	2.25341	2.25621
2005/11/28 17:00:00	2.26199	2.26649	2.25269	2.25829	2.26071	2.26521	2.25141	2.25701
2005/11/25 17:00:00	2.26739	2.27069	2.26069	2.26199	2.26611	2.26941	2.25941	2.26071
2005/11/24 17:00:00	2.26189	2.27199	2.25959	2.26739	2.26061	2.27071	2.25831	2.26611
2005/11/23 17:00:00	2.25799	2.26609	2.25599	2.26189	2.25671	2.26481	2.25471	2.26061
2005/11/22 17:00:00	2.26489	2.26719	2.25649	2.25799	2.26361	2.26591	2.25521	2.25671
2005/11/21 17:00:00	2.25699	2.26919	2.25269	2.26489	2.25571	2.26791	2.25141	2.26361
2005/11/18 17:00:00	2.26369	2.27079	2.25609	2.25759	2.26391	2.27101	2.25631	2.25781
2005/11/17 17:00:00	2.27599	2.27979	2.26229	2.26369	2.27621	2.28001	2.26251	2.26391
2005/11/16 17:00:00	2.28459	2.28729	2.27029	2.27599	2.28481	2.28751	2.27051	2.27621
2005/11/15 17:00:00	2.28759	2.29349	2.28149	2.28459	2.28781	2.29371	2.28171	2.28481
2005/11/14 17:00:00	2.28609	2.29109	2.27879	2.28759	2.28631	2.29131	2.27901	2.28781
2005/11/11 17:00:00	2.28959	2.29239	2.28349	2.28509	2.28831	2.29111	2.28221	2.28381
2005/11/10 17:00:00	2.28509	2.29219	2.28139	2.28959	2.28381	2.29091	2.28011	2.28831
2005/11/09 17:00:00	2.28669	2.29039	2.28089	2.28509	2.28541	2.28911	2.27961	2.28381
2005/11/08 17:00:00	2.27879	2.28899	2.27799	2.28669	2.27751	2.28771	2.27671	2.28541
2005/11/07 17:00:00	2.28779	2.29129	2.27669	2.27879	2.28651	2.29001	2.27541	2.27751
2005/11/04 17:00:00	2.28759	2.28919	2.27809	2.28889	2.28631	2.28791	2.27681	2.28761
2005/11/03 17:00:00	2.27129	2.29099	2.26839	2.28759	2.27001	2.28971	2.26711	2.28631
2005/11/02 17:00:00	2.27429	2.27509	2.26609	2.27129	2.27301	2.27381	2.26481	2.27001
2005/11/01 17:00:00	2.28149	2.28619	2.27229	2.27429	2.28021	2.28491	2.27101	2.27301
2005/10/31 17:00:00	2.27289	2.28719	2.27229	2.28149	2.27161	2.28591	2.27101	2.28021
2005/10/28 17:00:00	2.27119	2.27619	2.26519	2.27229	2.26991	2.27491	2.26391	2.27101
2005/10/27 17:00:00	2.27779	2.28319	2.26999	2.27119	2.27651	2.28191	2.26871	2.26991
2005/10/26 17:00:00	2.27879	2.28039	2.27359	2.27779	2.27751	2.27911	2.27231	2.27651
2005/10/25 17:00:00	2.27739	2.28669	2.27599	2.27879	2.27611	2.28541	2.27471	2.27751
2005/10/24 17:00:00	2.28549	2.28939	2.27469	2.27739	2.28421	2.28811	2.27341	2.27611
2005/10/21 17:00:00	2.28569	2.28789	2.27919	2.28509	2.28441	2.28661	2.27791	2.28381
2005/10/20 17:00:00	2.28599	2.29379	2.28279	2.28569	2.28471	2.29251	2.28151	2.28441
2005/10/19 17:00:00	2.27439	2.28749	2.27169	2.28599	2.27311	2.28621	2.27041	2.28471
2005/10/18 17:00:00	2.26759	2.28079	2.26619	2.27439	2.26631	2.27951	2.26491	2.27311
2005/10/17 17:00:00	2.27179	2.27259	2.26379	2.26759	2.27051	2.27131	2.26251	2.26631
2005/10/14 17:00:00	2.26549	2.27199	2.25859	2.27179	2.26421	2.27071	2.25731	2.27051
2005/10/13 17:00:00	2.25559	2.27469	2.25269	2.26549	2.25431	2.27341	2.25141	2.26421
2005/10/12 17:00:00	2.25279	2.25779	2.25099	2.25559	2.25151	2.25651	2.24971	2.25431
2005/10/11 17:00:00	2.25449	2.25849	2.25009	2.25279	2.25321	2.25721	2.24881	2.25151
2005/10/10 17:00:00	2.25329	2.25609	2.24539	2.25449	2.25201	2.25481	2.24411	2.25321
2005/10/07 17:00:00	2.26129	2.26359	2.24719	2.25139	2.26001	2.26231	2.24591	2.25011
2005/10/06 17:00:00	2.27899	2.28239	2.25759	2.26129	2.27771	2.28111	2.25631	2.26001
2005/10/05 17:00:00	2.28999	2.29159	2.27849	2.27899	2.28871	2.29031	2.27721	2.27771
2005/10/04 17:00:00	2.28489	2.29369	2.28259	2.28999	2.28361	2.29241	2.28131	2.28871
2005/10/03 17:00:00	2.27969	2.29059	2.27779	2.28489	2.27841	2.28931	2.27651	2.28361
2005/09/30 17:00:00	2.27959	2.28609	2.27449	2.28369	2.27831	2.28481	2.27321	2.28241
2005/09/29 17:00:00	2.28559	2.28819	2.27759	2.27959	2.28431	2.28691	2.27631	2.27831
2005/09/28 17:00:00	2.28959	2.29329	2.28169	2.28559	2.28831	2.29201	2.28041	2.28431
2005/09/27 17:00:00	2.29479	2.29669	2.28749	2.28959	2.29351	2.29541	2.28621	2.28831
2005/09/26 17:00:00	2.29019	2.29919	2.28869	2.29479	2.28891	2.29791	2.28741	2.29351
2005/09/23 17:00:00	2.29019	2.29879	2.28879	2.29739	2.28891	2.29751	2.28751	2.29611
2005/09/22 17:00:00	2.30059	2.30249	2.28629	2.29019	2.29931	2.30121	2.28501	2.28891
2005/09/21 17:00:00	2.30599	2.30679	2.29439	2.30059	2.30471	2.30551	2.29311	2.29931
2005/09/20 17:00:00	2.30509	2.30909	2.30089	2.30599	2.30381	2.30781	2.29961	2.30471
2005/09/19 17:00:00	2.29939	2.30889	2.29679	2.30509	2.29811	2.30761	2.29551	2.30381
2005/09/16 17:00:00	2.29009	2.29689	2.28429	2.29569	2.28881	2.29561	2.28301	2.29441
2005/09/15 17:00:00	2.29479	2.30239	2.28459	2.29009	2.29351	2.30111	2.28331	2.28881
2005/09/14 17:00:00	2.29949	2.30189	2.29359	2.29479	2.29821	2.30061	2.29231	2.29351
2005/09/13 17:00:00	2.28969	2.30279	2.28609	2.29949	2.28841	2.30151	2.28481	2.29821
2005/09/12 17:00:00	2.28999	2.29969	2.28769	2.28969	2.28871	2.29841	2.28641	2.28841
2005/09/09 17:00:00	2.28559	2.29189	2.27849	2.28719	2.28431	2.29061	2.27721	2.28591
2005/09/08 17:00:00	2.28389	2.29229	2.27869	2.28559	2.28261	2.29101	2.27741	2.28431
2005/09/07 17:00:00	2.28219	2.28639	2.27209	2.28389	2.28091	2.28511	2.27081	2.28261
2005/09/06 17:00:00	2.27239	2.28469	2.27089	2.28219	2.27111	2.28341	2.26961	2.28091
2005/09/05 17:00:00	2.26309	2.27699	2.25839	2.27239	2.26181	2.27571	2.25711	2.27111
2005/09/02 17:00:00	2.26499	2.26679	2.25359	2.26629	2.26371	2.26551	2.25231	2.26501
2005/09/01 17:00:00	2.26129	2.26959	2.25689	2.26499	2.26001	2.26831	2.25561	2.26371
2005/08/31 17:00:00	2.26889	2.26909	2.25979	2.26129	2.26761	2.26781	2.25851	2.26001
2005/08/30 17:00:00	2.27659	2.27749	2.26529	2.26889	2.27531	2.27621	2.26401	2.26761
2005/08/29 17:00:00	2.26769	2.27859	2.26159	2.27659	2.26641	2.27731	2.26031	2.27531
2005/08/26 17:00:00	2.26619	2.27229	2.26269	2.26729	2.26491	2.27101	2.26141	2.26601
2005/08/25 17:00:00	2.27789	2.27879	2.26359	2.26619	2.27661	2.27751	2.26231	2.26491
2005/08/24 17:00:00	2.28889	2.29279	2.27659	2.27789	2.28761	2.29151	2.27531	2.27661
2005/08/23 17:00:00	2.28729	2.29309	2.28199	2.28889	2.28601	2.29181	2.28071	2.28761
2005/08/22 17:00:00	2.28869	2.29409	2.28479	2.28729	2.28741	2.29281	2.28351	2.28601
2005/08/19 17:00:00	2.28289	2.29059	2.27719	2.29029	2.28161	2.28931	2.27591	2.28901
2005/08/18 17:00:00	2.27999	2.28569	2.27499	2.28289	2.27871	2.28441	2.27371	2.28161
2005/08/17 17:00:00	2.27239	2.28309	2.27029	2.27999	2.27111	2.28181	2.26901	2.27871
2005/08/16 17:00:00	2.27409	2.28099	2.26979	2.27239	2.27281	2.27971	2.26851	2.27111
2005/08/15 17:00:00	2.26199	2.27469	2.26079	2.27409	2.26071	2.27341	2.25951	2.27281
2005/08/12 17:00:00	2.25649	2.26949	2.25409	2.26389	2.25521	2.26821	2.25281	2.26261
2005/08/11 17:00:00	2.25679	2.26079	2.25329	2.25649	2.25551	2.25951	2.25201	2.25521
2005/08/10 17:00:00	2.25189	2.26209	2.24619	2.25679	2.25061	2.26081	2.24491	2.25551
2005/08/09 17:00:00	2.25139	2.25379	2.24309	2.25189	2.25011	2.25251	2.24181	2.25061
2005/08/08 17:00:00	2.24749	2.25649	2.24309	2.25139	2.24621	2.25521	2.24181	2.25011
2005/08/05 17:00:00	2.24089	2.25019	2.23639	2.24729	2.23961	2.24891	2.23511	2.24601
2005/08/04 17:00:00	2.24269	2.24869	2.23849	2.24089	2.24141	2.24741	2.23721	2.23961
2005/08/03 17:00:00	2.26219	2.26479	2.24139	2.24269	2.26091	2.26351	2.24011	2.24141
2005/08/02 17:00:00	2.26229	2.26439	2.25459	2.26219	2.26101	2.26311	2.25331	2.26091
2005/08/01 17:00:00	2.26479	2.26509	2.25189	2.26229	2.26351	2.26381	2.25061	2.26101
2005/07/29 17:00:00	2.25809	2.26769	2.25429	2.26519	2.25681	2.26641	2.25301	2.26391
2005/07/28 17:00:00	2.25909	2.26619	2.25649	2.25809	2.25781	2.26491	2.25521	2.25681
2005/07/27 17:00:00	2.25899	2.26719	2.25569	2.25909	2.25771	2.26591	2.25441	2.25781
2005/07/26 17:00:00	2.26379	2.26639	2.25609	2.25899	2.26251	2.26511	2.25481	2.25771
2005/07/25 17:00:00	2.25559	2.26749	2.24999	2.26379	2.25431	2.26621	2.24871	2.26251
2005/07/22 17:00:00	2.25129	2.25739	2.24549	2.25429	2.25001	2.25611	2.24421	2.25301
2005/07/21 17:00:00	2.23679	2.25699	2.23569	2.25129	2.23551	2.25571	2.23441	2.25001
2005/07/20 17:00:00	2.26299	2.26339	2.23519	2.23679	2.26171	2.26211	2.23391	2.23551
2005/07/19 17:00:00	2.26449	2.27629	2.25989	2.26299	2.26321	2.27501	2.25861	2.26171
2005/07/18 17:00:00	2.27159	2.27389	2.25709	2.26449	2.27031	2.27261	2.25581	2.26321
2005/07/15 17:00:00	2.26659	2.27669	2.26229	2.26949	2.26531	2.27541	2.26101	2.26821
2005/07/14 17:00:00	2.27689	2.27939	2.26259	2.26659	2.27561	2.27811	2.26131	2.26531
2005/07/13 17:00:00	2.26079	2.27739	2.25429	2.27689	2.25951	2.27611	2.25301	2.27561
2005/07/12 17:00:00	2.26329	2.26659	2.25339	2.26079	2.26201	2.26531	2.25211	2.25951
2005/07/11 17:00:00	2.25929	2.26619	2.25449	2.26329	2.25801	2.26491	2.25321	2.26201
2005/07/08 17:00:00	2.26589	2.26879	2.25699	2.25759	2.26461	2.26751	2.25571	2.25631
2005/07/07 17:00:00	2.28519	2.28589	2.24359	2.26589	2.28391	2.28461	2.24231	2.26461
2005/07/06 17:00:00	2.29109	2.29539	2.28429	2.28519	2.28981	2.29411	2.28301	2.28391
2005/07/05 17:00:00	2.29459	2.29739	2.28679	2.29109	2.29331	2.29611	2.28551	2.28981
2005/07/04 17:00:00	2.29209	2.29589	2.28309	2.29459	2.29081	2.29461	2.28181	2.29331
2005/07/01 17:00:00	2.29629	2.30289	2.28319	2.29539	2.29501	2.30161	2.28191	2.29411
2005/06/30 17:00:00	2.31699	2.31999	2.29359	2.29629	2.31571	2.31871	2.29231	2.29501
2005/06/29 17:00:00	2.32639	2.33169	2.30819	2.31699	2.32511	2.33041	2.30691	2.31571
2005/06/28 17:00:00	2.31999	2.32759	2.31519	2.32639	2.31871	2.32631	2.31391	2.32511
2005/06/27 17:00:00	2.32439	2.32479	2.31459	2.31999	2.32311	2.32351	2.31331	2.31871
2005/06/24 17:00:00	2.32309	2.33069	2.31919	2.32379	2.32181	2.32941	2.31791	2.32251
2005/06/23 17:00:00	2.31809	2.33039	2.31369	2.32309	2.31681	2.32911	2.31241	2.32181
2005/06/22 17:00:00	2.31639	2.32099	2.30359	2.31809	2.31511	2.31971	2.30231	2.31681
2005/06/21 17:00:00	2.31859	2.32409	2.31429	2.31639	2.31731	2.32281	2.31301	2.31511
2005/06/20 17:00:00	2.30779	2.32289	2.30409	2.31859	2.30651	2.32161	2.30281	2.31731
2005/06/17 17:00:00	2.31869	2.32219	2.30029	2.30099	2.31741	2.32091	2.29901	2.29971
2005/06/16 17:00:00	2.31719	2.32329	2.31299	2.31869	2.31591	2.32201	2.31171	2.31741
2005/06/15 17:00:00	2.30769	2.31979	2.30529	2.31719	2.30641	2.31851	2.30401	2.31591
2005/06/14 17:00:00	2.29609	2.31019	2.28959	2.30769	2.29481	2.30891	2.28831	2.30641
2005/06/13 17:00:00	2.30049	2.30479	2.29509	2.29609	2.29921	2.30351	2.29381	2.29481
2005/06/10 17:00:00	2.28519	2.30339	2.28219	2.29979	2.28391	2.30211	2.28091	2.29851
2005/06/09 17:00:00	2.28869	2.29349	2.28159	2.28519	2.28741	2.29221	2.28031	2.28391
2005/06/08 17:00:00	2.28609	2.29709	2.28049	2.28869	2.28481	2.29581	2.27921	2.28741
2005/06/07 17:00:00	2.28009	2.29069	2.27669	2.28609	2.27881	2.28941	2.27541	2.28481
2005/06/06 17:00:00	2.27289	2.28009	2.26809	2.28009	2.27161	2.27881	2.26681	2.27881
2005/06/03 17:00:00	2.27389	2.28179	2.26539	2.27329	2.27261	2.28051	2.26411	2.27201
2005/06/02 17:00:00	2.27619	2.27749	2.26909	2.27389	2.27491	2.27621	2.26781	2.27261
2005/06/01 17:00:00	2.26889	2.27969	2.26509	2.27619	2.26761	2.27841	2.26381	2.27491
2005/05/31 17:00:00	2.25989	2.27239	2.25669	2.26889	2.25861	2.27111	2.25541	2.26761
2005/05/30 17:00:00	2.24889	2.26149	2.24649	2.25989	2.24761	2.26021	2.24521	2.25861
2005/05/27 17:00:00	2.25069	2.25509	2.24309	2.24549	2.24941	2.25381	2.24181	2.24421
2005/05/26 17:00:00	2.24739	2.25649	2.24379	2.25069	2.24611	2.25521	2.24251	2.24941
2005/05/25 17:00:00	2.24639	2.25109	2.24389	2.24739	2.24511	2.24981	2.24261	2.24611
2005/05/24 17:00:00	2.25359	2.25449	2.24519	2.24639	2.25231	2.25321	2.24391	2.24511
2005/05/23 17:00:00	2.25479	2.25709	2.24909	2.25359	2.25351	2.25581	2.24781	2.25231
2005/05/20 17:00:00	2.24389	2.25609	2.24269	2.25459	2.24261	2.25481	2.24141	2.25331
2005/05/19 17:00:00	2.24169	2.25079	2.23539	2.24389	2.24041	2.24951	2.23411	2.24261
2005/05/18 17:00:00	2.24709	2.24989	2.23869	2.24169	2.24581	2.24861	2.23741	2.24041
2005/05/17 17:00:00	2.24639	2.25029	2.24329	2.24709	2.24511	2.24901	2.24201	2.24581
2005/05/16 17:00:00	2.26589	2.27069	2.24379	2.24639	2.26461	2.26941	2.24251	2.24511
2005/05/13 17:00:00	2.26759	2.27389	2.26339	2.26639	2.26631	2.27261	2.26211	2.26511
2005/05/12 17:00:00	2.25789	2.27109	2.25659	2.26759	2.25661	2.26981	2.25531	2.26631
2005/05/11 17:00:00	2.26159	2.26809	2.25579	2.25789	2.26031	2.26681	2.25451	2.25661
2005/05/10 17:00:00	2.27169	2.27209	2.25949	2.26159	2.27041	2.27081	2.25821	2.26031
2005/05/09 17:00:00	2.28229	2.28409	2.27039	2.27169	2.28101	2.28281	2.26911	2.27041
2005/05/06 17:00:00	2.27649	2.28599	2.26609	2.28129	2.27521	2.28471	2.26481	2.28001
2005/05/05 17:00:00	2.26829	2.28139	2.26419	2.27649	2.26701	2.28011	2.26291	2.27521
2005/05/04 17:00:00	2.26899	2.27009	2.25979	2.26829	2.26771	2.26881	2.25851	2.26701
2005/05/03 17:00:00	2.26989	2.27539	2.26219	2.26899	2.26861	2.27411	2.26091	2.26771
2005/05/02 17:00:00	2.28239	2.28439	2.26839	2.26989	2.28111	2.28311	2.26711	2.26861
2005/04/29 17:00:00	2.27399	2.28449	2.26699	2.28079	2.27271	2.28321	2.26571	2.27951
2005/04/28 17:00:00	2.27339	2.28119	2.26879	2.27399	2.27211	2.27991	2.26751	2.27271
2005/04/27 17:00:00	2.26259	2.27499	2.26009	2.27339	2.26131	2.27371	2.25881	2.27211
2005/04/26 17:00:00	2.27019	2.27299	2.26209	2.26259	2.26891	2.27171	2.26081	2.26131
2005/04/25 17:00:00	2.26189	2.27759	2.26139	2.27019	2.26061	2.27631	2.26011	2.26891
2005/04/22 17:00:00	2.25819	2.26699	2.25539	2.26139	2.25691	2.26571	2.25411	2.26011
2005/04/21 17:00:00	2.26159	2.26259	2.24999	2.25819	2.26031	2.26131	2.24871	2.25691
