日時	"AUD/JPY(始値, 買い)"	"AUD/JPY(高値, 買い)"	"AUD/JPY(安値, 買い)"	"AUD/JPY(終値, 買い)"	"AUD/JPY(始値, 売り)*"	"AUD/JPY(高値, 売り)*"	"AUD/JPY(安値, 売り)*"	"AUD/JPY(終値, 売り)*"
2016/07/25 21:45:00	78.585	78.646	78.446	78.489	78.579	78.638	78.441	78.484
2016/07/25 21:30:00	78.430	78.620	78.402	78.585	78.422	78.614	78.395	78.579
2016/07/25 21:15:00	78.464	78.487	78.392	78.430	78.453	78.473	78.386	78.422
2016/07/25 21:00:00	78.372	78.469	78.217	78.464	78.363	78.457	78.210	78.453
2016/07/25 20:45:00	78.550	78.553	78.327	78.372	78.542	78.548	78.316	78.363
2016/07/25 20:30:00	78.519	78.556	78.405	78.550	78.509	78.552	78.395	78.542
2016/07/25 20:15:00	78.650	78.683	78.490	78.519	78.640	78.674	78.484	78.509
2016/07/25 20:00:00	78.930	78.953	78.601	78.650	78.921	78.948	78.595	78.640
2016/07/25 19:45:00	79.036	79.038	78.889	78.930	79.027	79.029	78.880	78.921
2016/07/25 19:30:00	78.985	79.060	78.983	79.036	78.977	79.051	78.976	79.027
2016/07/25 19:15:00	79.043	79.064	78.980	78.985	79.034	79.056	78.970	78.977
2016/07/25 19:00:00	79.073	79.104	79.031	79.043	79.059	79.093	79.021	79.034
2016/07/25 18:45:00	79.103	79.122	79.048	79.073	79.083	79.109	79.035	79.059
2016/07/25 18:30:00	79.142	79.142	79.090	79.103	79.126	79.127	79.076	79.083
2016/07/25 18:15:00	79.097	79.148	79.065	79.142	79.081	79.132	79.049	79.126
2016/07/25 18:00:00	79.061	79.100	79.052	79.097	79.041	79.088	79.037	79.081
2016/07/25 17:45:00	79.053	79.073	79.038	79.061	79.025	79.054	79.015	79.041
2016/07/25 17:30:00	79.065	79.073	79.022	79.053	79.053	79.059	79.002	79.025
2016/07/25 17:15:00	79.055	79.077	79.055	79.065	79.025	79.061	79.025	79.053
2016/07/25 17:00:00	79.048	79.062	79.031	79.055	79.018	79.034	79.007	79.025
2016/07/25 16:45:00	79.029	79.059	79.024	79.048	79.021	79.044	79.014	79.018
2016/07/25 16:30:00	79.026	79.050	79.011	79.029	79.016	79.039	79.002	79.021
2016/07/25 16:15:00	79.041	79.053	79.024	79.026	79.033	79.044	79.013	79.016
2016/07/25 16:00:00	79.027	79.053	78.999	79.041	79.020	79.043	78.992	79.033
2016/07/25 15:45:00	79.022	79.031	78.994	79.027	79.016	79.025	78.989	79.020
2016/07/25 15:30:00	79.036	79.038	79.005	79.022	79.031	79.032	78.999	79.016
2016/07/25 15:15:00	79.011	79.038	79.005	79.036	79.004	79.033	78.999	79.031
2016/07/25 15:00:00	79.033	79.061	79.005	79.011	79.026	79.054	78.999	79.004
2016/07/25 14:45:00	78.999	79.045	78.973	79.033	78.992	79.038	78.967	79.026
2016/07/25 14:30:00	78.986	79.016	78.974	78.999	78.981	79.010	78.969	78.992
2016/07/25 14:15:00	79.045	79.056	78.984	78.986	79.038	79.052	78.978	78.981
2016/07/25 14:00:00	79.062	79.071	79.029	79.045	79.056	79.064	79.023	79.038
2016/07/25 13:45:00	79.090	79.094	79.032	79.062	79.082	79.088	79.027	79.056
2016/07/25 13:30:00	79.199	79.211	79.052	79.090	79.194	79.206	79.044	79.082
2016/07/25 13:15:00	79.017	79.231	79.010	79.199	79.011	79.225	79.001	79.194
2016/07/25 13:00:00	79.034	79.057	79.013	79.017	79.027	79.050	79.008	79.011
2016/07/25 12:45:00	78.968	79.060	78.967	79.034	78.961	79.051	78.960	79.027
2016/07/25 12:30:00	79.051	79.052	78.961	78.968	79.044	79.045	78.955	78.961
2016/07/25 12:15:00	79.071	79.094	79.037	79.051	79.065	79.088	79.029	79.044
2016/07/25 12:00:00	79.066	79.104	79.051	79.071	79.062	79.099	79.043	79.065
2016/07/25 11:45:00	79.122	79.128	79.063	79.066	79.117	79.122	79.059	79.062
2016/07/25 11:30:00	79.153	79.166	79.102	79.122	79.147	79.158	79.096	79.117
2016/07/25 11:15:00	79.118	79.188	79.113	79.153	79.114	79.182	79.108	79.147
2016/07/25 11:00:00	79.120	79.143	79.067	79.118	79.114	79.139	79.063	79.114
2016/07/25 10:45:00	79.093	79.185	79.089	79.120	79.086	79.180	79.083	79.114
2016/07/25 10:30:00	79.069	79.159	79.044	79.093	79.062	79.152	79.038	79.086
2016/07/25 10:15:00	79.095	79.125	79.032	79.069	79.090	79.119	79.026	79.062
2016/07/25 10:00:00	79.240	79.253	79.068	79.095	79.235	79.248	79.060	79.090
2016/07/25 09:45:00	79.246	79.256	79.158	79.240	79.238	79.251	79.151	79.235
2016/07/25 09:30:00	79.234	79.273	79.158	79.246	79.228	79.267	79.152	79.238
2016/07/25 09:15:00	79.282	79.323	79.233	79.234	79.278	79.317	79.227	79.228
2016/07/25 09:00:00	79.231	79.318	79.216	79.282	79.225	79.312	79.210	79.278
2016/07/25 08:45:00	79.324	79.330	79.197	79.231	79.319	79.325	79.190	79.225
2016/07/25 08:30:00	79.490	79.490	79.300	79.324	79.482	79.482	79.297	79.319
2016/07/25 08:15:00	79.531	79.534	79.468	79.490	79.524	79.524	79.462	79.482
2016/07/25 08:00:00	79.518	79.536	79.475	79.531	79.512	79.529	79.469	79.524
2016/07/25 07:45:00	79.474	79.549	79.441	79.518	79.468	79.545	79.434	79.512
2016/07/25 07:30:00	79.469	79.514	79.446	79.474	79.463	79.508	79.439	79.468
2016/07/25 07:15:00	79.535	79.536	79.468	79.469	79.530	79.530	79.461	79.463
2016/07/25 07:00:00	79.588	79.599	79.534	79.535	79.582	79.592	79.528	79.530
2016/07/25 06:45:00	79.534	79.619	79.526	79.588	79.529	79.613	79.520	79.582
2016/07/25 06:30:00	79.501	79.562	79.463	79.534	79.495	79.557	79.456	79.529
2016/07/25 06:15:00	79.555	79.561	79.484	79.501	79.550	79.556	79.477	79.495
2016/07/25 06:00:00	79.555	79.566	79.489	79.555	79.547	79.561	79.479	79.550
2016/07/25 05:45:00	79.596	79.610	79.554	79.555	79.591	79.603	79.547	79.547
2016/07/25 05:30:00	79.605	79.615	79.551	79.596	79.599	79.607	79.545	79.591
2016/07/25 05:15:00	79.587	79.633	79.567	79.605	79.583	79.627	79.560	79.599
2016/07/25 05:00:00	79.615	79.663	79.558	79.587	79.610	79.656	79.554	79.583
2016/07/25 04:45:00	79.592	79.727	79.582	79.615	79.588	79.720	79.575	79.610
2016/07/25 04:30:00	79.544	79.618	79.544	79.592	79.537	79.611	79.537	79.588
2016/07/25 04:15:00	79.511	79.567	79.500	79.544	79.505	79.561	79.494	79.537
2016/07/25 04:00:00	79.462	79.573	79.462	79.511	79.453	79.566	79.453	79.505
2016/07/25 03:45:00	79.508	79.549	79.450	79.462	79.498	79.541	79.445	79.453
2016/07/25 03:30:00	79.435	79.539	79.411	79.508	79.428	79.535	79.408	79.498
2016/07/25 03:15:00	79.556	79.558	79.421	79.435	79.549	79.552	79.415	79.428
2016/07/25 03:00:00	79.426	79.585	79.380	79.556	79.416	79.578	79.375	79.549
2016/07/25 02:45:00	79.391	79.428	79.382	79.426	79.384	79.421	79.376	79.416
2016/07/25 02:30:00	79.407	79.447	79.379	79.391	79.401	79.441	79.372	79.384
2016/07/25 02:15:00	79.355	79.417	79.296	79.407	79.348	79.410	79.288	79.401
2016/07/25 02:00:00	79.434	79.516	79.332	79.355	79.427	79.509	79.326	79.348
2016/07/25 01:45:00	79.416	79.488	79.415	79.434	79.408	79.481	79.408	79.427
2016/07/25 01:30:00	79.406	79.426	79.348	79.416	79.399	79.419	79.341	79.408
2016/07/25 01:15:00	79.489	79.517	79.363	79.406	79.485	79.514	79.358	79.399
2016/07/25 01:00:00	79.417	79.531	79.413	79.489	79.410	79.524	79.407	79.485
2016/07/25 00:45:00	79.378	79.423	79.365	79.417	79.371	79.416	79.360	79.410
2016/07/25 00:30:00	79.437	79.446	79.357	79.378	79.430	79.439	79.350	79.371
2016/07/25 00:15:00	79.428	79.450	79.424	79.437	79.421	79.443	79.417	79.430
2016/07/25 00:00:00	79.441	79.471	79.425	79.428	79.436	79.465	79.417	79.421
2016/07/24 23:45:00	79.387	79.448	79.375	79.441	79.380	79.440	79.369	79.436
2016/07/24 23:30:00	79.543	79.543	79.380	79.387	79.533	79.533	79.372	79.380
2016/07/24 23:15:00	79.560	79.585	79.524	79.543	79.553	79.579	79.513	79.533
2016/07/24 23:00:00	79.631	79.632	79.543	79.560	79.623	79.625	79.536	79.553
2016/07/24 22:45:00	79.575	79.632	79.551	79.631	79.568	79.625	79.544	79.623
2016/07/24 22:30:00	79.563	79.602	79.505	79.575	79.554	79.595	79.498	79.568
2016/07/24 22:15:00	79.582	79.599	79.524	79.563	79.576	79.588	79.514	79.554
2016/07/24 22:00:00	79.577	79.625	79.523	79.582	79.570	79.623	79.512	79.576
2016/07/24 21:45:00	79.621	79.640	79.525	79.577	79.615	79.632	79.514	79.570
2016/07/24 21:30:00	79.652	79.706	79.581	79.621	79.644	79.698	79.574	79.615
2016/07/24 21:15:00	79.603	79.701	79.589	79.652	79.594	79.693	79.576	79.644
2016/07/24 21:00:00	79.559	79.713	79.494	79.603	79.549	79.703	79.485	79.594
2016/07/24 20:45:00	79.489	79.651	79.449	79.559	79.481	79.640	79.442	79.549
2016/07/24 20:30:00	79.609	79.623	79.458	79.489	79.602	79.616	79.450	79.481
2016/07/24 20:15:00	79.566	79.635	79.548	79.609	79.559	79.628	79.541	79.602
2016/07/24 20:00:00	79.438	79.660	79.409	79.566	79.427	79.650	79.399	79.559
2016/07/24 19:45:00	79.497	79.548	79.415	79.438	79.489	79.538	79.408	79.427
2016/07/24 19:30:00	79.420	79.518	79.415	79.497	79.409	79.509	79.408	79.489
2016/07/24 19:15:00	79.370	79.420	79.364	79.420	79.361	79.412	79.352	79.409
2016/07/24 19:00:00	79.408	79.429	79.360	79.370	79.390	79.422	79.352	79.361
2016/07/24 18:45:00	79.336	79.453	79.328	79.408	79.313	79.430	79.307	79.390
2016/07/24 18:30:00	79.309	79.359	79.283	79.336	79.288	79.335	79.262	79.313
2016/07/24 18:15:00	79.226	79.323	79.198	79.309	79.177	79.302	79.152	79.288
2016/07/24 18:00:00	79.276	79.318	79.202	79.226	79.207	79.290	79.164	79.177
2016/07/24 17:45:00	79.327	79.361	79.257	79.276	79.272	79.305	79.178	79.207
2016/07/24 17:30:00	79.224	79.389	79.224	79.327	79.169	79.322	79.169	79.272
2016/07/24 17:15:00	79.209	79.237	79.209	79.224	79.160	79.171	79.160	79.169
2016/07/24 17:00:00	79.276	79.279	79.177	79.209	79.183	79.199	79.062	79.160
2016/07/22 16:45:00	79.316	79.342	79.236	79.252	79.306	79.317	79.112	79.125
2016/07/22 16:30:00	79.252	79.334	79.243	79.316	79.236	79.320	79.227	79.306
2016/07/22 16:15:00	79.207	79.254	79.194	79.252	79.191	79.238	79.181	79.236
2016/07/22 16:00:00	79.236	79.265	79.176	79.207	79.229	79.255	79.164	79.191
2016/07/22 15:45:00	79.293	79.305	79.232	79.236	79.283	79.294	79.223	79.229
2016/07/22 15:30:00	79.261	79.320	79.258	79.293	79.253	79.315	79.250	79.283
2016/07/22 15:15:00	79.251	79.288	79.225	79.261	79.243	79.281	79.217	79.253
2016/07/22 15:00:00	79.243	79.271	79.235	79.251	79.237	79.266	79.229	79.243
2016/07/22 14:45:00	79.179	79.246	79.177	79.243	79.173	79.242	79.170	79.237
2016/07/22 14:30:00	79.201	79.201	79.159	79.179	79.194	79.194	79.152	79.173
2016/07/22 14:15:00	79.153	79.204	79.147	79.201	79.146	79.197	79.140	79.194
2016/07/22 14:00:00	79.131	79.190	79.098	79.153	79.125	79.184	79.091	79.146
2016/07/22 13:45:00	79.120	79.146	79.094	79.131	79.113	79.139	79.085	79.125
2016/07/22 13:30:00	79.115	79.130	79.095	79.120	79.110	79.124	79.086	79.113
2016/07/22 13:15:00	79.116	79.121	79.086	79.115	79.108	79.115	79.076	79.110
2016/07/22 13:00:00	79.141	79.167	79.103	79.116	79.131	79.160	79.097	79.108
2016/07/22 12:45:00	79.196	79.196	79.137	79.141	79.189	79.189	79.128	79.131
2016/07/22 12:30:00	79.219	79.232	79.176	79.196	79.212	79.225	79.167	79.189
2016/07/22 12:15:00	79.185	79.243	79.179	79.219	79.178	79.234	79.170	79.212
2016/07/22 12:00:00	79.161	79.186	79.132	79.185	79.156	79.180	79.126	79.178
2016/07/22 11:45:00	79.127	79.205	79.123	79.161	79.124	79.200	79.118	79.156
2016/07/22 11:30:00	79.140	79.144	79.085	79.127	79.133	79.137	79.079	79.124
2016/07/22 11:15:00	79.197	79.222	79.112	79.140	79.190	79.216	79.106	79.133
2016/07/22 11:00:00	79.128	79.261	79.101	79.197	79.123	79.253	79.094	79.190
2016/07/22 10:45:00	78.983	79.167	78.915	79.128	78.976	79.161	78.908	79.123
2016/07/22 10:30:00	79.059	79.067	78.923	78.983	79.051	79.060	78.916	78.976
2016/07/22 10:15:00	78.998	79.075	78.940	79.059	78.993	79.068	78.938	79.051
2016/07/22 10:00:00	79.031	79.169	78.929	78.998	79.025	79.165	78.922	78.993
2016/07/22 09:45:00	79.108	79.177	78.993	79.031	79.103	79.170	78.987	79.025
2016/07/22 09:30:00	79.241	79.266	79.053	79.108	79.234	79.259	79.052	79.103
2016/07/22 09:15:00	79.249	79.282	79.233	79.241	79.243	79.274	79.226	79.234
2016/07/22 09:00:00	79.290	79.305	79.207	79.249	79.284	79.298	79.201	79.243
2016/07/22 08:45:00	79.305	79.328	79.276	79.290	79.298	79.322	79.269	79.284
2016/07/22 08:30:00	79.464	79.494	79.294	79.305	79.457	79.486	79.289	79.298
2016/07/22 08:15:00	79.407	79.464	79.393	79.464	79.401	79.460	79.387	79.457
2016/07/22 08:00:00	79.380	79.427	79.340	79.407	79.373	79.421	79.335	79.401
2016/07/22 07:45:00	79.405	79.468	79.375	79.380	79.397	79.461	79.371	79.373
2016/07/22 07:30:00	79.371	79.416	79.338	79.405	79.364	79.410	79.330	79.397
2016/07/22 07:15:00	79.317	79.385	79.306	79.371	79.310	79.379	79.299	79.364
2016/07/22 07:00:00	79.364	79.386	79.286	79.317	79.358	79.378	79.279	79.310
2016/07/22 06:45:00	79.368	79.423	79.358	79.364	79.362	79.417	79.352	79.358
2016/07/22 06:30:00	79.399	79.414	79.346	79.368	79.394	79.407	79.344	79.362
2016/07/22 06:15:00	79.389	79.409	79.307	79.399	79.384	79.403	79.300	79.394
2016/07/22 06:00:00	79.279	79.404	79.253	79.389	79.271	79.398	79.247	79.384
2016/07/22 05:45:00	79.325	79.363	79.241	79.279	79.318	79.356	79.237	79.271
2016/07/22 05:30:00	79.521	79.523	79.323	79.325	79.515	79.518	79.317	79.318
2016/07/22 05:15:00	79.429	79.529	79.387	79.521	79.422	79.523	79.383	79.515
2016/07/22 05:00:00	79.419	79.459	79.368	79.429	79.412	79.453	79.362	79.422
2016/07/22 04:45:00	79.426	79.450	79.322	79.419	79.419	79.444	79.315	79.412
2016/07/22 04:30:00	79.227	79.428	79.140	79.426	79.217	79.420	79.130	79.419
2016/07/22 04:15:00	79.291	79.370	79.202	79.227	79.287	79.362	79.194	79.217
2016/07/22 04:00:00	79.282	79.357	79.223	79.291	79.274	79.350	79.217	79.287
2016/07/22 03:45:00	79.260	79.335	79.210	79.282	79.255	79.329	79.204	79.274
2016/07/22 03:30:00	79.099	79.304	79.044	79.260	79.093	79.300	79.037	79.255
2016/07/22 03:15:00	79.228	79.270	79.028	79.099	79.224	79.264	79.022	79.093
2016/07/22 03:00:00	79.269	79.362	79.210	79.228	79.258	79.353	79.202	79.224
2016/07/22 02:45:00	79.363	79.363	79.235	79.269	79.357	79.357	79.228	79.258
2016/07/22 02:30:00	79.372	79.394	79.276	79.363	79.365	79.388	79.269	79.357
2016/07/22 02:15:00	79.243	79.377	79.205	79.372	79.239	79.369	79.197	79.365
2016/07/22 02:00:00	79.125	79.253	79.125	79.243	79.119	79.246	79.119	79.239
2016/07/22 01:45:00	79.128	79.179	79.095	79.125	79.121	79.170	79.088	79.119
2016/07/22 01:30:00	79.088	79.130	79.038	79.128	79.081	79.123	79.031	79.121
2016/07/22 01:15:00	79.091	79.133	79.081	79.088	79.085	79.128	79.073	79.081
2016/07/22 01:00:00	79.146	79.148	79.034	79.091	79.138	79.140	79.025	79.085
2016/07/22 00:45:00	79.134	79.166	79.106	79.146	79.125	79.160	79.100	79.138
2016/07/22 00:30:00	79.155	79.160	79.102	79.134	79.147	79.151	79.097	79.125
2016/07/22 00:15:00	79.114	79.195	79.106	79.155	79.107	79.189	79.097	79.147
2016/07/22 00:00:00	79.135	79.149	79.076	79.114	79.128	79.139	79.072	79.107
2016/07/21 23:45:00	79.120	79.156	79.092	79.135	79.113	79.147	79.085	79.128
2016/07/21 23:30:00	79.075	79.121	79.039	79.120	79.067	79.116	79.031	79.113
2016/07/21 23:15:00	79.047	79.079	78.984	79.075	79.039	79.070	78.980	79.067
2016/07/21 23:00:00	79.005	79.080	79.004	79.047	78.999	79.072	78.997	79.039
2016/07/21 22:45:00	79.066	79.074	78.997	79.005	79.059	79.069	78.988	78.999
2016/07/21 22:30:00	79.187	79.193	79.066	79.066	79.180	79.185	79.059	79.059
2016/07/21 22:15:00	79.093	79.207	79.093	79.187	79.087	79.200	79.087	79.180
2016/07/21 22:00:00	79.104	79.112	79.052	79.093	79.092	79.103	79.044	79.087
2016/07/21 21:45:00	79.144	79.221	79.058	79.104	79.137	79.215	79.052	79.092
2016/07/21 21:30:00	78.996	79.149	78.979	79.144	78.988	79.142	78.971	79.137
2016/07/21 21:15:00	79.225	79.281	78.995	78.996	79.210	79.271	78.987	78.988
2016/07/21 21:00:00	79.285	79.295	79.133	79.225	79.275	79.286	79.121	79.210
2016/07/21 20:45:00	79.395	79.406	79.252	79.285	79.384	79.396	79.245	79.275
2016/07/21 20:30:00	79.392	79.514	79.371	79.395	79.383	79.504	79.361	79.384
2016/07/21 20:15:00	79.432	79.454	79.325	79.392	79.421	79.445	79.315	79.383
2016/07/21 20:00:00	79.401	79.487	79.318	79.432	79.393	79.477	79.307	79.421
2016/07/21 19:45:00	79.386	79.477	79.386	79.401	79.374	79.467	79.374	79.393
2016/07/21 19:30:00	79.304	79.388	79.303	79.386	79.292	79.379	79.290	79.374
2016/07/21 19:15:00	79.410	79.410	79.299	79.304	79.401	79.401	79.285	79.292
2016/07/21 19:00:00	79.424	79.426	79.330	79.410	79.410	79.415	79.321	79.401
2016/07/21 18:45:00	79.461	79.467	79.388	79.424	79.447	79.455	79.373	79.410
2016/07/21 18:30:00	79.458	79.471	79.409	79.461	79.444	79.460	79.391	79.447
2016/07/21 18:15:00	79.509	79.509	79.415	79.458	79.490	79.490	79.400	79.444
2016/07/21 18:00:00	79.572	79.589	79.451	79.509	79.556	79.581	79.436	79.490
2016/07/21 17:45:00	79.547	79.654	79.537	79.572	79.522	79.630	79.504	79.556
2016/07/21 17:30:00	79.311	79.553	79.291	79.547	79.292	79.525	79.273	79.522
2016/07/21 17:15:00	79.324	79.334	79.298	79.311	79.317	79.317	79.277	79.292
2016/07/21 17:00:00	79.330	79.398	79.316	79.324	79.294	79.332	79.280	79.317
2016/07/21 16:45:00	79.271	79.378	79.256	79.330	79.258	79.360	79.243	79.294
2016/07/21 16:30:00	79.250	79.282	79.239	79.271	79.238	79.272	79.228	79.258
2016/07/21 16:15:00	79.239	79.270	79.226	79.250	79.230	79.256	79.217	79.238
2016/07/21 16:00:00	79.284	79.287	79.209	79.239	79.277	79.279	79.197	79.230
2016/07/21 15:45:00	79.298	79.359	79.260	79.284	79.295	79.352	79.254	79.277
2016/07/21 15:30:00	79.199	79.320	79.196	79.298	79.194	79.321	79.191	79.295
2016/07/21 15:15:00	79.185	79.243	79.154	79.199	79.175	79.236	79.147	79.194
2016/07/21 15:00:00	79.293	79.296	79.180	79.185	79.288	79.288	79.174	79.175
2016/07/21 14:45:00	79.267	79.324	79.265	79.293	79.260	79.316	79.259	79.288
2016/07/21 14:30:00	79.297	79.350	79.266	79.267	79.291	79.344	79.260	79.260
2016/07/21 14:15:00	79.266	79.336	79.237	79.297	79.260	79.329	79.231	79.291
2016/07/21 14:00:00	79.306	79.332	79.249	79.266	79.300	79.326	79.240	79.260
2016/07/21 13:45:00	79.345	79.359	79.241	79.306	79.338	79.352	79.231	79.300
2016/07/21 13:30:00	79.387	79.415	79.339	79.345	79.380	79.408	79.333	79.338
2016/07/21 13:15:00	79.369	79.419	79.339	79.387	79.363	79.412	79.334	79.380
2016/07/21 13:00:00	79.289	79.381	79.271	79.369	79.278	79.374	79.264	79.363
2016/07/21 12:45:00	79.297	79.336	79.276	79.289	79.290	79.328	79.268	79.278
2016/07/21 12:30:00	79.314	79.323	79.220	79.297	79.305	79.316	79.210	79.290
2016/07/21 12:15:00	79.516	79.537	79.265	79.314	79.511	79.532	79.258	79.305
2016/07/21 12:00:00	79.463	79.534	79.425	79.516	79.456	79.527	79.414	79.511
2016/07/21 11:45:00	79.543	79.581	79.426	79.463	79.538	79.575	79.421	79.456
2016/07/21 11:30:00	79.608	79.620	79.540	79.543	79.602	79.615	79.533	79.538
2016/07/21 11:15:00	79.720	79.750	79.599	79.608	79.713	79.743	79.593	79.602
2016/07/21 11:00:00	79.741	79.820	79.700	79.720	79.734	79.814	79.691	79.713
2016/07/21 10:45:00	79.629	79.807	79.573	79.741	79.625	79.800	79.566	79.734
2016/07/21 10:30:00	79.628	79.643	79.518	79.629	79.621	79.635	79.513	79.625
2016/07/21 10:15:00	79.699	79.747	79.560	79.628	79.694	79.737	79.554	79.621
2016/07/21 10:00:00	79.746	79.772	79.595	79.699	79.717	79.757	79.586	79.694
2016/07/21 09:45:00	79.740	79.768	79.654	79.746	79.730	79.758	79.649	79.717
2016/07/21 09:30:00	79.664	79.773	79.604	79.740	79.656	79.767	79.597	79.730
2016/07/21 09:15:00	79.651	79.686	79.510	79.664	79.644	79.680	79.501	79.656
2016/07/21 09:00:00	79.588	79.701	79.549	79.651	79.582	79.696	79.540	79.644
2016/07/21 08:45:00	79.647	79.649	79.491	79.588	79.640	79.643	79.483	79.582
2016/07/21 08:30:00	79.614	79.689	79.543	79.647	79.557	79.682	79.533	79.640
2016/07/21 08:15:00	79.587	79.634	79.506	79.614	79.579	79.611	79.500	79.557
2016/07/21 08:00:00	79.590	79.628	79.531	79.587	79.583	79.619	79.525	79.579
2016/07/21 07:45:00	79.610	79.691	79.554	79.590	79.598	79.679	79.551	79.583
2016/07/21 07:30:00	79.601	79.657	79.554	79.610	79.595	79.653	79.549	79.598
2016/07/21 07:15:00	79.717	79.748	79.557	79.601	79.708	79.743	79.551	79.595
2016/07/21 07:00:00	79.673	79.753	79.632	79.717	79.663	79.746	79.624	79.708
2016/07/21 06:45:00	79.633	79.750	79.605	79.673	79.622	79.748	79.596	79.663
2016/07/21 06:30:00	79.370	79.710	79.324	79.633	79.364	79.702	79.322	79.622
2016/07/21 06:15:00	79.378	79.430	79.293	79.370	79.369	79.424	79.290	79.364
2016/07/21 06:00:00	79.335	79.431	79.320	79.378	79.327	79.425	79.310	79.369
2016/07/21 05:45:00	79.270	79.350	79.230	79.335	79.265	79.345	79.219	79.327
2016/07/21 05:30:00	79.435	79.447	79.057	79.270	79.427	79.440	79.049	79.265
2016/07/21 05:15:00	79.344	79.494	79.311	79.435	79.337	79.484	79.304	79.427
2016/07/21 05:00:00	79.525	79.611	79.335	79.344	79.519	79.602	79.325	79.337
2016/07/21 04:45:00	79.468	79.603	79.393	79.525	79.458	79.592	79.379	79.519
2016/07/21 04:30:00	80.038	80.108	79.419	79.468	80.031	80.101	79.401	79.458
2016/07/21 04:15:00	80.067	80.117	79.982	80.038	80.062	80.111	79.977	80.031
2016/07/21 04:00:00	80.058	80.129	79.999	80.067	80.053	80.123	79.995	80.062
2016/07/21 03:45:00	80.032	80.147	80.014	80.058	80.025	80.136	80.005	80.053
2016/07/21 03:30:00	80.180	80.258	79.974	80.032	80.174	80.252	79.964	80.025
2016/07/21 03:15:00	80.182	80.201	80.135	80.180	80.175	80.195	80.133	80.174
2016/07/21 03:00:00	80.304	80.375	80.128	80.182	80.298	80.369	80.121	80.175
2016/07/21 02:45:00	80.429	80.432	80.233	80.304	80.422	80.426	80.229	80.298
2016/07/21 02:30:00	80.345	80.465	80.317	80.429	80.345	80.458	80.312	80.422
2016/07/21 02:15:00	80.307	80.356	80.281	80.345	80.301	80.350	80.274	80.345
2016/07/21 02:00:00	80.189	80.311	80.183	80.307	80.180	80.306	80.176	80.301
2016/07/21 01:45:00	80.234	80.246	80.128	80.189	80.226	80.241	80.122	80.180
2016/07/21 01:30:00	80.118	80.257	80.090	80.234	80.111	80.251	80.084	80.226
2016/07/21 01:15:00	80.128	80.137	80.059	80.118	80.121	80.130	80.055	80.111
2016/07/21 01:00:00	80.233	80.248	80.105	80.128	80.225	80.240	80.098	80.121
2016/07/21 00:45:00	80.199	80.280	80.184	80.233	80.192	80.272	80.177	80.225
2016/07/21 00:30:00	80.238	80.259	80.174	80.199	80.231	80.251	80.165	80.192
2016/07/21 00:15:00	80.275	80.332	80.233	80.238	80.271	80.323	80.227	80.231
2016/07/21 00:00:00	80.290	80.298	80.218	80.275	80.280	80.287	80.210	80.271
2016/07/20 23:45:00	80.283	80.410	80.252	80.290	80.273	80.401	80.245	80.280
2016/07/20 23:30:00	80.233	80.307	80.212	80.283	80.225	80.298	80.205	80.273
2016/07/20 23:15:00	80.206	80.247	80.174	80.233	80.200	80.239	80.168	80.225
2016/07/20 23:00:00	80.125	80.248	80.097	80.206	80.116	80.241	80.091	80.200
2016/07/20 22:45:00	80.062	80.161	80.058	80.125	80.054	80.153	80.051	80.116
2016/07/20 22:30:00	80.032	80.089	79.999	80.062	80.025	80.081	79.992	80.054
2016/07/20 22:15:00	80.070	80.083	79.958	80.032	80.061	80.076	79.953	80.025
2016/07/20 22:00:00	80.133	80.138	80.013	80.070	80.124	80.131	80.005	80.061
2016/07/20 21:45:00	80.180	80.184	80.076	80.133	80.173	80.176	80.067	80.124
2016/07/20 21:30:00	80.210	80.219	80.124	80.180	80.202	80.212	80.118	80.173
2016/07/20 21:15:00	80.238	80.253	80.177	80.210	80.224	80.245	80.169	80.202
2016/07/20 21:00:00	80.145	80.274	80.133	80.238	80.137	80.267	80.123	80.224
2016/07/20 20:45:00	80.099	80.174	80.056	80.145	80.091	80.164	80.049	80.137
2016/07/20 20:30:00	80.120	80.151	80.036	80.099	80.111	80.143	80.027	80.091
2016/07/20 20:15:00	80.045	80.129	80.022	80.120	80.038	80.120	80.016	80.111
2016/07/20 20:00:00	80.022	80.080	79.947	80.045	80.014	80.071	79.937	80.038
2016/07/20 19:45:00	80.176	80.224	79.999	80.022	80.166	80.214	79.988	80.014
2016/07/20 19:30:00	80.086	80.183	80.069	80.176	80.072	80.172	80.059	80.166
2016/07/20 19:15:00	80.009	80.143	80.007	80.086	79.998	80.132	79.998	80.072
2016/07/20 19:00:00	79.995	80.017	79.906	80.009	79.979	80.006	79.894	79.998
2016/07/20 18:45:00	79.947	80.076	79.942	79.995	79.929	80.064	79.927	79.979
2016/07/20 18:30:00	79.987	80.013	79.924	79.947	79.969	79.998	79.911	79.929
2016/07/20 18:15:00	80.064	80.089	79.976	79.987	80.048	80.077	79.962	79.969
2016/07/20 18:00:00	80.127	80.135	80.004	80.064	80.107	80.126	79.985	80.048
2016/07/20 17:45:00	80.087	80.142	80.080	80.127	80.066	80.128	80.060	80.107
2016/07/20 17:30:00	80.113	80.116	79.994	80.087	80.074	80.079	79.962	80.066
2016/07/20 17:15:00	80.049	80.198	80.001	80.113	79.998	80.163	79.948	80.074
