日時	"GBP/AUD(始値, 買い)"	"GBP/AUD(高値, 買い)"	"GBP/AUD(安値, 買い)"	"GBP/AUD(終値, 買い)"	"GBP/AUD(始値, 売り)*"	"GBP/AUD(高値, 売り)*"	"GBP/AUD(安値, 売り)*"	"GBP/AUD(終値, 売り)*"
2016/12/26 18:45:00	1.70937	1.71002	1.70901	1.70998	1.70887	1.70952	1.70844	1.70947
2016/12/26 18:30:00	1.70994	1.71026	1.70895	1.70937	1.70923	1.70968	1.70839	1.70887
2016/12/26 18:15:00	1.71009	1.71051	1.70950	1.70994	1.70911	1.70978	1.70865	1.70923
2016/12/26 18:00:00	1.70928	1.71055	1.70866	1.71009	1.70756	1.70957	1.70724	1.70911
2016/12/26 17:45:00	1.70905	1.71103	1.70652	1.70928	1.70710	1.70852	1.70400	1.70756
2016/12/26 17:30:00	1.71068	1.71195	1.70792	1.70905	1.70694	1.70968	1.70514	1.70710
2016/12/26 17:15:00	1.71004	1.71164	1.70993	1.71068	1.70668	1.70868	1.70613	1.70694
2016/12/26 17:00:00	1.71038	1.71049	1.70940	1.71004	1.70712	1.70712	1.70604	1.70668
2016/12/26 16:45:00	1.71049	1.71050	1.71017	1.71038	1.70614	1.70712	1.70604	1.70712
2016/12/26 16:30:00	1.70959	1.71050	1.70958	1.71049	1.70633	1.70712	1.70614	1.70614
2016/12/26 16:15:00	1.70959	1.70959	1.70913	1.70959	1.70650	1.70657	1.70610	1.70633
2016/12/26 16:00:00	1.70997	1.70997	1.70959	1.70959	1.70618	1.70676	1.70618	1.70650
2016/12/26 15:45:00	1.70973	1.71055	1.70970	1.70997	1.70652	1.70655	1.70598	1.70618
2016/12/26 15:30:00	1.71016	1.71069	1.70973	1.70973	1.70648	1.70683	1.70593	1.70652
2016/12/26 15:15:00	1.70939	1.71018	1.70939	1.71016	1.70464	1.70648	1.70464	1.70648
2016/12/26 07:30:00	1.70576	1.70939	1.70576	1.70939	1.70104	1.70464	1.70104	1.70464
2016/12/26 07:00:00	1.70580	1.70580	1.70576	1.70576	1.70152	1.70152	1.70104	1.70104
2016/12/26 06:30:00	1.70215	1.70580	1.70215	1.70580	1.69775	1.70152	1.69775	1.70152
2016/12/26 06:00:00	1.70160	1.70215	1.70158	1.70215	1.69704	1.69775	1.69704	1.69775
2016/12/26 05:45:00	1.70032	1.70205	1.69983	1.70160	1.69728	1.69793	1.69704	1.69704
2016/12/26 05:30:00	1.70092	1.70098	1.70002	1.70032	1.69760	1.69877	1.69728	1.69728
2016/12/26 05:15:00	1.70431	1.70431	1.70092	1.70092	1.70029	1.70029	1.69760	1.69760
2016/12/26 04:15:00	1.70441	1.70441	1.70431	1.70431	1.70192	1.70192	1.70029	1.70029
2016/12/26 03:45:00	1.70512	1.70535	1.70441	1.70441	1.70240	1.70287	1.70192	1.70192
2016/12/26 03:30:00	1.70772	1.70772	1.70512	1.70512	1.70476	1.70476	1.70240	1.70240
2016/12/26 03:15:00	1.70816	1.70816	1.70745	1.70772	1.70601	1.70601	1.70476	1.70476
2016/12/26 03:00:00	1.70874	1.70874	1.70816	1.70816	1.70604	1.70614	1.70601	1.70601
2016/12/26 02:45:00	1.70897	1.70897	1.70844	1.70874	1.70641	1.70641	1.70579	1.70604
2016/12/26 02:30:00	1.70750	1.70897	1.70750	1.70897	1.70593	1.70651	1.70592	1.70641
2016/12/26 02:15:00	1.70844	1.70844	1.70750	1.70750	1.70678	1.70678	1.70593	1.70593
2016/12/26 02:00:00	1.70842	1.70866	1.70840	1.70844	1.70705	1.70716	1.70678	1.70678
2016/12/26 01:45:00	1.70805	1.70846	1.70782	1.70842	1.70760	1.70762	1.70687	1.70705
2016/12/26 01:30:00	1.70827	1.70867	1.70797	1.70805	1.70743	1.70780	1.70687	1.70760
2016/12/26 01:15:00	1.70899	1.70912	1.70825	1.70827	1.70693	1.70777	1.70687	1.70743
2016/12/26 01:00:00	1.70860	1.70932	1.70816	1.70899	1.70612	1.70719	1.70589	1.70693
2016/12/26 00:45:00	1.70714	1.70860	1.70653	1.70860	1.70520	1.70620	1.70498	1.70612
2016/12/26 00:30:00	1.70722	1.70738	1.70668	1.70714	1.70576	1.70577	1.70476	1.70520
2016/12/26 00:15:00	1.70711	1.70745	1.70667	1.70722	1.70566	1.70592	1.70508	1.70576
2016/12/26 00:00:00	1.70792	1.70824	1.70711	1.70711	1.70704	1.70724	1.70555	1.70566
2016/12/25 23:45:00	1.70787	1.70825	1.70771	1.70792	1.70663	1.70712	1.70660	1.70704
2016/12/25 23:30:00	1.70857	1.70911	1.70774	1.70787	1.70640	1.70729	1.70587	1.70663
2016/12/25 23:15:00	1.70859	1.70920	1.70822	1.70857	1.70706	1.70711	1.70640	1.70640
2016/12/25 23:00:00	1.70924	1.70929	1.70825	1.70859	1.70733	1.70771	1.70698	1.70706
2016/12/25 22:45:00	1.70902	1.70977	1.70881	1.70924	1.70786	1.70825	1.70728	1.70733
2016/12/25 22:30:00	1.70810	1.70957	1.70791	1.70902	1.70754	1.70804	1.70706	1.70786
2016/12/25 22:15:00	1.70798	1.70839	1.70772	1.70810	1.70690	1.70754	1.70654	1.70754
2016/12/25 22:00:00	1.70942	1.70950	1.70724	1.70798	1.70863	1.70865	1.70544	1.70690
2016/12/25 21:45:00	1.70981	1.70994	1.70921	1.70942	1.70895	1.70901	1.70826	1.70863
2016/12/25 21:30:00	1.71038	1.71039	1.70950	1.70981	1.70870	1.70895	1.70846	1.70895
2016/12/25 21:15:00	1.71059	1.71060	1.71020	1.71038	1.70925	1.70954	1.70865	1.70870
2016/12/25 21:00:00	1.71083	1.71130	1.71059	1.71059	1.71008	1.71034	1.70912	1.70925
2016/12/25 20:45:00	1.71088	1.71161	1.71056	1.71083	1.70924	1.71024	1.70908	1.71008
2016/12/25 20:30:00	1.71097	1.71100	1.71053	1.71088	1.70946	1.70946	1.70911	1.70924
2016/12/25 20:15:00	1.71077	1.71127	1.71017	1.71097	1.70929	1.71012	1.70906	1.70946
2016/12/25 20:00:00	1.71160	1.71431	1.71075	1.71077	1.71041	1.71174	1.70893	1.70929
2016/12/25 19:45:00	1.71409	1.71426	1.70990	1.71160	1.71159	1.71167	1.70815	1.71041
2016/12/25 19:30:00	1.71562	1.71579	1.71374	1.71409	1.71336	1.71386	1.71097	1.71159
2016/12/25 19:15:00	1.71373	1.71593	1.71345	1.71562	1.71152	1.71431	1.71134	1.71336
2016/12/25 19:00:00	1.71344	1.71402	1.71233	1.71373	1.71201	1.71223	1.70947	1.71152
2016/12/25 18:45:00	1.71298	1.71359	1.71245	1.71344	1.71180	1.71243	1.71141	1.71201
2016/12/25 18:30:00	1.71199	1.71318	1.71080	1.71298	1.70918	1.71201	1.70757	1.71180
2016/12/25 18:15:00	1.71270	1.71456	1.71100	1.71199	1.70959	1.71189	1.70728	1.70918
2016/12/25 18:00:00	1.71467	1.71469	1.71055	1.71270	1.71203	1.71280	1.70816	1.70959
2016/12/25 17:45:00	1.71475	1.71483	1.71433	1.71467	1.71068	1.71241	1.71068	1.71203
2016/12/25 17:30:00	1.71359	1.71541	1.71359	1.71475	1.71111	1.71181	1.70903	1.71068
2016/12/23 16:45:00	1.71279	1.71369	1.71259	1.71359	1.71232	1.71275	1.71003	1.71111
2016/12/23 16:30:00	1.71276	1.71297	1.71201	1.71279	1.71231	1.71246	1.71151	1.71232
2016/12/23 16:15:00	1.71229	1.71301	1.71220	1.71276	1.71180	1.71255	1.71177	1.71231
2016/12/23 16:00:00	1.71085	1.71237	1.71082	1.71229	1.71048	1.71190	1.71046	1.71180
2016/12/23 15:45:00	1.71104	1.71138	1.71050	1.71085	1.71073	1.71107	1.71016	1.71048
2016/12/23 15:30:00	1.71190	1.71203	1.71103	1.71104	1.71158	1.71174	1.71070	1.71073
2016/12/23 15:15:00	1.71050	1.71219	1.71036	1.71190	1.71020	1.71189	1.71002	1.71158
2016/12/23 15:00:00	1.71222	1.71229	1.71045	1.71050	1.71198	1.71204	1.71013	1.71020
2016/12/23 14:45:00	1.71218	1.71222	1.71154	1.71222	1.71186	1.71200	1.71126	1.71198
2016/12/23 14:30:00	1.71244	1.71258	1.71188	1.71218	1.71222	1.71230	1.71164	1.71186
2016/12/23 14:15:00	1.71260	1.71266	1.71217	1.71244	1.71235	1.71238	1.71192	1.71222
2016/12/23 14:00:00	1.71263	1.71299	1.71216	1.71260	1.71239	1.71278	1.71184	1.71235
2016/12/23 13:45:00	1.71184	1.71275	1.71181	1.71263	1.71153	1.71252	1.71153	1.71239
2016/12/23 13:30:00	1.71170	1.71244	1.71128	1.71184	1.71145	1.71217	1.71102	1.71153
2016/12/23 13:15:00	1.71184	1.71219	1.71122	1.71170	1.71161	1.71195	1.71098	1.71145
2016/12/23 13:00:00	1.71171	1.71266	1.71158	1.71184	1.71146	1.71240	1.71133	1.71161
2016/12/23 12:45:00	1.70968	1.71219	1.70917	1.71171	1.70945	1.71196	1.70894	1.71146
2016/12/23 12:30:00	1.70830	1.70968	1.70792	1.70968	1.70808	1.70945	1.70771	1.70945
2016/12/23 12:15:00	1.70823	1.70894	1.70740	1.70830	1.70803	1.70869	1.70724	1.70808
2016/12/23 12:00:00	1.70815	1.70900	1.70749	1.70823	1.70794	1.70885	1.70728	1.70803
2016/12/23 11:45:00	1.70687	1.70826	1.70650	1.70815	1.70669	1.70809	1.70630	1.70794
2016/12/23 11:30:00	1.70695	1.70702	1.70611	1.70687	1.70679	1.70682	1.70587	1.70669
2016/12/23 11:15:00	1.70737	1.70843	1.70673	1.70695	1.70715	1.70825	1.70660	1.70679
2016/12/23 11:00:00	1.70868	1.70962	1.70715	1.70737	1.70845	1.70939	1.70693	1.70715
2016/12/23 10:45:00	1.71254	1.71254	1.70864	1.70868	1.71236	1.71236	1.70843	1.70845
2016/12/23 10:30:00	1.71107	1.71301	1.71028	1.71254	1.71084	1.71278	1.71006	1.71236
2016/12/23 10:15:00	1.70885	1.71132	1.70834	1.71107	1.70862	1.71111	1.70812	1.71084
2016/12/23 10:00:00	1.70760	1.70903	1.70705	1.70885	1.70707	1.70883	1.70662	1.70862
2016/12/23 09:45:00	1.70711	1.70901	1.70663	1.70760	1.70688	1.70878	1.70640	1.70707
2016/12/23 09:30:00	1.70850	1.70857	1.70705	1.70711	1.70837	1.70846	1.70684	1.70688
2016/12/23 09:15:00	1.70891	1.71051	1.70821	1.70850	1.70868	1.71028	1.70800	1.70837
2016/12/23 09:00:00	1.70816	1.70934	1.70713	1.70891	1.70796	1.70910	1.70690	1.70868
2016/12/23 08:45:00	1.70753	1.70821	1.70624	1.70816	1.70730	1.70799	1.70607	1.70796
2016/12/23 08:30:00	1.70882	1.70957	1.70694	1.70753	1.70856	1.70933	1.70671	1.70730
2016/12/23 08:15:00	1.70814	1.70902	1.70648	1.70882	1.70794	1.70877	1.70624	1.70856
2016/12/23 08:00:00	1.70762	1.71005	1.70713	1.70814	1.70740	1.70979	1.70692	1.70794
2016/12/23 07:45:00	1.70813	1.70852	1.70710	1.70762	1.70791	1.70830	1.70681	1.70740
2016/12/23 07:30:00	1.70641	1.70930	1.70629	1.70813	1.70621	1.70912	1.70610	1.70791
2016/12/23 07:15:00	1.70310	1.70738	1.70273	1.70641	1.70292	1.70718	1.70253	1.70621
2016/12/23 07:00:00	1.70048	1.70313	1.70031	1.70310	1.70033	1.70294	1.70014	1.70292
2016/12/23 06:45:00	1.70066	1.70158	1.69994	1.70048	1.70046	1.70139	1.69975	1.70033
2016/12/23 06:30:00	1.70099	1.70154	1.70037	1.70066	1.70079	1.70134	1.70018	1.70046
2016/12/23 06:15:00	1.69915	1.70152	1.69915	1.70099	1.69895	1.70132	1.69895	1.70079
2016/12/23 06:00:00	1.69970	1.69992	1.69882	1.69915	1.69955	1.69977	1.69862	1.69895
2016/12/23 05:45:00	1.69936	1.70017	1.69864	1.69970	1.69918	1.70000	1.69844	1.69955
2016/12/23 05:30:00	1.70147	1.70161	1.69933	1.69936	1.70130	1.70141	1.69913	1.69918
2016/12/23 05:15:00	1.70133	1.70274	1.70102	1.70147	1.70115	1.70256	1.70086	1.70130
2016/12/23 05:00:00	1.70374	1.70381	1.70102	1.70133	1.70355	1.70361	1.70083	1.70115
2016/12/23 04:45:00	1.70374	1.70405	1.70244	1.70374	1.70360	1.70390	1.70225	1.70355
2016/12/23 04:30:00	1.70118	1.70444	1.70117	1.70374	1.70094	1.70424	1.70091	1.70360
2016/12/23 04:15:00	1.70040	1.70128	1.69958	1.70118	1.70023	1.70109	1.69941	1.70094
2016/12/23 04:00:00	1.69975	1.70081	1.69896	1.70040	1.69957	1.70068	1.69882	1.70023
2016/12/23 03:45:00	1.69992	1.70180	1.69954	1.69975	1.69982	1.70163	1.69939	1.69957
2016/12/23 03:30:00	1.70081	1.70082	1.69943	1.69992	1.70064	1.70066	1.69929	1.69982
2016/12/23 03:15:00	1.70304	1.70334	1.70046	1.70081	1.70288	1.70317	1.70033	1.70064
2016/12/23 03:00:00	1.70205	1.70368	1.70202	1.70304	1.70188	1.70352	1.70184	1.70288
2016/12/23 02:45:00	1.70321	1.70351	1.70203	1.70205	1.70304	1.70334	1.70187	1.70188
2016/12/23 02:30:00	1.70412	1.70500	1.70304	1.70321	1.70391	1.70483	1.70294	1.70304
2016/12/23 02:15:00	1.70351	1.70459	1.70318	1.70412	1.70330	1.70440	1.70303	1.70391
2016/12/23 02:00:00	1.70534	1.70534	1.70344	1.70351	1.70513	1.70513	1.70328	1.70330
2016/12/23 01:45:00	1.70491	1.70564	1.70489	1.70534	1.70471	1.70543	1.70467	1.70513
2016/12/23 01:30:00	1.70492	1.70526	1.70474	1.70491	1.70471	1.70506	1.70453	1.70471
2016/12/23 01:15:00	1.70517	1.70517	1.70435	1.70492	1.70497	1.70497	1.70415	1.70471
2016/12/23 01:00:00	1.70655	1.70666	1.70456	1.70517	1.70634	1.70645	1.70435	1.70497
2016/12/23 00:45:00	1.70733	1.70733	1.70556	1.70655	1.70712	1.70712	1.70537	1.70634
2016/12/23 00:30:00	1.70676	1.70741	1.70664	1.70733	1.70658	1.70721	1.70644	1.70712
2016/12/23 00:15:00	1.70590	1.70695	1.70584	1.70676	1.70570	1.70673	1.70565	1.70658
2016/12/23 00:00:00	1.70543	1.70622	1.70506	1.70590	1.70522	1.70601	1.70491	1.70570
2016/12/22 23:45:00	1.70435	1.70547	1.70434	1.70543	1.70415	1.70526	1.70414	1.70522
2016/12/22 23:30:00	1.70329	1.70470	1.70315	1.70435	1.70308	1.70450	1.70295	1.70415
2016/12/22 23:15:00	1.70307	1.70362	1.70261	1.70329	1.70286	1.70344	1.70243	1.70308
2016/12/22 23:00:00	1.70307	1.70320	1.70270	1.70307	1.70286	1.70301	1.70249	1.70286
2016/12/22 22:45:00	1.70283	1.70347	1.70277	1.70307	1.70265	1.70328	1.70262	1.70286
2016/12/22 22:30:00	1.70287	1.70335	1.70270	1.70283	1.70270	1.70314	1.70254	1.70265
2016/12/22 22:15:00	1.70296	1.70385	1.70267	1.70287	1.70275	1.70367	1.70247	1.70270
2016/12/22 22:00:00	1.70457	1.70498	1.70289	1.70296	1.70436	1.70479	1.70270	1.70275
2016/12/22 21:45:00	1.70334	1.70475	1.70328	1.70457	1.70313	1.70456	1.70307	1.70436
2016/12/22 21:30:00	1.70258	1.70362	1.70225	1.70334	1.70237	1.70343	1.70205	1.70313
2016/12/22 21:15:00	1.70260	1.70299	1.70196	1.70258	1.70238	1.70277	1.70178	1.70237
2016/12/22 21:00:00	1.70146	1.70272	1.70136	1.70260	1.70123	1.70246	1.70117	1.70238
2016/12/22 20:45:00	1.70149	1.70199	1.70102	1.70146	1.70122	1.70174	1.70078	1.70123
2016/12/22 20:30:00	1.70132	1.70157	1.70071	1.70149	1.70110	1.70134	1.70050	1.70122
2016/12/22 20:15:00	1.69924	1.70148	1.69898	1.70132	1.69903	1.70121	1.69876	1.70110
2016/12/22 20:00:00	1.69984	1.70041	1.69918	1.69924	1.69963	1.70026	1.69897	1.69903
2016/12/22 19:45:00	1.69950	1.69995	1.69870	1.69984	1.69929	1.69981	1.69850	1.69963
2016/12/22 19:30:00	1.69989	1.69989	1.69883	1.69950	1.69968	1.69970	1.69861	1.69929
2016/12/22 19:15:00	1.70023	1.70044	1.69947	1.69989	1.70000	1.70022	1.69925	1.69968
2016/12/22 19:00:00	1.70138	1.70189	1.70012	1.70023	1.70106	1.70165	1.69989	1.70000
2016/12/22 18:45:00	1.70189	1.70191	1.70120	1.70138	1.70154	1.70154	1.70087	1.70106
2016/12/22 18:30:00	1.70196	1.70215	1.70162	1.70189	1.70166	1.70185	1.70129	1.70154
2016/12/22 18:15:00	1.70261	1.70276	1.70134	1.70196	1.70223	1.70231	1.70105	1.70166
2016/12/22 18:00:00	1.70334	1.70364	1.70248	1.70261	1.70289	1.70317	1.70210	1.70223
2016/12/22 17:45:00	1.70330	1.70345	1.70273	1.70334	1.70255	1.70297	1.70197	1.70289
2016/12/22 17:30:00	1.70289	1.70352	1.70203	1.70330	1.70242	1.70283	1.70155	1.70255
2016/12/22 17:15:00	1.70253	1.70309	1.70239	1.70289	1.70199	1.70260	1.70184	1.70242
2016/12/22 17:00:00	1.70225	1.70290	1.70180	1.70253	1.70143	1.70209	1.70125	1.70199
2016/12/22 16:45:00	1.70336	1.70360	1.70221	1.70225	1.70304	1.70329	1.70118	1.70143
2016/12/22 16:30:00	1.70374	1.70399	1.70334	1.70336	1.70347	1.70369	1.70302	1.70304
2016/12/22 16:15:00	1.70323	1.70438	1.70314	1.70374	1.70296	1.70409	1.70291	1.70347
2016/12/22 16:00:00	1.70412	1.70441	1.70282	1.70323	1.70385	1.70415	1.70261	1.70296
2016/12/22 15:45:00	1.70374	1.70447	1.70304	1.70412	1.70363	1.70424	1.70284	1.70385
2016/12/22 15:30:00	1.70395	1.70464	1.70338	1.70374	1.70378	1.70446	1.70324	1.70363
2016/12/22 15:15:00	1.70400	1.70424	1.70303	1.70395	1.70377	1.70401	1.70277	1.70378
2016/12/22 15:00:00	1.70414	1.70489	1.70370	1.70400	1.70395	1.70464	1.70355	1.70377
2016/12/22 14:45:00	1.70573	1.70591	1.70399	1.70414	1.70553	1.70572	1.70382	1.70395
2016/12/22 14:30:00	1.70611	1.70645	1.70565	1.70573	1.70589	1.70624	1.70545	1.70553
2016/12/22 14:15:00	1.70620	1.70630	1.70554	1.70611	1.70603	1.70612	1.70533	1.70589
2016/12/22 14:00:00	1.70624	1.70661	1.70575	1.70620	1.70601	1.70639	1.70558	1.70603
2016/12/22 13:45:00	1.70548	1.70625	1.70510	1.70624	1.70531	1.70604	1.70490	1.70601
2016/12/22 13:30:00	1.70616	1.70623	1.70520	1.70548	1.70592	1.70603	1.70499	1.70531
2016/12/22 13:15:00	1.70596	1.70656	1.70571	1.70616	1.70573	1.70632	1.70551	1.70592
2016/12/22 13:00:00	1.70689	1.70692	1.70565	1.70596	1.70671	1.70676	1.70543	1.70573
2016/12/22 12:45:00	1.70554	1.70752	1.70547	1.70689	1.70536	1.70732	1.70531	1.70671
2016/12/22 12:30:00	1.70510	1.70571	1.70485	1.70554	1.70492	1.70552	1.70465	1.70536
2016/12/22 12:15:00	1.70451	1.70550	1.70429	1.70510	1.70430	1.70540	1.70410	1.70492
2016/12/22 12:00:00	1.70506	1.70579	1.70422	1.70451	1.70492	1.70556	1.70400	1.70430
2016/12/22 11:45:00	1.70369	1.70520	1.70324	1.70506	1.70353	1.70503	1.70307	1.70492
2016/12/22 11:30:00	1.70265	1.70392	1.70197	1.70369	1.70246	1.70376	1.70186	1.70353
2016/12/22 11:15:00	1.70352	1.70375	1.70203	1.70265	1.70334	1.70355	1.70185	1.70246
2016/12/22 11:00:00	1.70196	1.70494	1.70129	1.70352	1.70175	1.70477	1.70113	1.70334
2016/12/22 10:45:00	1.70629	1.70667	1.70190	1.70196	1.70613	1.70660	1.70174	1.70175
2016/12/22 10:30:00	1.70646	1.70765	1.70540	1.70629	1.70634	1.70746	1.70523	1.70613
2016/12/22 10:15:00	1.70757	1.70808	1.70626	1.70646	1.70740	1.70787	1.70613	1.70634
2016/12/22 10:00:00	1.70730	1.70969	1.70680	1.70757	1.70704	1.70945	1.70652	1.70740
2016/12/22 09:45:00	1.70760	1.70872	1.70695	1.70730	1.70746	1.70853	1.70679	1.70704
2016/12/22 09:30:00	1.70827	1.70910	1.70731	1.70760	1.70809	1.70894	1.70714	1.70746
2016/12/22 09:15:00	1.70859	1.70884	1.70744	1.70827	1.70840	1.70866	1.70736	1.70809
2016/12/22 09:00:00	1.70953	1.70956	1.70759	1.70859	1.70934	1.70937	1.70740	1.70840
2016/12/22 08:45:00	1.70972	1.71049	1.70874	1.70953	1.70953	1.71033	1.70860	1.70934
2016/12/22 08:30:00	1.71121	1.71121	1.70910	1.70972	1.70925	1.71053	1.70890	1.70953
2016/12/22 08:15:00	1.70983	1.71188	1.70930	1.71121	1.70962	1.71094	1.70909	1.70925
2016/12/22 08:00:00	1.71108	1.71126	1.70974	1.70983	1.71086	1.71109	1.70958	1.70962
2016/12/22 07:45:00	1.71263	1.71279	1.71104	1.71108	1.71260	1.71265	1.71086	1.71086
2016/12/22 07:30:00	1.71249	1.71299	1.71213	1.71263	1.71236	1.71286	1.71198	1.71260
2016/12/22 07:15:00	1.71186	1.71321	1.71180	1.71249	1.71170	1.71306	1.71163	1.71236
2016/12/22 07:00:00	1.71284	1.71354	1.71118	1.71186	1.71269	1.71335	1.71113	1.71170
2016/12/22 06:45:00	1.71303	1.71361	1.71261	1.71284	1.71287	1.71347	1.71245	1.71269
2016/12/22 06:30:00	1.71362	1.71386	1.71257	1.71303	1.71345	1.71380	1.71247	1.71287
2016/12/22 06:15:00	1.71351	1.71412	1.71290	1.71362	1.71342	1.71395	1.71274	1.71345
2016/12/22 06:00:00	1.71078	1.71380	1.71045	1.71351	1.71061	1.71367	1.71028	1.71342
2016/12/22 05:45:00	1.71092	1.71166	1.71023	1.71078	1.71075	1.71143	1.71006	1.71061
2016/12/22 05:30:00	1.71128	1.71168	1.70975	1.71092	1.71115	1.71152	1.70960	1.71075
2016/12/22 05:15:00	1.71043	1.71132	1.71008	1.71128	1.71027	1.71116	1.70990	1.71115
2016/12/22 05:00:00	1.70908	1.71075	1.70845	1.71043	1.70891	1.71059	1.70829	1.71027
2016/12/22 04:45:00	1.71011	1.71027	1.70826	1.70908	1.70997	1.71011	1.70809	1.70891
2016/12/22 04:30:00	1.70970	1.71106	1.70919	1.71011	1.70950	1.71091	1.70907	1.70997
2016/12/22 04:15:00	1.70949	1.71040	1.70901	1.70970	1.70932	1.71020	1.70883	1.70950
2016/12/22 04:00:00	1.70849	1.70964	1.70848	1.70949	1.70833	1.70948	1.70833	1.70932
2016/12/22 03:45:00	1.70992	1.71036	1.70825	1.70849	1.70976	1.71022	1.70810	1.70833
2016/12/22 03:30:00	1.71033	1.71062	1.70913	1.70992	1.71016	1.71045	1.70897	1.70976
2016/12/22 03:15:00	1.70856	1.71054	1.70823	1.71033	1.70839	1.71037	1.70807	1.71016
2016/12/22 03:00:00	1.71013	1.71109	1.70839	1.70856	1.70994	1.71096	1.70827	1.70839
2016/12/22 02:45:00	1.70917	1.71043	1.70873	1.71013	1.70901	1.71026	1.70857	1.70994
2016/12/22 02:30:00	1.70936	1.71014	1.70866	1.70917	1.70916	1.70995	1.70853	1.70901
2016/12/22 02:15:00	1.70890	1.70951	1.70790	1.70936	1.70871	1.70932	1.70770	1.70916
2016/12/22 02:00:00	1.70798	1.70944	1.70724	1.70890	1.70773	1.70933	1.70710	1.70871
2016/12/22 01:45:00	1.70765	1.70802	1.70664	1.70798	1.70744	1.70780	1.70652	1.70773
2016/12/22 01:30:00	1.70848	1.70856	1.70749	1.70765	1.70828	1.70834	1.70731	1.70744
2016/12/22 01:15:00	1.70857	1.70899	1.70824	1.70848	1.70839	1.70875	1.70806	1.70828
2016/12/22 01:00:00	1.70854	1.70940	1.70824	1.70857	1.70836	1.70920	1.70801	1.70839
2016/12/22 00:45:00	1.70896	1.70926	1.70836	1.70854	1.70878	1.70902	1.70816	1.70836
2016/12/22 00:30:00	1.70941	1.70952	1.70852	1.70896	1.70921	1.70932	1.70839	1.70878
2016/12/22 00:15:00	1.70842	1.70953	1.70791	1.70941	1.70826	1.70933	1.70772	1.70921
2016/12/22 00:00:00	1.70848	1.70887	1.70809	1.70842	1.70834	1.70872	1.70792	1.70826
2016/12/21 23:45:00	1.70783	1.70930	1.70742	1.70848	1.70764	1.70909	1.70718	1.70834
2016/12/21 23:30:00	1.70832	1.70847	1.70780	1.70783	1.70813	1.70828	1.70759	1.70764
2016/12/21 23:15:00	1.70701	1.70838	1.70687	1.70832	1.70684	1.70823	1.70666	1.70813
2016/12/21 23:00:00	1.70732	1.70742	1.70692	1.70701	1.70713	1.70722	1.70669	1.70684
2016/12/21 22:45:00	1.70714	1.70761	1.70682	1.70732	1.70696	1.70742	1.70666	1.70713
2016/12/21 22:30:00	1.70672	1.70740	1.70664	1.70714	1.70657	1.70725	1.70644	1.70696
2016/12/21 22:15:00	1.70688	1.70720	1.70660	1.70672	1.70667	1.70702	1.70641	1.70657
2016/12/21 22:00:00	1.70640	1.70715	1.70637	1.70688	1.70621	1.70699	1.70617	1.70667
2016/12/21 21:45:00	1.70639	1.70678	1.70602	1.70640	1.70621	1.70658	1.70581	1.70621
2016/12/21 21:30:00	1.70720	1.70727	1.70605	1.70639	1.70700	1.70709	1.70587	1.70621
2016/12/21 21:15:00	1.70606	1.70738	1.70578	1.70720	1.70586	1.70717	1.70559	1.70700
2016/12/21 21:00:00	1.70559	1.70640	1.70547	1.70606	1.70538	1.70621	1.70526	1.70586
2016/12/21 20:45:00	1.70574	1.70637	1.70507	1.70559	1.70553	1.70619	1.70487	1.70538
2016/12/21 20:30:00	1.70562	1.70605	1.70502	1.70574	1.70540	1.70582	1.70480	1.70553
2016/12/21 20:15:00	1.70712	1.70742	1.70507	1.70562	1.70689	1.70709	1.70486	1.70540
2016/12/21 20:00:00	1.70764	1.70809	1.70660	1.70712	1.70742	1.70790	1.70640	1.70689
2016/12/21 19:45:00	1.70707	1.70787	1.70627	1.70764	1.70682	1.70810	1.70604	1.70742
2016/12/21 19:30:00	1.70742	1.70763	1.70684	1.70707	1.70719	1.70738	1.70664	1.70682
2016/12/21 19:15:00	1.70791	1.70837	1.70673	1.70742	1.70767	1.70814	1.70657	1.70719
2016/12/21 19:00:00	1.70751	1.70845	1.70726	1.70791	1.70720	1.70822	1.70694	1.70767
2016/12/21 18:45:00	1.70792	1.70829	1.70730	1.70751	1.70765	1.70797	1.70701	1.70720
2016/12/21 18:30:00	1.70774	1.70860	1.70762	1.70792	1.70736	1.70830	1.70730	1.70765
2016/12/21 18:15:00	1.70863	1.70863	1.70766	1.70774	1.70829	1.70836	1.70736	1.70736
2016/12/21 18:00:00	1.70921	1.70962	1.70828	1.70863	1.70873	1.70940	1.70802	1.70829
2016/12/21 17:45:00	1.70953	1.70961	1.70824	1.70921	1.70859	1.70889	1.70749	1.70873
2016/12/21 17:30:00	1.70815	1.71026	1.70786	1.70953	1.70746	1.70951	1.70726	1.70859
2016/12/21 17:15:00	1.70743	1.70830	1.70741	1.70815	1.70722	1.70752	1.70699	1.70746
2016/12/21 17:00:00	1.70738	1.71075	1.70602	1.70743	1.70620	1.70900	1.70436	1.70722
2016/12/21 16:45:00	1.70731	1.70773	1.70642	1.70738	1.70696	1.70733	1.70604	1.70620
2016/12/21 16:30:00	1.70607	1.70779	1.70599	1.70731	1.70581	1.70749	1.70572	1.70696
2016/12/21 16:15:00	1.70495	1.70623	1.70478	1.70607	1.70475	1.70600	1.70461	1.70581
2016/12/21 16:00:00	1.70515	1.70544	1.70471	1.70495	1.70496	1.70524	1.70457	1.70475
