日時	"GBP/USD(始値, 買い)"	"GBP/USD(高値, 買い)"	"GBP/USD(安値, 買い)"	"GBP/USD(終値, 買い)"	"GBP/USD(始値, 売り)*"	"GBP/USD(高値, 売り)*"	"GBP/USD(安値, 売り)*"	"GBP/USD(終値, 売り)*"
2016/10/11 20:45:00	1.22669	1.22680	1.22574	1.22621	1.22652	1.22667	1.22558	1.22604
2016/10/11 20:30:00	1.22627	1.22699	1.22569	1.22669	1.22604	1.22687	1.22555	1.22652
2016/10/11 20:15:00	1.22736	1.22813	1.22591	1.22627	1.22726	1.22787	1.22569	1.22604
2016/10/11 20:00:00	1.22735	1.22774	1.22554	1.22736	1.22713	1.22751	1.22534	1.22726
2016/10/11 19:45:00	1.22863	1.22902	1.22614	1.22735	1.22845	1.22891	1.22599	1.22713
2016/10/11 19:30:00	1.22511	1.22901	1.22474	1.22863	1.22493	1.22887	1.22463	1.22845
2016/10/11 19:15:00	1.22284	1.22514	1.22203	1.22511	1.22259	1.22496	1.22196	1.22493
2016/10/11 19:00:00	1.22445	1.22496	1.22047	1.22284	1.22413	1.22473	1.22015	1.22259
2016/10/11 18:45:00	1.22263	1.22872	1.22021	1.22445	1.22237	1.22834	1.21994	1.22413
2016/10/11 18:30:00	1.21435	1.22299	1.21423	1.22263	1.21422	1.22283	1.21415	1.22237
2016/10/11 18:15:00	1.21286	1.21437	1.21267	1.21435	1.21265	1.21426	1.21245	1.21422
2016/10/11 18:00:00	1.21171	1.21301	1.21171	1.21286	1.21151	1.21283	1.21147	1.21265
2016/10/11 17:45:00	1.21107	1.21178	1.21081	1.21171	1.21058	1.21151	1.21058	1.21151
2016/10/11 17:30:00	1.21115	1.21151	1.21073	1.21107	1.21102	1.21132	1.21048	1.21058
2016/10/11 17:15:00	1.21255	1.21262	1.21114	1.21115	1.21224	1.21234	1.21076	1.21102
2016/10/11 17:00:00	1.21253	1.21295	1.21235	1.21255	1.21188	1.21252	1.21188	1.21224
2016/10/11 16:45:00	1.21316	1.21322	1.21169	1.21253	1.21296	1.21302	1.21159	1.21188
2016/10/11 16:30:00	1.21337	1.21360	1.21222	1.21316	1.21326	1.21350	1.21205	1.21296
2016/10/11 16:15:00	1.21423	1.21485	1.21307	1.21337	1.21411	1.21476	1.21296	1.21326
2016/10/11 16:00:00	1.21278	1.21426	1.21246	1.21423	1.21267	1.21413	1.21234	1.21411
2016/10/11 15:45:00	1.21268	1.21338	1.21258	1.21278	1.21258	1.21329	1.21253	1.21267
2016/10/11 15:30:00	1.21287	1.21317	1.21248	1.21268	1.21276	1.21309	1.21239	1.21258
2016/10/11 15:15:00	1.21264	1.21370	1.21246	1.21287	1.21257	1.21359	1.21239	1.21276
2016/10/11 15:00:00	1.21355	1.21358	1.21253	1.21264	1.21347	1.21351	1.21245	1.21257
2016/10/11 14:45:00	1.21317	1.21411	1.21299	1.21355	1.21308	1.21404	1.21290	1.21347
2016/10/11 14:30:00	1.21317	1.21329	1.21207	1.21317	1.21306	1.21319	1.21197	1.21308
2016/10/11 14:15:00	1.21533	1.21546	1.21251	1.21317	1.21520	1.21533	1.21241	1.21306
2016/10/11 14:00:00	1.21155	1.21609	1.21129	1.21533	1.21144	1.21594	1.21119	1.21520
2016/10/11 13:45:00	1.21149	1.21201	1.20900	1.21155	1.21139	1.21195	1.20886	1.21144
2016/10/11 13:30:00	1.21321	1.21329	1.21003	1.21149	1.21311	1.21320	1.20994	1.21139
2016/10/11 13:15:00	1.21225	1.21452	1.21159	1.21321	1.21217	1.21444	1.21149	1.21311
2016/10/11 13:00:00	1.21585	1.21627	1.21067	1.21225	1.21574	1.21617	1.21052	1.21217
2016/10/11 12:45:00	1.21938	1.21956	1.21490	1.21585	1.21926	1.21945	1.21477	1.21574
2016/10/11 12:30:00	1.22179	1.22201	1.21874	1.21938	1.22176	1.22196	1.21863	1.21926
2016/10/11 12:15:00	1.22256	1.22271	1.22147	1.22179	1.22248	1.22262	1.22144	1.22176
2016/10/11 12:00:00	1.22174	1.22272	1.22169	1.22256	1.22166	1.22268	1.22163	1.22248
2016/10/11 11:45:00	1.22124	1.22226	1.22075	1.22174	1.22117	1.22218	1.22069	1.22166
2016/10/11 11:30:00	1.22252	1.22253	1.22003	1.22124	1.22245	1.22246	1.21999	1.22117
2016/10/11 11:15:00	1.22446	1.22518	1.22220	1.22252	1.22440	1.22512	1.22213	1.22245
2016/10/11 11:00:00	1.22263	1.22477	1.22256	1.22446	1.22254	1.22472	1.22249	1.22440
2016/10/11 10:45:00	1.22403	1.22477	1.22208	1.22263	1.22396	1.22471	1.22200	1.22254
2016/10/11 10:30:00	1.22636	1.22640	1.22351	1.22403	1.22630	1.22633	1.22347	1.22396
2016/10/11 10:15:00	1.22703	1.22742	1.22544	1.22636	1.22697	1.22737	1.22540	1.22630
2016/10/11 10:00:00	1.22775	1.22835	1.22653	1.22703	1.22769	1.22831	1.22647	1.22697
2016/10/11 09:45:00	1.23022	1.23076	1.22772	1.22775	1.23016	1.23070	1.22765	1.22769
2016/10/11 09:30:00	1.23135	1.23147	1.23017	1.23022	1.23129	1.23141	1.23012	1.23016
2016/10/11 09:15:00	1.23267	1.23267	1.23126	1.23135	1.23259	1.23260	1.23119	1.23129
2016/10/11 09:00:00	1.23073	1.23295	1.23067	1.23267	1.23067	1.23288	1.23060	1.23259
2016/10/11 08:45:00	1.22956	1.23075	1.22926	1.23073	1.22949	1.23070	1.22922	1.23067
2016/10/11 08:30:00	1.22949	1.23079	1.22936	1.22956	1.22942	1.23073	1.22930	1.22949
2016/10/11 08:15:00	1.22776	1.22973	1.22748	1.22949	1.22769	1.22967	1.22741	1.22942
2016/10/11 08:00:00	1.22724	1.22790	1.22689	1.22776	1.22718	1.22787	1.22682	1.22769
2016/10/11 07:45:00	1.22670	1.22757	1.22659	1.22724	1.22663	1.22752	1.22654	1.22718
2016/10/11 07:30:00	1.22666	1.22681	1.22560	1.22670	1.22660	1.22678	1.22555	1.22663
2016/10/11 07:15:00	1.22566	1.22670	1.22528	1.22666	1.22561	1.22665	1.22522	1.22660
2016/10/11 07:00:00	1.22579	1.22649	1.22530	1.22566	1.22570	1.22643	1.22525	1.22561
2016/10/11 06:45:00	1.22626	1.22652	1.22501	1.22579	1.22619	1.22646	1.22492	1.22570
2016/10/11 06:30:00	1.22848	1.22892	1.22602	1.22626	1.22844	1.22889	1.22590	1.22619
2016/10/11 06:15:00	1.22899	1.22929	1.22805	1.22848	1.22892	1.22922	1.22799	1.22844
2016/10/11 06:00:00	1.23012	1.23048	1.22881	1.22899	1.23005	1.23041	1.22877	1.22892
2016/10/11 05:45:00	1.22958	1.23063	1.22885	1.23012	1.22949	1.23056	1.22877	1.23005
2016/10/11 05:30:00	1.22989	1.23089	1.22945	1.22958	1.22981	1.23081	1.22936	1.22949
2016/10/11 05:15:00	1.22918	1.22991	1.22870	1.22989	1.22913	1.22983	1.22864	1.22981
2016/10/11 05:00:00	1.22864	1.22941	1.22855	1.22918	1.22851	1.22935	1.22843	1.22913
2016/10/11 04:45:00	1.22938	1.22961	1.22849	1.22864	1.22929	1.22957	1.22840	1.22851
2016/10/11 04:30:00	1.22981	1.23059	1.22937	1.22938	1.22973	1.23053	1.22929	1.22929
2016/10/11 04:15:00	1.22939	1.22995	1.22824	1.22981	1.22931	1.22989	1.22816	1.22973
2016/10/11 04:00:00	1.22968	1.23090	1.22918	1.22939	1.22961	1.23080	1.22911	1.22931
2016/10/11 03:45:00	1.22866	1.22969	1.22812	1.22968	1.22861	1.22962	1.22807	1.22961
2016/10/11 03:30:00	1.22899	1.23080	1.22837	1.22866	1.22892	1.23073	1.22829	1.22861
2016/10/11 03:15:00	1.22797	1.22930	1.22785	1.22899	1.22789	1.22921	1.22779	1.22892
2016/10/11 03:00:00	1.22924	1.22996	1.22791	1.22797	1.22917	1.22988	1.22784	1.22789
2016/10/11 02:45:00	1.23199	1.23228	1.22860	1.22924	1.23193	1.23219	1.22848	1.22917
2016/10/11 02:30:00	1.23188	1.23219	1.23082	1.23199	1.23178	1.23211	1.23079	1.23193
2016/10/11 02:15:00	1.23117	1.23232	1.23116	1.23188	1.23105	1.23221	1.23105	1.23178
2016/10/11 02:00:00	1.23180	1.23193	1.23090	1.23117	1.23169	1.23184	1.23079	1.23105
2016/10/11 01:45:00	1.23122	1.23196	1.23107	1.23180	1.23110	1.23189	1.23098	1.23169
2016/10/11 01:30:00	1.23155	1.23162	1.23059	1.23122	1.23143	1.23152	1.23051	1.23110
2016/10/11 01:15:00	1.23198	1.23203	1.23121	1.23155	1.23190	1.23193	1.23111	1.23143
2016/10/11 01:00:00	1.23233	1.23238	1.23195	1.23198	1.23224	1.23232	1.23187	1.23190
2016/10/11 00:45:00	1.23255	1.23271	1.23226	1.23233	1.23247	1.23263	1.23216	1.23224
2016/10/11 00:30:00	1.23234	1.23289	1.23227	1.23255	1.23223	1.23281	1.23217	1.23247
2016/10/11 00:15:00	1.23219	1.23241	1.23183	1.23234	1.23208	1.23232	1.23174	1.23223
2016/10/11 00:00:00	1.23240	1.23241	1.23174	1.23219	1.23229	1.23233	1.23164	1.23208
2016/10/10 23:45:00	1.23226	1.23240	1.23155	1.23240	1.23214	1.23229	1.23144	1.23229
2016/10/10 23:30:00	1.23117	1.23236	1.23076	1.23226	1.23103	1.23225	1.23067	1.23214
2016/10/10 23:15:00	1.23203	1.23239	1.23116	1.23117	1.23192	1.23227	1.23102	1.23103
2016/10/10 23:00:00	1.23226	1.23269	1.23166	1.23203	1.23217	1.23259	1.23155	1.23192
2016/10/10 22:45:00	1.23099	1.23231	1.23094	1.23226	1.23087	1.23221	1.23085	1.23217
2016/10/10 22:30:00	1.23097	1.23150	1.23094	1.23099	1.23090	1.23144	1.23084	1.23087
2016/10/10 22:15:00	1.23116	1.23132	1.23017	1.23097	1.23109	1.23124	1.23008	1.23090
2016/10/10 22:00:00	1.23141	1.23176	1.23059	1.23116	1.23132	1.23166	1.23053	1.23109
2016/10/10 21:45:00	1.23147	1.23153	1.23061	1.23141	1.23136	1.23144	1.23052	1.23132
2016/10/10 21:30:00	1.23195	1.23221	1.23142	1.23147	1.23185	1.23211	1.23133	1.23136
2016/10/10 21:15:00	1.23344	1.23359	1.23183	1.23195	1.23334	1.23350	1.23175	1.23185
2016/10/10 21:00:00	1.23384	1.23402	1.23269	1.23344	1.23371	1.23389	1.23262	1.23334
2016/10/10 20:45:00	1.23422	1.23464	1.23376	1.23384	1.23410	1.23451	1.23366	1.23371
2016/10/10 20:30:00	1.23473	1.23479	1.23373	1.23422	1.23458	1.23463	1.23361	1.23410
2016/10/10 20:15:00	1.23477	1.23526	1.23436	1.23473	1.23464	1.23515	1.23426	1.23458
2016/10/10 20:00:00	1.23470	1.23490	1.23316	1.23477	1.23461	1.23477	1.23305	1.23464
2016/10/10 19:45:00	1.23557	1.23561	1.23386	1.23470	1.23545	1.23547	1.23378	1.23461
2016/10/10 19:30:00	1.23608	1.23612	1.23545	1.23557	1.23596	1.23602	1.23535	1.23545
2016/10/10 19:15:00	1.23620	1.23626	1.23590	1.23608	1.23607	1.23615	1.23577	1.23596
2016/10/10 19:00:00	1.23627	1.23649	1.23616	1.23620	1.23608	1.23639	1.23606	1.23607
2016/10/10 18:45:00	1.23633	1.23640	1.23607	1.23627	1.23616	1.23627	1.23594	1.23608
2016/10/10 18:30:00	1.23649	1.23652	1.23633	1.23633	1.23634	1.23636	1.23616	1.23616
2016/10/10 18:15:00	1.23661	1.23661	1.23627	1.23649	1.23641	1.23645	1.23614	1.23634
2016/10/10 18:00:00	1.23679	1.23679	1.23610	1.23661	1.23619	1.23655	1.23582	1.23641
2016/10/10 17:45:00	1.23659	1.23684	1.23639	1.23679	1.23590	1.23629	1.23584	1.23619
2016/10/10 17:30:00	1.23663	1.23686	1.23645	1.23659	1.23635	1.23646	1.23590	1.23590
2016/10/10 17:15:00	1.23676	1.23676	1.23650	1.23663	1.23614	1.23636	1.23610	1.23635
2016/10/10 17:00:00	1.23634	1.23801	1.23630	1.23676	1.23593	1.23729	1.23592	1.23614
2016/10/10 16:45:00	1.23627	1.23644	1.23621	1.23634	1.23618	1.23625	1.23593	1.23593
2016/10/10 16:30:00	1.23635	1.23647	1.23610	1.23627	1.23627	1.23639	1.23596	1.23618
2016/10/10 16:15:00	1.23620	1.23642	1.23597	1.23635	1.23611	1.23634	1.23592	1.23627
2016/10/10 16:00:00	1.23633	1.23636	1.23598	1.23620	1.23625	1.23627	1.23592	1.23611
2016/10/10 15:45:00	1.23555	1.23633	1.23502	1.23633	1.23547	1.23626	1.23496	1.23625
2016/10/10 15:30:00	1.23535	1.23575	1.23492	1.23555	1.23526	1.23567	1.23484	1.23547
2016/10/10 15:15:00	1.23525	1.23567	1.23514	1.23535	1.23516	1.23561	1.23507	1.23526
2016/10/10 15:00:00	1.23487	1.23575	1.23485	1.23525	1.23481	1.23569	1.23478	1.23516
2016/10/10 14:45:00	1.23563	1.23563	1.23454	1.23487	1.23558	1.23558	1.23445	1.23481
2016/10/10 14:30:00	1.23585	1.23606	1.23554	1.23563	1.23578	1.23600	1.23549	1.23558
2016/10/10 14:15:00	1.23578	1.23615	1.23535	1.23585	1.23570	1.23608	1.23529	1.23578
2016/10/10 14:00:00	1.23599	1.23622	1.23547	1.23578	1.23592	1.23614	1.23539	1.23570
2016/10/10 13:45:00	1.23606	1.23616	1.23551	1.23599	1.23599	1.23614	1.23548	1.23592
2016/10/10 13:30:00	1.23642	1.23672	1.23592	1.23606	1.23635	1.23669	1.23587	1.23599
2016/10/10 13:15:00	1.23678	1.23694	1.23611	1.23642	1.23670	1.23687	1.23604	1.23635
2016/10/10 13:00:00	1.23809	1.23812	1.23651	1.23678	1.23801	1.23806	1.23646	1.23670
2016/10/10 12:45:00	1.23808	1.23860	1.23753	1.23809	1.23804	1.23854	1.23747	1.23801
2016/10/10 12:30:00	1.23838	1.23847	1.23709	1.23808	1.23832	1.23840	1.23703	1.23804
2016/10/10 12:15:00	1.23886	1.23889	1.23813	1.23838	1.23881	1.23882	1.23809	1.23832
2016/10/10 12:00:00	1.23961	1.24010	1.23876	1.23886	1.23955	1.24004	1.23870	1.23881
2016/10/10 11:45:00	1.23900	1.23965	1.23837	1.23961	1.23895	1.23961	1.23833	1.23955
2016/10/10 11:30:00	1.23839	1.23932	1.23820	1.23900	1.23829	1.23925	1.23813	1.23895
2016/10/10 11:15:00	1.23876	1.24000	1.23837	1.23839	1.23871	1.23994	1.23829	1.23829
2016/10/10 11:00:00	1.23780	1.23938	1.23739	1.23876	1.23773	1.23931	1.23731	1.23871
2016/10/10 10:45:00	1.23698	1.23821	1.23698	1.23780	1.23692	1.23814	1.23690	1.23773
2016/10/10 10:30:00	1.23667	1.23752	1.23660	1.23698	1.23663	1.23745	1.23653	1.23692
2016/10/10 10:15:00	1.23643	1.23684	1.23581	1.23667	1.23636	1.23685	1.23576	1.23663
2016/10/10 10:00:00	1.23673	1.23675	1.23554	1.23643	1.23664	1.23667	1.23549	1.23636
2016/10/10 09:45:00	1.23730	1.23760	1.23595	1.23673	1.23724	1.23753	1.23585	1.23664
2016/10/10 09:30:00	1.23768	1.23852	1.23631	1.23730	1.23760	1.23845	1.23621	1.23724
2016/10/10 09:15:00	1.23858	1.23895	1.23730	1.23768	1.23851	1.23888	1.23722	1.23760
2016/10/10 09:00:00	1.23902	1.23931	1.23806	1.23858	1.23896	1.23924	1.23799	1.23851
2016/10/10 08:45:00	1.23878	1.23912	1.23826	1.23902	1.23870	1.23906	1.23819	1.23896
2016/10/10 08:30:00	1.23854	1.23924	1.23828	1.23878	1.23845	1.23915	1.23820	1.23870
2016/10/10 08:15:00	1.23901	1.23910	1.23775	1.23854	1.23895	1.23905	1.23766	1.23845
2016/10/10 08:00:00	1.23912	1.23937	1.23874	1.23901	1.23905	1.23931	1.23867	1.23895
2016/10/10 07:45:00	1.24102	1.24104	1.23867	1.23912	1.24094	1.24097	1.23860	1.23905
2016/10/10 07:30:00	1.24222	1.24256	1.24071	1.24102	1.24217	1.24248	1.24063	1.24094
2016/10/10 07:15:00	1.24261	1.24292	1.24177	1.24222	1.24256	1.24286	1.24174	1.24217
2016/10/10 07:00:00	1.24267	1.24309	1.24228	1.24261	1.24263	1.24300	1.24219	1.24256
2016/10/10 06:45:00	1.24143	1.24272	1.24130	1.24267	1.24135	1.24266	1.24125	1.24263
2016/10/10 06:30:00	1.24070	1.24153	1.24070	1.24143	1.24063	1.24145	1.24063	1.24135
2016/10/10 06:15:00	1.24127	1.24130	1.24022	1.24070	1.24121	1.24121	1.24019	1.24063
2016/10/10 06:00:00	1.24173	1.24194	1.24097	1.24127	1.24169	1.24191	1.24092	1.24121
2016/10/10 05:45:00	1.24153	1.24206	1.24086	1.24173	1.24147	1.24199	1.24075	1.24169
2016/10/10 05:30:00	1.24186	1.24200	1.24108	1.24153	1.24178	1.24191	1.24103	1.24147
2016/10/10 05:15:00	1.24153	1.24242	1.24147	1.24186	1.24151	1.24235	1.24138	1.24178
2016/10/10 05:00:00	1.24178	1.24219	1.24101	1.24153	1.24171	1.24211	1.24095	1.24151
2016/10/10 04:45:00	1.24069	1.24201	1.24069	1.24178	1.24063	1.24193	1.24063	1.24171
2016/10/10 04:30:00	1.24069	1.24118	1.24025	1.24069	1.24064	1.24111	1.24017	1.24063
2016/10/10 04:15:00	1.24075	1.24136	1.23991	1.24069	1.24069	1.24125	1.23982	1.24064
2016/10/10 04:00:00	1.24089	1.24245	1.24059	1.24075	1.24079	1.24238	1.24049	1.24069
2016/10/10 03:45:00	1.23976	1.24181	1.23943	1.24089	1.23968	1.24172	1.23934	1.24079
2016/10/10 03:30:00	1.23799	1.23991	1.23798	1.23976	1.23791	1.23983	1.23790	1.23968
2016/10/10 03:15:00	1.23780	1.23813	1.23706	1.23799	1.23776	1.23807	1.23699	1.23791
2016/10/10 03:00:00	1.23674	1.23829	1.23672	1.23780	1.23665	1.23823	1.23665	1.23776
2016/10/10 02:45:00	1.23837	1.23876	1.23666	1.23674	1.23826	1.23866	1.23660	1.23665
2016/10/10 02:30:00	1.23914	1.23919	1.23756	1.23837	1.23902	1.23910	1.23744	1.23826
2016/10/10 02:15:00	1.23893	1.23980	1.23859	1.23914	1.23882	1.23969	1.23848	1.23902
2016/10/10 02:00:00	1.24004	1.24047	1.23864	1.23893	1.23983	1.24035	1.23852	1.23882
2016/10/10 01:45:00	1.24026	1.24049	1.23988	1.24004	1.24012	1.24037	1.23974	1.23983
2016/10/10 01:30:00	1.23957	1.24090	1.23932	1.24026	1.23943	1.24081	1.23921	1.24012
2016/10/10 01:15:00	1.24046	1.24099	1.23955	1.23957	1.24032	1.24086	1.23940	1.23943
2016/10/10 01:00:00	1.24076	1.24084	1.24036	1.24046	1.24066	1.24074	1.24024	1.24032
2016/10/10 00:45:00	1.24142	1.24158	1.24076	1.24076	1.24125	1.24144	1.24065	1.24066
2016/10/10 00:30:00	1.24037	1.24180	1.24036	1.24142	1.24023	1.24165	1.24021	1.24125
2016/10/10 00:15:00	1.24034	1.24040	1.24014	1.24037	1.24022	1.24029	1.23998	1.24023
2016/10/10 00:00:00	1.24026	1.24042	1.23989	1.24034	1.24011	1.24030	1.23977	1.24022
2016/10/09 23:45:00	1.24074	1.24085	1.23987	1.24026	1.24056	1.24071	1.23979	1.24011
2016/10/09 23:30:00	1.24021	1.24074	1.23986	1.24074	1.24004	1.24058	1.23973	1.24056
2016/10/09 23:15:00	1.24048	1.24097	1.23973	1.24021	1.24034	1.24075	1.23959	1.24004
2016/10/09 23:00:00	1.24107	1.24115	1.23968	1.24048	1.24090	1.24098	1.23956	1.24034
2016/10/09 22:45:00	1.24168	1.24178	1.24091	1.24107	1.24152	1.24164	1.24076	1.24090
2016/10/09 22:30:00	1.24254	1.24285	1.24158	1.24168	1.24239	1.24270	1.24143	1.24152
2016/10/09 22:15:00	1.24267	1.24311	1.24198	1.24254	1.24253	1.24297	1.24182	1.24239
2016/10/09 22:00:00	1.24198	1.24272	1.24191	1.24267	1.24186	1.24258	1.24178	1.24253
2016/10/09 21:45:00	1.24306	1.24318	1.24173	1.24198	1.24297	1.24306	1.24160	1.24186
2016/10/09 21:30:00	1.24370	1.24384	1.24306	1.24306	1.24356	1.24372	1.24295	1.24297
2016/10/09 21:15:00	1.24420	1.24421	1.24337	1.24370	1.24411	1.24411	1.24322	1.24356
2016/10/09 21:00:00	1.24394	1.24450	1.24378	1.24420	1.24386	1.24440	1.24371	1.24411
2016/10/09 20:45:00	1.24371	1.24399	1.24368	1.24394	1.24357	1.24393	1.24354	1.24386
2016/10/09 20:30:00	1.24371	1.24384	1.24353	1.24371	1.24360	1.24381	1.24341	1.24357
2016/10/09 20:15:00	1.24370	1.24380	1.24323	1.24371	1.24360	1.24370	1.24311	1.24360
2016/10/09 20:00:00	1.24359	1.24388	1.24324	1.24370	1.24347	1.24379	1.24311	1.24360
2016/10/09 19:45:00	1.24354	1.24377	1.24289	1.24359	1.24345	1.24368	1.24277	1.24347
2016/10/09 19:30:00	1.24357	1.24387	1.24287	1.24354	1.24340	1.24375	1.24284	1.24345
2016/10/09 19:15:00	1.24356	1.24389	1.24342	1.24357	1.24348	1.24371	1.24328	1.24340
2016/10/09 19:00:00	1.24359	1.24365	1.24287	1.24356	1.24344	1.24355	1.24289	1.24348
2016/10/09 18:45:00	1.24326	1.24368	1.24313	1.24359	1.24336	1.24354	1.24302	1.24344
2016/10/09 18:30:00	1.24372	1.24399	1.24316	1.24326	1.24352	1.24386	1.24334	1.24336
2016/10/09 18:15:00	1.24404	1.24419	1.24361	1.24372	1.24383	1.24394	1.24339	1.24352
2016/10/09 18:00:00	1.24394	1.24442	1.24307	1.24404	1.24268	1.24383	1.24268	1.24383
2016/10/09 17:45:00	1.24355	1.24400	1.24347	1.24394	1.24269	1.24304	1.24253	1.24268
2016/10/09 17:30:00	1.24345	1.24381	1.24318	1.24355	1.24219	1.24324	1.24205	1.24269
2016/10/09 17:15:00	1.24361	1.24400	1.24276	1.24345	1.24240	1.24272	1.24207	1.24219
2016/10/09 17:00:00	1.24047	1.24425	1.24021	1.24361	1.23968	1.24257	1.23895	1.24240
2016/10/07 16:45:00	1.24353	1.24432	1.24235	1.24410	1.24335	1.24404	1.24180	1.24299
2016/10/07 16:30:00	1.24348	1.24400	1.24348	1.24353	1.24335	1.24389	1.24334	1.24335
2016/10/07 16:15:00	1.24328	1.24399	1.24267	1.24348	1.24316	1.24388	1.24251	1.24335
2016/10/07 16:00:00	1.24408	1.24438	1.24319	1.24328	1.24398	1.24427	1.24311	1.24316
2016/10/07 15:45:00	1.24408	1.24438	1.24331	1.24408	1.24401	1.24432	1.24322	1.24398
2016/10/07 15:30:00	1.24417	1.24459	1.24335	1.24408	1.24415	1.24451	1.24328	1.24401
2016/10/07 15:15:00	1.24296	1.24421	1.24295	1.24417	1.24287	1.24415	1.24287	1.24415
2016/10/07 15:00:00	1.24313	1.24404	1.24287	1.24296	1.24306	1.24395	1.24279	1.24287
2016/10/07 14:45:00	1.24316	1.24370	1.24255	1.24313	1.24306	1.24363	1.24248	1.24306
2016/10/07 14:30:00	1.24439	1.24463	1.24293	1.24316	1.24427	1.24454	1.24288	1.24306
2016/10/07 14:15:00	1.24469	1.24503	1.24329	1.24439	1.24455	1.24493	1.24321	1.24427
2016/10/07 14:00:00	1.24343	1.24497	1.24328	1.24469	1.24329	1.24487	1.24318	1.24455
2016/10/07 13:45:00	1.24573	1.24581	1.24323	1.24343	1.24564	1.24575	1.24309	1.24329
2016/10/07 13:30:00	1.24522	1.24587	1.24486	1.24573	1.24510	1.24583	1.24478	1.24564
2016/10/07 13:15:00	1.24501	1.24597	1.24449	1.24522	1.24489	1.24585	1.24441	1.24510
2016/10/07 13:00:00	1.24603	1.24648	1.24441	1.24501	1.24589	1.24632	1.24432	1.24489
2016/10/07 12:45:00	1.24392	1.24639	1.24298	1.24603	1.24380	1.24629	1.24284	1.24589
2016/10/07 12:30:00	1.24348	1.24461	1.24300	1.24392	1.24330	1.24448	1.24288	1.24380
2016/10/07 12:15:00	1.24265	1.24470	1.24115	1.24348	1.24249	1.24456	1.24104	1.24330
2016/10/07 12:00:00	1.24290	1.24358	1.24122	1.24265	1.24280	1.24343	1.24113	1.24249
2016/10/07 11:45:00	1.23839	1.24303	1.23783	1.24290	1.23827	1.24291	1.23772	1.24280
2016/10/07 11:30:00	1.24271	1.24277	1.23769	1.23839	1.24262	1.24267	1.23764	1.23827
2016/10/07 11:15:00	1.24444	1.24509	1.24258	1.24271	1.24428	1.24499	1.24249	1.24262
2016/10/07 11:00:00	1.24651	1.24703	1.24436	1.24444	1.24643	1.24692	1.24424	1.24428
2016/10/07 10:45:00	1.24582	1.24667	1.24404	1.24651	1.24570	1.24658	1.24392	1.24643
2016/10/07 10:30:00	1.24471	1.24651	1.24416	1.24582	1.24457	1.24640	1.24406	1.24570
2016/10/07 10:15:00	1.24457	1.24620	1.24370	1.24471	1.24447	1.24611	1.24360	1.24457
2016/10/07 10:00:00	1.24150	1.24480	1.24097	1.24457	1.24133	1.24470	1.24085	1.24447
2016/10/07 09:45:00	1.24162	1.24232	1.23809	1.24150	1.24151	1.24216	1.23798	1.24133
2016/10/07 09:30:00	1.23852	1.24343	1.23748	1.24162	1.23838	1.24339	1.23745	1.24151
2016/10/07 09:15:00	1.23722	1.23852	1.23504	1.23852	1.23710	1.23839	1.23499	1.23838
2016/10/07 09:00:00	1.23852	1.23918	1.23637	1.23722	1.23838	1.23902	1.23621	1.23710
2016/10/07 08:45:00	1.23594	1.23913	1.23391	1.23852	1.23582	1.23898	1.23379	1.23838
2016/10/07 08:30:00	1.23411	1.23930	1.23131	1.23594	1.23269	1.23894	1.23113	1.23582
2016/10/07 08:15:00	1.23290	1.23545	1.23221	1.23411	1.23274	1.23523	1.23203	1.23269
2016/10/07 08:00:00	1.23682	1.23686	1.23198	1.23290	1.23669	1.23672	1.23181	1.23274
2016/10/07 07:45:00	1.23436	1.23737	1.23365	1.23682	1.23420	1.23725	1.23359	1.23669
2016/10/07 07:30:00	1.23417	1.23477	1.23245	1.23436	1.23404	1.23462	1.23229	1.23420
2016/10/07 07:15:00	1.23720	1.23751	1.23412	1.23417	1.23706	1.23738	1.23396	1.23404
2016/10/07 07:00:00	1.23786	1.23797	1.23520	1.23720	1.23776	1.23784	1.23503	1.23706
2016/10/07 06:45:00	1.23552	1.23978	1.23547	1.23786	1.23539	1.23960	1.23535	1.23776
2016/10/07 06:30:00	1.23401	1.23701	1.23388	1.23552	1.23392	1.23683	1.23368	1.23539
2016/10/07 06:15:00	1.22887	1.23505	1.22777	1.23401	1.22871	1.23490	1.22761	1.23392
2016/10/07 06:00:00	1.23155	1.23173	1.22281	1.22887	1.23149	1.23165	1.22269	1.22871
2016/10/07 05:45:00	1.23634	1.23646	1.23140	1.23155	1.23628	1.23638	1.23132	1.23149
2016/10/07 05:30:00	1.23876	1.23918	1.23528	1.23634	1.23865	1.23910	1.23517	1.23628
2016/10/07 05:15:00	1.23935	1.23983	1.23735	1.23876	1.23924	1.23976	1.23723	1.23865
2016/10/07 05:00:00	1.24347	1.24357	1.23894	1.23935	1.24338	1.24349	1.23881	1.23924
2016/10/07 04:45:00	1.24452	1.24503	1.24248	1.24347	1.24444	1.24495	1.24240	1.24338
2016/10/07 04:30:00	1.24501	1.24524	1.24254	1.24452	1.24469	1.24516	1.24242	1.24444
2016/10/07 04:15:00	1.24327	1.24515	1.24260	1.24501	1.24318	1.24504	1.24252	1.24469
2016/10/07 04:00:00	1.24592	1.24616	1.24304	1.24327	1.24581	1.24610	1.24295	1.24318
2016/10/07 03:45:00	1.24572	1.24780	1.24548	1.24592	1.24563	1.24770	1.24538	1.24581
