日時	"USD/CZK(始値, 買い)"	"USD/CZK(高値, 買い)"	"USD/CZK(安値, 買い)"	"USD/CZK(終値, 買い)"	"USD/CZK(始値, 売り)*"	"USD/CZK(高値, 売り)*"	"USD/CZK(安値, 売り)*"	"USD/CZK(終値, 売り)*"
2016/12/29 01:45:00	25.8400	25.8460	25.8330	25.8370	25.8310	25.8380	25.8250	25.8270
2016/12/29 01:30:00	25.8510	25.8570	25.8390	25.8400	25.8410	25.8490	25.8310	25.8310
2016/12/29 01:15:00	25.8440	25.8570	25.8390	25.8510	25.8390	25.8460	25.8310	25.8410
2016/12/29 01:00:00	25.8390	25.8440	25.8370	25.8440	25.8290	25.8390	25.8280	25.8390
2016/12/29 00:45:00	25.8390	25.8510	25.8380	25.8390	25.8300	25.8440	25.8290	25.8290
2016/12/29 00:30:00	25.8360	25.8440	25.8360	25.8390	25.8290	25.8360	25.8290	25.8300
2016/12/29 00:15:00	25.8370	25.8440	25.8300	25.8360	25.8290	25.8360	25.8180	25.8290
2016/12/29 00:00:00	25.8500	25.8550	25.8360	25.8370	25.8450	25.8470	25.8260	25.8290
2016/12/28 23:45:00	25.8410	25.8550	25.8390	25.8500	25.8310	25.8460	25.8310	25.8450
2016/12/28 23:30:00	25.8460	25.8580	25.8410	25.8410	25.8370	25.8480	25.8310	25.8310
2016/12/28 23:15:00	25.8650	25.8650	25.8450	25.8460	25.8560	25.8570	25.8370	25.8370
2016/12/28 23:00:00	25.8820	25.8820	25.8620	25.8650	25.8750	25.8760	25.8540	25.8560
2016/12/28 22:45:00	25.8870	25.8920	25.8820	25.8820	25.8790	25.8850	25.8720	25.8750
2016/12/28 22:30:00	25.8960	25.8980	25.8860	25.8870	25.8880	25.8890	25.8790	25.8790
2016/12/28 22:15:00	25.8950	25.9020	25.8940	25.8960	25.8880	25.8930	25.8860	25.8880
2016/12/28 22:00:00	25.9000	25.9060	25.8950	25.8950	25.8920	25.8980	25.8870	25.8880
2016/12/28 21:45:00	25.9090	25.9140	25.9000	25.9000	25.9010	25.9050	25.8910	25.8920
2016/12/28 21:30:00	25.8930	25.9120	25.8910	25.9090	25.8860	25.9040	25.8840	25.9010
2016/12/28 21:15:00	25.8940	25.8970	25.8880	25.8930	25.8860	25.8890	25.8800	25.8860
2016/12/28 21:00:00	25.9030	25.9030	25.8910	25.8940	25.8940	25.8950	25.8830	25.8860
2016/12/28 20:45:00	25.8980	25.9030	25.8940	25.9030	25.8890	25.8960	25.8850	25.8940
2016/12/28 20:30:00	25.9070	25.9140	25.8950	25.8980	25.8980	25.9060	25.8870	25.8890
2016/12/28 20:15:00	25.9050	25.9260	25.9040	25.9070	25.8960	25.9170	25.8960	25.8980
2016/12/28 20:00:00	25.9240	25.9240	25.9020	25.9050	25.9140	25.9160	25.8940	25.8960
2016/12/28 19:45:00	25.9120	25.9260	25.9080	25.9240	25.9050	25.9190	25.9000	25.9140
2016/12/28 19:30:00	25.9140	25.9280	25.9080	25.9120	25.9070	25.9200	25.8990	25.9050
2016/12/28 19:15:00	25.9250	25.9260	25.9140	25.9140	25.9160	25.9160	25.9020	25.9070
2016/12/28 19:00:00	25.9500	25.9510	25.9220	25.9250	25.9440	25.9440	25.9120	25.9160
2016/12/28 18:45:00	25.9410	25.9500	25.9340	25.9500	25.9340	25.9440	25.9260	25.9440
2016/12/28 18:30:00	25.9310	25.9450	25.9300	25.9410	25.9240	25.9370	25.9230	25.9340
2016/12/28 18:15:00	25.9370	25.9390	25.9290	25.9310	25.9270	25.9320	25.9220	25.9240
2016/12/28 18:00:00	25.9420	25.9470	25.9370	25.9370	25.9300	25.9350	25.9260	25.9270
2016/12/28 17:45:00	25.9470	25.9550	25.9390	25.9420	25.9320	25.9440	25.9300	25.9300
2016/12/28 17:30:00	25.9520	25.9570	25.9420	25.9470	25.9420	25.9420	25.9310	25.9320
2016/12/28 17:15:00	25.9520	25.9688	25.9490	25.9520	25.9340	25.9450	25.9270	25.9420
2016/12/28 17:00:00	25.9640	25.9730	25.9430	25.9520	25.9410	25.9560	25.9319	25.9340
2016/12/28 16:45:00	25.9540	25.9660	25.9510	25.9640	25.9450	25.9550	25.9390	25.9410
2016/12/28 16:30:00	25.9570	25.9620	25.9540	25.9540	25.9490	25.9550	25.9450	25.9450
2016/12/28 16:15:00	25.9620	25.9700	25.9500	25.9570	25.9560	25.9640	25.9420	25.9490
2016/12/28 16:00:00	25.9720	25.9760	25.9610	25.9620	25.9629	25.9690	25.9540	25.9560
2016/12/28 15:45:00	25.9646	25.9740	25.9619	25.9720	25.9551	25.9650	25.9523	25.9629
2016/12/28 15:30:00	25.9590	25.9660	25.9530	25.9646	25.9530	25.9570	25.9450	25.9551
2016/12/28 15:15:00	25.9540	25.9630	25.9480	25.9590	25.9453	25.9560	25.9410	25.9530
2016/12/28 15:00:00	25.9679	25.9779	25.9455	25.9540	25.9584	25.9700	25.9380	25.9453
2016/12/28 14:45:00	25.9653	25.9775	25.9608	25.9679	25.9560	25.9680	25.9520	25.9584
2016/12/28 14:30:00	25.9787	25.9840	25.9575	25.9653	25.9700	25.9750	25.9480	25.9560
2016/12/28 14:15:00	25.9880	25.9900	25.9700	25.9787	25.9770	25.9800	25.9610	25.9700
2016/12/28 14:00:00	25.9970	26.0020	25.9880	25.9880	25.9890	25.9960	25.9770	25.9770
2016/12/28 13:45:00	26.0230	26.0230	25.9940	25.9970	26.0151	26.0151	25.9870	25.9890
2016/12/28 13:30:00	26.0210	26.0250	26.0180	26.0230	26.0132	26.0183	26.0107	26.0151
2016/12/28 13:15:00	26.0330	26.0370	26.0200	26.0210	26.0275	26.0293	26.0131	26.0132
2016/12/28 13:00:00	26.0520	26.0540	26.0250	26.0330	26.0440	26.0474	26.0170	26.0275
2016/12/28 12:45:00	26.0620	26.0630	26.0430	26.0520	26.0554	26.0555	26.0380	26.0440
2016/12/28 12:30:00	26.0770	26.0770	26.0590	26.0620	26.0699	26.0700	26.0520	26.0554
2016/12/28 12:15:00	26.0570	26.0800	26.0560	26.0770	26.0497	26.0738	26.0482	26.0699
2016/12/28 12:00:00	26.0360	26.0620	26.0360	26.0570	26.0317	26.0539	26.0286	26.0497
2016/12/28 11:45:00	26.0290	26.0390	26.0280	26.0360	26.0242	26.0336	26.0230	26.0317
2016/12/28 11:30:00	26.0155	26.0290	26.0067	26.0290	26.0103	26.0242	26.0015	26.0242
2016/12/28 11:15:00	26.0240	26.0290	26.0110	26.0155	26.0204	26.0245	26.0060	26.0103
2016/12/28 11:00:00	26.0220	26.0270	26.0070	26.0240	26.0176	26.0230	26.0020	26.0204
2016/12/28 10:45:00	26.0061	26.0220	26.0020	26.0220	26.0010	26.0176	25.9990	26.0176
2016/12/28 10:30:00	26.0190	26.0270	26.0019	26.0061	26.0120	26.0220	25.9980	26.0010
2016/12/28 10:15:00	26.0130	26.0200	25.9938	26.0190	26.0090	26.0149	25.9886	26.0120
2016/12/28 10:00:00	26.0388	26.0443	26.0100	26.0130	26.0248	26.0392	26.0050	26.0090
2016/12/28 09:45:00	26.0090	26.0410	26.0080	26.0388	26.0044	26.0289	26.0030	26.0248
2016/12/28 09:30:00	26.0230	26.0260	26.0070	26.0090	26.0181	26.0221	26.0030	26.0044
2016/12/28 09:15:00	26.0317	26.0356	26.0230	26.0230	26.0265	26.0304	26.0181	26.0181
2016/12/28 09:00:00	26.0250	26.0340	26.0188	26.0317	26.0207	26.0300	26.0136	26.0265
2016/12/28 08:45:00	26.0270	26.0290	26.0143	26.0250	26.0222	26.0247	26.0091	26.0207
2016/12/28 08:30:00	26.0077	26.0380	26.0065	26.0270	26.0025	26.0338	26.0020	26.0222
2016/12/28 08:15:00	26.0006	26.0130	25.9994	26.0077	25.9960	26.0080	25.9942	26.0025
2016/12/28 08:00:00	26.0118	26.0206	26.0006	26.0006	26.0066	26.0154	25.9955	25.9960
2016/12/28 07:45:00	26.0089	26.0200	26.0014	26.0118	26.0040	26.0148	25.9962	26.0066
2016/12/28 07:30:00	25.9996	26.0180	25.9996	26.0089	25.9944	26.0138	25.9944	26.0040
2016/12/28 07:15:00	25.9940	26.0060	25.9910	25.9996	25.9889	26.0017	25.9861	25.9944
2016/12/28 07:00:00	25.9560	25.9960	25.9529	25.9940	25.9500	25.9911	25.9478	25.9889
2016/12/28 06:45:00	25.9690	25.9730	25.9533	25.9560	25.9646	25.9683	25.9480	25.9500
2016/12/28 06:30:00	25.9590	25.9710	25.9489	25.9690	25.9540	25.9674	25.9440	25.9646
2016/12/28 06:15:00	25.9140	25.9680	25.9137	25.9590	25.9100	25.9630	25.9090	25.9540
2016/12/28 06:00:00	25.9100	25.9186	25.9040	25.9140	25.9059	25.9135	25.9010	25.9100
2016/12/28 05:45:00	25.8989	25.9110	25.8937	25.9100	25.8940	25.9070	25.8890	25.9059
2016/12/28 05:30:00	25.8940	25.9050	25.8890	25.8989	25.8905	25.9014	25.8852	25.8940
2016/12/28 05:15:00	25.8789	25.8950	25.8770	25.8940	25.8735	25.8914	25.8722	25.8905
2016/12/28 05:00:00	25.8920	25.8952	25.8787	25.8789	25.8868	25.8900	25.8735	25.8735
2016/12/28 04:45:00	25.8954	25.9046	25.8909	25.8920	25.8902	25.9000	25.8857	25.8868
2016/12/28 04:30:00	25.8940	25.9000	25.8919	25.8954	25.8887	25.8953	25.8860	25.8902
2016/12/28 04:15:00	25.8787	25.9030	25.8766	25.8940	25.8720	25.8978	25.8720	25.8887
2016/12/28 04:00:00	25.8840	25.8870	25.8745	25.8787	25.8800	25.8817	25.8690	25.8720
2016/12/28 03:45:00	25.8630	25.8868	25.8630	25.8840	25.8570	25.8820	25.8570	25.8800
2016/12/28 03:30:00	25.8570	25.8640	25.8530	25.8630	25.8500	25.8580	25.8480	25.8570
2016/12/28 03:15:00	25.8497	25.8633	25.8495	25.8570	25.8440	25.8566	25.8440	25.8500
2016/12/28 03:00:00	25.8234	25.8550	25.8232	25.8497	25.8163	25.8484	25.8162	25.8440
2016/12/28 02:45:00	25.8180	25.8290	25.8155	25.8234	25.8132	25.8225	25.8092	25.8163
2016/12/28 02:30:00	25.8164	25.8230	25.8105	25.8180	25.8112	25.8180	25.8053	25.8132
2016/12/28 02:15:00	25.8229	25.8238	25.8126	25.8164	25.8176	25.8185	25.8073	25.8112
2016/12/28 02:00:00	25.8090	25.8230	25.8090	25.8229	25.8030	25.8187	25.8030	25.8176
2016/12/28 01:45:00	25.8010	25.8090	25.7990	25.8090	25.7940	25.8040	25.7940	25.8030
2016/12/28 01:30:00	25.8010	25.8050	25.7950	25.8010	25.7950	25.8010	25.7880	25.7940
2016/12/28 01:15:00	25.7950	25.8030	25.7950	25.8010	25.7900	25.7970	25.7900	25.7950
2016/12/28 01:00:00	25.7920	25.8000	25.7890	25.7950	25.7860	25.7940	25.7830	25.7900
2016/12/28 00:45:00	25.7960	25.8000	25.7880	25.7920	25.7900	25.7950	25.7820	25.7860
2016/12/28 00:30:00	25.8030	25.8080	25.7920	25.7960	25.7970	25.7970	25.7790	25.7900
2016/12/28 00:15:00	25.8130	25.8130	25.8020	25.8030	25.8080	25.8080	25.7960	25.7970
2016/12/28 00:00:00	25.8110	25.8180	25.8090	25.8130	25.8060	25.8090	25.8020	25.8080
2016/12/27 23:45:00	25.8130	25.8190	25.8110	25.8110	25.8080	25.8120	25.8020	25.8060
2016/12/27 23:30:00	25.8090	25.8140	25.8080	25.8130	25.8030	25.8090	25.8030	25.8080
2016/12/27 23:15:00	25.8100	25.8100	25.8050	25.8090	25.8050	25.8050	25.8010	25.8030
2016/12/27 23:00:00	25.8130	25.8150	25.8090	25.8100	25.8080	25.8100	25.8040	25.8050
2016/12/27 22:45:00	25.8140	25.8200	25.8130	25.8130	25.8090	25.8150	25.8070	25.8080
2016/12/27 22:30:00	25.8190	25.8250	25.8140	25.8140	25.8130	25.8200	25.8090	25.8090
2016/12/27 22:15:00	25.8160	25.8210	25.8140	25.8190	25.8110	25.8160	25.8060	25.8130
2016/12/27 22:00:00	25.8250	25.8260	25.8140	25.8160	25.8180	25.8190	25.8080	25.8110
2016/12/27 21:45:00	25.8120	25.8250	25.8120	25.8250	25.8070	25.8180	25.8070	25.8180
2016/12/27 21:30:00	25.8140	25.8170	25.8100	25.8120	25.8080	25.8100	25.8050	25.8070
2016/12/27 21:15:00	25.8120	25.8220	25.8100	25.8140	25.8070	25.8150	25.8040	25.8080
2016/12/27 21:00:00	25.8150	25.8190	25.8080	25.8120	25.8090	25.8130	25.8030	25.8070
2016/12/27 20:45:00	25.8120	25.8150	25.8010	25.8150	25.8060	25.8090	25.7940	25.8090
2016/12/27 20:30:00	25.8050	25.8180	25.8050	25.8120	25.8010	25.8120	25.8010	25.8060
2016/12/27 20:15:00	25.8130	25.8190	25.8040	25.8050	25.8080	25.8120	25.7980	25.8010
2016/12/27 20:00:00	25.8260	25.8300	25.8120	25.8130	25.8210	25.8240	25.8070	25.8080
2016/12/27 19:45:00	25.8270	25.8410	25.8230	25.8260	25.8230	25.8350	25.8080	25.8210
2016/12/27 19:30:00	25.8300	25.8300	25.8250	25.8270	25.8250	25.8260	25.8200	25.8230
2016/12/27 19:15:00	25.8300	25.8330	25.8270	25.8300	25.8260	25.8280	25.8230	25.8250
2016/12/27 19:00:00	25.8330	25.8370	25.8260	25.8300	25.8280	25.8330	25.8200	25.8260
2016/12/27 18:45:00	25.8420	25.8420	25.8330	25.8330	25.8380	25.8380	25.8270	25.8280
2016/12/27 18:30:00	25.8420	25.8440	25.8390	25.8420	25.8360	25.8390	25.8330	25.8380
2016/12/27 18:15:00	25.8420	25.8420	25.8340	25.8420	25.8380	25.8380	25.8280	25.8360
2016/12/27 18:00:00	25.8390	25.8430	25.8360	25.8420	25.8330	25.8390	25.8290	25.8380
2016/12/27 17:45:00	25.8410	25.8450	25.8350	25.8390	25.8320	25.8350	25.8270	25.8330
2016/12/27 17:30:00	25.8410	25.8440	25.8360	25.8410	25.8330	25.8370	25.8290	25.8320
2016/12/27 17:15:00	25.8460	25.8480	25.8410	25.8410	25.8330	25.8380	25.8290	25.8330
2016/12/27 17:00:00	25.8450	25.8500	25.8420	25.8460	25.8310	25.8380	25.8250	25.8330
2016/12/27 16:45:00	25.8430	25.8500	25.8410	25.8450	25.8370	25.8380	25.8290	25.8310
2016/12/27 16:30:00	25.8460	25.8460	25.8430	25.8430	25.8380	25.8390	25.8318	25.8370
2016/12/27 16:15:00	25.8440	25.8480	25.8430	25.8460	25.8380	25.8410	25.8360	25.8380
2016/12/27 16:00:00	25.8489	25.8496	25.8410	25.8440	25.8420	25.8430	25.8350	25.8380
2016/12/27 15:45:00	25.8440	25.8500	25.8410	25.8489	25.8380	25.8430	25.8358	25.8420
2016/12/27 15:30:00	25.8470	25.8510	25.8430	25.8440	25.8420	25.8450	25.8380	25.8380
2016/12/27 15:15:00	25.8470	25.8510	25.8440	25.8470	25.8420	25.8450	25.8390	25.8420
2016/12/27 15:00:00	25.8430	25.8490	25.8390	25.8470	25.8380	25.8430	25.8350	25.8420
2016/12/27 14:45:00	25.8480	25.8490	25.8400	25.8430	25.8430	25.8450	25.8350	25.8380
2016/12/27 14:30:00	25.8470	25.8500	25.8470	25.8480	25.8430	25.8460	25.8410	25.8430
2016/12/27 14:15:00	25.8510	25.8550	25.8440	25.8470	25.8470	25.8500	25.8390	25.8430
2016/12/27 14:00:00	25.8570	25.8570	25.8490	25.8510	25.8520	25.8530	25.8450	25.8470
2016/12/27 13:45:00	25.8560	25.8580	25.8550	25.8570	25.8520	25.8540	25.8490	25.8520
2016/12/27 13:30:00	25.8570	25.8570	25.8470	25.8560	25.8510	25.8530	25.8420	25.8520
2016/12/27 13:15:00	25.8580	25.8590	25.8510	25.8570	25.8520	25.8540	25.8470	25.8510
2016/12/27 13:00:00	25.8470	25.8590	25.8460	25.8580	25.8420	25.8540	25.8410	25.8520
2016/12/27 12:45:00	25.8470	25.8540	25.8460	25.8470	25.8410	25.8490	25.8410	25.8420
2016/12/27 12:30:00	25.8440	25.8500	25.8400	25.8470	25.8390	25.8450	25.8360	25.8410
2016/12/27 12:15:00	25.8460	25.8470	25.8420	25.8440	25.8400	25.8420	25.8380	25.8390
2016/12/27 12:00:00	25.8450	25.8460	25.8400	25.8460	25.8400	25.8400	25.8360	25.8400
2016/12/27 11:45:00	25.8370	25.8450	25.8370	25.8450	25.8320	25.8400	25.8320	25.8400
2016/12/27 11:30:00	25.8330	25.8403	25.8320	25.8370	25.8280	25.8350	25.8267	25.8320
2016/12/27 11:15:00	25.8410	25.8410	25.8290	25.8330	25.8360	25.8360	25.8240	25.8280
2016/12/27 11:00:00	25.8430	25.8490	25.8370	25.8410	25.8373	25.8441	25.8312	25.8360
2016/12/27 10:45:00	25.8390	25.8520	25.8380	25.8430	25.8342	25.8467	25.8340	25.8373
2016/12/27 10:30:00	25.8470	25.8540	25.8340	25.8390	25.8410	25.8490	25.8312	25.8342
2016/12/27 10:15:00	25.8510	25.8590	25.8450	25.8470	25.8470	25.8560	25.8400	25.8410
2016/12/27 10:00:00	25.8570	25.8630	25.8482	25.8510	25.8520	25.8581	25.8450	25.8470
2016/12/27 09:45:00	25.8610	25.8643	25.8557	25.8570	25.8570	25.8610	25.8520	25.8520
2016/12/27 09:30:00	25.8550	25.8620	25.8509	25.8610	25.8512	25.8580	25.8470	25.8570
2016/12/27 09:15:00	25.8650	25.8660	25.8550	25.8550	25.8610	25.8620	25.8510	25.8512
2016/12/27 09:00:00	25.8760	25.8780	25.8586	25.8650	25.8710	25.8750	25.8535	25.8610
2016/12/27 08:45:00	25.8690	25.8800	25.8680	25.8760	25.8647	25.8770	25.8640	25.8710
2016/12/27 08:30:00	25.8720	25.8800	25.8678	25.8690	25.8680	25.8770	25.8640	25.8647
2016/12/27 08:15:00	25.8710	25.8767	25.8670	25.8720	25.8665	25.8720	25.8630	25.8680
2016/12/27 08:00:00	25.8770	25.8800	25.8700	25.8710	25.8730	25.8760	25.8653	25.8665
2016/12/27 07:45:00	25.8780	25.8830	25.8756	25.8770	25.8740	25.8800	25.8708	25.8730
2016/12/27 07:30:00	25.8820	25.8830	25.8741	25.8780	25.8774	25.8790	25.8700	25.8740
2016/12/27 07:15:00	25.8710	25.8840	25.8650	25.8820	25.8670	25.8785	25.8600	25.8774
2016/12/27 07:00:00	25.8610	25.8710	25.8590	25.8710	25.8560	25.8670	25.8540	25.8670
2016/12/27 06:45:00	25.8610	25.8640	25.8560	25.8610	25.8560	25.8600	25.8510	25.8560
2016/12/27 06:30:00	25.8530	25.8610	25.8510	25.8610	25.8470	25.8570	25.8460	25.8560
2016/12/27 06:15:00	25.8620	25.8640	25.8530	25.8530	25.8563	25.8580	25.8470	25.8470
2016/12/27 06:00:00	25.8600	25.8650	25.8560	25.8620	25.8540	25.8590	25.8500	25.8563
2016/12/27 05:45:00	25.8570	25.8620	25.8510	25.8600	25.8520	25.8570	25.8450	25.8540
2016/12/27 05:30:00	25.8690	25.8690	25.8560	25.8570	25.8640	25.8640	25.8510	25.8520
2016/12/27 05:15:00	25.8610	25.8720	25.8520	25.8690	25.8560	25.8668	25.8470	25.8640
2016/12/27 05:00:00	25.8620	25.8630	25.8519	25.8610	25.8560	25.8590	25.8450	25.8560
2016/12/27 04:45:00	25.8650	25.8690	25.8590	25.8620	25.8610	25.8640	25.8540	25.8560
2016/12/27 04:30:00	25.8600	25.8720	25.8584	25.8650	25.8540	25.8665	25.8530	25.8610
2016/12/27 04:15:00	25.8500	25.8630	25.8500	25.8600	25.8450	25.8562	25.8440	25.8540
2016/12/27 04:00:00	25.8620	25.8640	25.8490	25.8500	25.8560	25.8586	25.8440	25.8450
2016/12/27 03:45:00	25.8580	25.8630	25.8540	25.8620	25.8530	25.8570	25.8490	25.8560
2016/12/27 03:30:00	25.8660	25.8720	25.8580	25.8580	25.8610	25.8658	25.8518	25.8530
2016/12/27 03:15:00	25.8730	25.8770	25.8639	25.8660	25.8690	25.8730	25.8590	25.8610
2016/12/27 03:00:00	25.8847	25.8847	25.8650	25.8730	25.8760	25.8760	25.8600	25.8690
2016/12/27 02:45:00	25.8786	25.8847	25.8570	25.8847	25.8690	25.8760	25.8480	25.8760
2016/12/27 02:30:00	25.8846	25.8860	25.8746	25.8786	25.8742	25.8760	25.8646	25.8690
2016/12/27 02:15:00	25.8797	25.8917	25.8789	25.8846	25.8700	25.8813	25.8685	25.8742
2016/12/27 02:00:00	25.8733	25.8854	25.8658	25.8797	25.8610	25.8750	25.8560	25.8700
2016/12/27 01:45:00	25.8650	25.8737	25.8650	25.8733	25.8550	25.8630	25.8550	25.8610
2016/12/27 01:30:00	25.8740	25.8740	25.8640	25.8650	25.8630	25.8640	25.8530	25.8550
2016/12/27 01:15:00	25.8770	25.8800	25.8720	25.8740	25.8660	25.8700	25.8620	25.8630
2016/12/27 01:00:00	25.8780	25.8840	25.8700	25.8770	25.8660	25.8730	25.8590	25.8660
2016/12/27 00:45:00	25.8910	25.8920	25.8780	25.8780	25.8810	25.8810	25.8660	25.8660
2016/12/27 00:30:00	25.8920	25.8930	25.8900	25.8910	25.8820	25.8830	25.8800	25.8810
2016/12/27 00:15:00	25.8890	25.8940	25.8860	25.8920	25.8770	25.8840	25.8760	25.8820
2016/12/27 00:00:00	25.8890	25.8940	25.8870	25.8890	25.8790	25.8840	25.8770	25.8770
2016/12/26 23:45:00	25.8870	25.8920	25.8870	25.8890	25.8770	25.8810	25.8760	25.8790
2016/12/26 23:30:00	25.8910	25.8940	25.8860	25.8870	25.8810	25.8840	25.8760	25.8770
2016/12/26 23:15:00	25.8950	25.9000	25.8900	25.8910	25.8840	25.8890	25.8790	25.8810
2016/12/26 23:00:00	25.9000	25.9040	25.8940	25.8950	25.8900	25.8930	25.8830	25.8840
2016/12/26 22:45:00	25.9010	25.9060	25.8950	25.9000	25.8900	25.8950	25.8850	25.8900
2016/12/26 22:30:00	25.9000	25.9020	25.8960	25.9010	25.8890	25.8910	25.8860	25.8900
2016/12/26 22:15:00	25.8970	25.9050	25.8940	25.9000	25.8860	25.8940	25.8840	25.8890
2016/12/26 22:00:00	25.8980	25.9040	25.8930	25.8970	25.8870	25.8920	25.8820	25.8860
2016/12/26 21:45:00	25.9020	25.9070	25.8980	25.8980	25.8920	25.8960	25.8870	25.8870
2016/12/26 21:30:00	25.9020	25.9050	25.9000	25.9020	25.8900	25.8950	25.8890	25.8920
2016/12/26 21:15:00	25.9000	25.9100	25.8970	25.9020	25.8890	25.8980	25.8860	25.8900
2016/12/26 21:00:00	25.9060	25.9070	25.9000	25.9000	25.8950	25.8970	25.8890	25.8890
2016/12/26 20:45:00	25.8870	25.9110	25.8820	25.9060	25.8760	25.8960	25.8700	25.8950
2016/12/26 20:30:00	25.8860	25.9000	25.8810	25.8870	25.8730	25.8860	25.8680	25.8760
2016/12/26 20:15:00	25.8710	25.8940	25.8710	25.8860	25.8560	25.8820	25.8560	25.8730
2016/12/26 20:00:00	25.8770	25.8790	25.8670	25.8710	25.8650	25.8670	25.8500	25.8560
2016/12/26 19:45:00	25.8700	25.8790	25.8570	25.8770	25.8560	25.8660	25.8470	25.8650
2016/12/26 19:30:00	25.8610	25.8700	25.8590	25.8700	25.8490	25.8560	25.8450	25.8560
2016/12/26 19:15:00	25.8670	25.8680	25.8610	25.8610	25.8540	25.8570	25.8470	25.8490
2016/12/26 19:00:00	25.8770	25.8770	25.8540	25.8670	25.8170	25.8560	25.8170	25.8540
2016/12/23 16:45:00	25.8570	25.8770	25.8530	25.8770	25.8460	25.8460	25.8170	25.8170
2016/12/23 16:30:00	25.8630	25.8640	25.8570	25.8570	25.8520	25.8520	25.8450	25.8460
2016/12/23 16:15:00	25.8610	25.8650	25.8570	25.8630	25.8550	25.8560	25.8500	25.8520
2016/12/23 16:00:00	25.8680	25.8700	25.8580	25.8610	25.8580	25.8610	25.8520	25.8550
2016/12/23 15:45:00	25.8590	25.8700	25.8550	25.8680	25.8510	25.8610	25.8460	25.8580
2016/12/23 15:30:00	25.8650	25.8670	25.8590	25.8590	25.8560	25.8580	25.8510	25.8510
2016/12/23 15:15:00	25.8620	25.8720	25.8620	25.8650	25.8520	25.8600	25.8520	25.8560
2016/12/23 15:00:00	25.8600	25.8660	25.8600	25.8620	25.8510	25.8560	25.8500	25.8520
2016/12/23 14:45:00	25.8620	25.8650	25.8550	25.8600	25.8530	25.8570	25.8460	25.8510
2016/12/23 14:30:00	25.8670	25.8720	25.8620	25.8620	25.8600	25.8640	25.8530	25.8530
2016/12/23 14:15:00	25.8730	25.8750	25.8660	25.8670	25.8650	25.8670	25.8580	25.8600
2016/12/23 14:00:00	25.8700	25.8750	25.8690	25.8730	25.8610	25.8660	25.8590	25.8650
2016/12/23 13:45:00	25.8710	25.8750	25.8680	25.8700	25.8620	25.8670	25.8590	25.8610
2016/12/23 13:30:00	25.8740	25.8770	25.8690	25.8710	25.8650	25.8690	25.8600	25.8620
2016/12/23 13:15:00	25.8670	25.8810	25.8670	25.8740	25.8590	25.8720	25.8590	25.8650
2016/12/23 13:00:00	25.8730	25.8740	25.8630	25.8670	25.8640	25.8650	25.8550	25.8590
2016/12/23 12:45:00	25.8600	25.8750	25.8600	25.8730	25.8540	25.8650	25.8530	25.8640
2016/12/23 12:30:00	25.8650	25.8670	25.8580	25.8600	25.8570	25.8590	25.8530	25.8540
2016/12/23 12:15:00	25.8720	25.8820	25.8630	25.8650	25.8630	25.8730	25.8540	25.8570
2016/12/23 12:00:00	25.8700	25.8730	25.8630	25.8720	25.8610	25.8640	25.8540	25.8630
2016/12/23 11:45:00	25.8750	25.8760	25.8600	25.8700	25.8650	25.8670	25.8510	25.8610
2016/12/23 11:30:00	25.8670	25.8750	25.8630	25.8750	25.8580	25.8660	25.8550	25.8650
2016/12/23 11:15:00	25.8520	25.8710	25.8470	25.8670	25.8450	25.8600	25.8380	25.8580
2016/12/23 11:00:00	25.8350	25.8560	25.8350	25.8520	25.8280	25.8480	25.8270	25.8450
2016/12/23 10:45:00	25.8600	25.8640	25.8180	25.8350	25.8570	25.8600	25.8100	25.8280
2016/12/23 10:30:00	25.8550	25.8730	25.8550	25.8600	25.8510	25.8670	25.8510	25.8570
2016/12/23 10:15:00	25.8810	25.8880	25.8510	25.8550	25.8760	25.8830	25.8460	25.8510
2016/12/23 10:00:00	25.9000	25.9040	25.8780	25.8810	25.8920	25.8990	25.8740	25.8760
2016/12/23 09:45:00	25.8950	25.9080	25.8900	25.9000	25.8900	25.9020	25.8850	25.8920
2016/12/23 09:30:00	25.8880	25.8990	25.8820	25.8950	25.8830	25.8930	25.8770	25.8900
2016/12/23 09:15:00	25.9010	25.9090	25.8870	25.8880	25.8970	25.9010	25.8830	25.8830
2016/12/23 09:00:00	25.9020	25.9210	25.9000	25.9010	25.8970	25.9150	25.8950	25.8970
2016/12/23 08:45:00	25.8830	25.9080	25.8830	25.9020	25.8790	25.9020	25.8790	25.8970
2016/12/23 08:30:00	25.8890	25.8930	25.8720	25.8830	25.8850	25.8880	25.8670	25.8790
2016/12/23 08:15:00	25.8710	25.8910	25.8680	25.8890	25.8660	25.8880	25.8650	25.8850
2016/12/23 08:00:00	25.8670	25.8770	25.8630	25.8710	25.8610	25.8730	25.8590	25.8660
2016/12/23 07:45:00	25.8510	25.8670	25.8440	25.8670	25.8480	25.8610	25.8410	25.8610
2016/12/23 07:30:00	25.8490	25.8570	25.8460	25.8510	25.8460	25.8520	25.8430	25.8480
2016/12/23 07:15:00	25.8550	25.8610	25.8450	25.8490	25.8520	25.8552	25.8400	25.8460
2016/12/23 07:00:00	25.8530	25.8670	25.8530	25.8550	25.8500	25.8630	25.8490	25.8520
2016/12/23 06:45:00	25.8660	25.8660	25.8490	25.8530	25.8620	25.8620	25.8450	25.8500
